0.455664,0.128154
0.455375,0.128923
0.455085,0.129692
0.454792,0.13046
0.454498,0.131228
0.454202,0.131995
0.453905,0.132762
0.453605,0.133528
0.453304,0.134293
0.453001,0.135059
0.452696,0.135823
0.452389,0.136587
0.452081,0.137351
0.451771,0.138114
0.451459,0.138876
0.451145,0.139638
0.45083,0.140399
0.450513,0.14116
0.450194,0.14192
0.449873,0.14268
0.44955,0.143439
0.449226,0.144198
0.4489,0.144956
0.448572,0.145713
0.448243,0.14647
0.447912,0.147226
0.447578,0.147982
0.447244,0.148737
0.446907,0.149491
0.446569,0.150245
0.446229,0.150999
0.445887,0.151751
0.445543,0.152504
0.445198,0.153255
0.44485,0.154006
0.444502,0.154756
0.444151,0.155506
0.443798,0.156255
0.443444,0.157004
0.443088,0.157751
0.442731,0.158499
0.442371,0.159245
0.44201,0.159991
0.441647,0.160737
0.441282,0.161481
0.440916,0.162225
0.440547,0.162969
0.440177,0.163711
0.439806,0.164454
0.439432,0.165195
0.439057,0.165936
0.43868,0.166676
0.438301,0.167415
0.43792,0.168154
0.437538,0.168892
0.437154,0.16963
0.436768,0.170366
0.436381,0.171102
0.435992,0.171838
0.435601,0.172573
0.435208,0.173307
0.434813,0.17404
0.434417,0.174773
0.434019,0.175504
0.433619,0.176236
0.433218,0.176966
0.432814,0.177696
0.432409,0.178425
0.432003,0.179153
0.431594,0.179881
0.431184,0.180608
0.430772,0.181334
0.430358,0.182059
0.429943,0.182784
0.429526,0.183508
0.429107,0.184231
0.428686,0.184954
0.428264,0.185675
0.427839,0.186396
0.427413,0.187117
0.426986,0.187836
0.426556,0.188555
0.426125,0.189273
0.425692,0.18999
0.425258,0.190706
0.424822,0.191422
0.424384,0.192137
0.423944,0.192851
0.423502,0.193564
0.423059,0.194276
0.422614,0.194988
0.422167,0.195699
0.421719,0.196409
0.421269,0.197118
0.420817,0.197826
0.420363,0.198534
0.419908,0.199241
0.419451,0.199947
0.418992,0.200652
0.418531,0.201356
0.418069,0.20206
0.417605,0.202762
0.417139,0.203464
0.416672,0.204165
0.416203,0.204865
0.415732,0.205565
0.415259,0.206263
0.414785,0.206961
0.414309,0.207657
0.413831,0.208353
0.413352,0.209048
0.41287,0.209742
0.412387,0.210436
0.411903,0.211128
0.411416,0.21182
0.410928,0.21251
0.410439,0.2132
0.409947,0.213889
0.409454,0.214577
0.408959,0.215264
0.408462,0.21595
0.407964,0.216635
0.407464,0.217319
0.406962,0.218003
0.406458,0.218685
0.405953,0.219367
0.405446,0.220048
0.404938,0.220727
0.404427,0.221406
0.403915,0.222084
0.403402,0.222761
0.402886,0.223437
0.402369,0.224112
0.40185,0.224786
0.40133,0.225459
0.400807,0.226131
0.400283,0.226803
0.399758,0.227473
0.39923,0.228142
0.398701,0.228811
0.398171,0.229478
0.397638,0.230144
0.397104,0.23081
0.396568,0.231474
0.396031,0.232138
0.395491,0.2328
0.394951,0.233461
0.394408,0.234122
0.393864,0.234781
0.393318,0.23544
0.39277,0.236097
0.392221,0.236754
0.39167,0.237409
0.391117,0.238063
0.390562,0.238717
0.390006,0.239369
0.389449,0.24002
0.388889,0.24067
0.388328,0.24132
0.387765,0.241968
0.387201,0.242615
0.386634,0.243261
0.386066,0.243906
0.385497,0.24455
0.384926,0.245193
0.384353,0.245835
0.383778,0.246475
0.383202,0.247115
0.382624,0.247753
0.382044,0.248391
0.381463,0.249027
0.38088,0.249663
0.380296,0.250297
0.379709,0.25093
0.379121,0.251562
0.378532,0.252193
0.377941,0.252823
0.377348,0.253451
