# step time x y
49850 99.7 21.376 0.596077
49860 99.72 21.3436 0.565699
49870 99.74 21.3112 0.535369
49880 99.76 21.2788 0.505073
49890 99.78 21.2464 0.4748
49900 99.8 21.2141 0.444538
49910 99.82 21.1817 0.414282
49920 99.84 21.1492 0.384033
49930 99.86 21.1165 0.3538
49940 99.88 21.0835 0.323611
49950 99.9 21.0502 0.293522
49960 99.92 21.0162 0.263621
49970 99.94 20.9815 0.234024
49980 99.96 20.9459 0.204772
49990 99.98 20.91 0.175496
50000 100 20.8751 0.144485
