# it time Tinst Tset
83570 167.14 0.473556 0.453529
83580 167.16 0.463092 0.453529
83590 167.18 0.447559 0.453529
83600 167.2 0.428011 0.448571
83610 167.22 0.416535 0.448571
83620 167.24 0.427706 0.448571
83630 167.26 0.456929 0.448571
83640 167.28 0.480105 0.448571
83650 167.3 0.475561 0.448571
83660 167.32 0.448966 0.448571
83670 167.34 0.421975 0.448571
83680 167.36 0.407387 0.448571
83690 167.38 0.411101 0.448571
83700 167.4 0.434704 0.448571
83710 167.42 0.472941 0.448571
83720 167.44 0.502059 0.448571
83730 167.46 0.489219 0.448571
83740 167.48 0.447674 0.448571
83750 167.5 0.416368 0.448571
83760 167.52 0.410641 0.448571
83770 167.54 0.42177 0.448571
83780 167.56 0.439223 0.448571
83790 167.58 0.456934 0.448571
83800 167.6 0.47018 0.443613
83810 167.62 0.468877 0.443613
83820 167.64 0.448566 0.443613
83830 167.66 0.426554 0.443613
83840 167.68 0.421484 0.443613
83850 167.7 0.430776 0.443613
83860 167.72 0.442912 0.443613
83870 167.74 0.454012 0.443613
83880 167.76 0.459254 0.443613
83890 167.78 0.449875 0.443613
83900 167.8 0.43018 0.443613
83910 167.82 0.411974 0.443613
83920 167.84 0.405988 0.443613
83930 167.86 0.422333 0.443613
83940 167.88 0.462425 0.443613
83950 167.9 0.495489 0.443613
83960 167.92 0.480438 0.443613
83970 167.94 0.431856 0.443613
83980 167.96 0.4002 0.443613
83990 167.98 0.409537 0.443613
84000 168 0.444457 0.438655
84010 168.02 0.468776 0.438655
84020 168.04 0.466541 0.438655
84030 168.06 0.445581 0.438655
84040 168.08 0.417614 0.438655
84050 168.1 0.401465 0.438655
84060 168.12 0.409515 0.438655
84070 168.14 0.434543 0.438655
84080 168.16 0.46026 0.438655
84090 168.18 0.46973 0.438655
84100 168.2 0.455261 0.438655
84110 168.22 0.431053 0.438655
84120 168.24 0.419282 0.438655
84130 168.26 0.422366 0.438655
84140 168.28 0.432886 0.438655
84150 168.3 0.440911 0.438655
84160 168.32 0.44195 0.438655
84170 168.34 0.435017 0.438655
84180 168.36 0.427154 0.438655
84190 168.38 0.430328 0.438655
84200 168.4 0.442143 0.433697
84210 168.42 0.446932 0.433697
84220 168.44 0.440066 0.433697
84230 168.46 0.430363 0.433697
84240 168.48 0.425076 0.433697
84250 168.5 0.421585 0.433697
84260 168.52 0.41843 0.433697
84270 168.54 0.418929 0.433697
84280 168.56 0.427344 0.433697
84290 168.58 0.440867 0.433697
84300 168.6 0.448905 0.433697
84310 168.62 0.442361 0.433697
84320 168.64 0.43465 0.433697
84330 168.66 0.436435 0.433697
84340 168.68 0.433992 0.433697
84350 168.7 0.425426 0.433697
84360 168.72 0.417289 0.433697
84370 168.74 0.413841 0.433697
84380 168.76 0.4178 0.433697
84390 168.78 0.431026 0.433697
84400 168.8 0.445112 0.428739
84410 168.82 0.444491 0.428739
84420 168.84 0.432253 0.428739
84430 168.86 0.424891 0.428739
84440 168.88 0.425865 0.428739
84450 168.9 0.430174 0.428739
84460 168.92 0.430166 0.428739
84470 168.94 0.422603 0.428739
84480 168.96 0.414687 0.428739
84490 168.98 0.415963 0.428739
84500 169 0.427722 0.428739
84510 169.02 0.440198 0.428739
84520 169.04 0.440575 0.428739
84530 169.06 0.426864 0.428739
84540 169.08 0.410361 0.428739
84550 169.1 0.406056 0.428739
84560 169.12 0.419193 0.428739
84570 169.14 0.436897 0.428739
84580 169.16 0.446979 0.428739
84590 169.18 0.444635 0.428739
84600 169.2 0.430867 0.423782
84610 169.22 0.420323 0.423782
84620 169.24 0.416694 0.423782
84630 169.26 0.407584 0.423782
84640 169.28 0.396425 0.423782
84650 169.3 0.397324 0.423782
84660 169.32 0.415414 0.423782
84670 169.34 0.448032 0.423782
84680 169.36 0.472212 0.423782
84690 169.38 0.457005 0.423782
84700 169.4 0.41688 0.423782
84710 169.42 0.382182 0.423782
84720 169.44 0.371612 0.423782
84730 169.46 0.393486 0.423782
84740 169.48 0.435712 0.423782
84750 169.5 0.466141 0.423782
84760 169.52 0.462771 0.423782
84770 169.54 0.434482 0.423782
84780 169.56 0.401039 0.423782
84790 169.58 0.380817 0.423782
84800 169.6 0.389157 0.418824
84810 169.62 0.419155 0.418824
84820 169.64 0.44827 0.418824
84830 169.66 0.456959 0.418824
84840 169.68 0.43856 0.418824
84850 169.7 0.401608 0.418824
84860 169.72 0.372875 0.418824
84870 169.74 0.371517 0.418824
84880 169.76 0.398001 0.418824
84890 169.78 0.435839 0.418824
84900 169.8 0.462465 0.418824
84910 169.82 0.462524 0.418824
84920 169.84 0.436405 0.418824
84930 169.86 0.40361 0.418824
84940 169.88 0.383665 0.418824
84950 169.9 0.383565 0.418824
84960 169.92 0.398787 0.418824
84970 169.94 0.418767 0.418824
84980 169.96 0.436322 0.418824
84990 169.98 0.441479 0.418824
85000 170 0.422628 0.413866
85010 170.02 0.397374 0.413866
85020 170.04 0.391331 0.413866
85030 170.06 0.404621 0.413866
85040 170.08 0.421798 0.413866
85050 170.1 0.426511 0.413866
85060 170.12 0.421422 0.413866
85070 170.14 0.417131 0.413866
85080 170.16 0.411295 0.413866
85090 170.18 0.401756 0.413866
85100 170.2 0.394236 0.413866
85110 170.22 0.395628 0.413866
85120 170.24 0.409231 0.413866
85130 170.26 0.424459 0.413866
85140 170.28 0.425126 0.413866
85150 170.3 0.412103 0.413866
85160 170.32 0.408011 0.413866
85170 170.34 0.416741 0.413866
85180 170.36 0.423088 0.413866
85190 170.38 0.418498 0.413866
85200 170.4 0.405419 0.408908
85210 170.42 0.393621 0.408908
85220 170.44 0.389733 0.408908
85230 170.46 0.395457 0.408908
85240 170.48 0.407368 0.408908
85250 170.5 0.423396 0.408908
85260 170.52 0.43706 0.408908
85270 170.54 0.426143 0.408908
85280 170.56 0.392778 0.408908
85290 170.58 0.365283 0.408908
85300 170.6 0.366113 0.408908
85310 170.62 0.396642 0.408908
85320 170.64 0.437983 0.408908
85330 170.66 0.459922 0.408908
85340 170.68 0.448131 0.408908
85350 170.7 0.416629 0.408908
85360 170.72 0.384313 0.408908
85370 170.74 0.365682 0.408908
85380 170.76 0.367977 0.408908
85390 170.78 0.39051 0.408908
85400 170.8 0.422489 0.40395
85410 170.82 0.439757 0.40395
85420 170.84 0.42919 0.40395
85430 170.86 0.404253 0.40395
85440 170.88 0.381991 0.40395
85450 170.9 0.365279 0.40395
85460 170.92 0.364807 0.40395
85470 170.94 0.39343 0.40395
85480 170.96 0.443363 0.40395
85490 170.98 0.473397 0.40395
85500 171 0.448776 0.40395
85510 171.02 0.390431 0.40395
85520 171.04 0.342631 0.40395
85530 171.06 0.331973 0.40395
85540 171.08 0.363965 0.40395
85550 171.1 0.423805 0.40395
85560 171.12 0.467784 0.40395
85570 171.14 0.458837 0.40395
85580 171.16 0.414366 0.40395
85590 171.18 0.372991 0.40395
85600 171.2 0.3528 0.398992
85610 171.22 0.355336 0.398992
85620 171.24 0.381333 0.398992
85630 171.26 0.423185 0.398992
85640 171.28 0.453331 0.398992
85650 171.3 0.442186 0.398992
85660 171.32 0.396216 0.398992
85670 171.34 0.353155 0.398992
85680 171.36 0.338254 0.398992
85690 171.38 0.355046 0.398992
85700 171.4 0.395892 0.398992
85710 171.42 0.439161 0.398992
85720 171.44 0.451526 0.398992
85730 171.46 0.425876 0.398992
85740 171.48 0.39316 0.398992
85750 171.5 0.376137 0.398992
85760 171.52 0.37464 0.398992
85770 171.54 0.381637 0.398992
85780 171.56 0.394816 0.398992
85790 171.58 0.409375 0.398992
85800 171.6 0.413054 0.394034
85810 171.62 0.399341 0.394034
85820 171.64 0.380137 0.394034
85830 171.66 0.369994 0.394034
85840 171.68 0.373937 0.394034
85850 171.7 0.388683 0.394034
85860 171.72 0.40533 0.394034
85870 171.74 0.414042 0.394034
85880 171.76 0.412624 0.394034
85890 171.78 0.406035 0.394034
85900 171.8 0.398441 0.394034
85910 171.82 0.385683 0.394034
85920 171.84 0.366536 0.394034
85930 171.86 0.355159 0.394034
85940 171.88 0.364614 0.394034
85950 171.9 0.398485 0.394034
85960 171.92 0.436834 0.394034
85970 171.94 0.442883 0.394034
85980 171.96 0.411759 0.394034
85990 171.98 0.373335 0.394034
86000 172 0.350644 0.389076
86010 172.02 0.347143 0.389076
86020 172.04 0.360204 0.389076
86030 172.06 0.387448 0.389076
86040 172.08 0.418784 0.389076
86050 172.1 0.43214 0.389076
86060 172.12 0.417629 0.389076
86070 172.14 0.39088 0.389076
86080 172.16 0.371304 0.389076
86090 172.18 0.363763 0.389076
86100 172.2 0.367367 0.389076
86110 172.22 0.379594 0.389076
86120 172.24 0.391235 0.389076
86130 172.26 0.392559 0.389076
86140 172.28 0.390645 0.389076
86150 172.3 0.394431 0.389076
86160 172.32 0.393546 0.389076
86170 172.34 0.387908 0.389076
86180 172.36 0.386272 0.389076
86190 172.38 0.381007 0.389076
86200 172.4 0.377261 0.384118
86210 172.42 0.381537 0.384118
86220 172.44 0.387095 0.384118
86230 172.46 0.385153 0.384118
86240 172.48 0.37755 0.384118
86250 172.5 0.373722 0.384118
86260 172.52 0.377261 0.384118
86270 172.54 0.384037 0.384118
86280 172.56 0.389821 0.384118
86290 172.58 0.390585 0.384118
86300 172.6 0.384088 0.384118
86310 172.62 0.379929 0.384118
86320 172.64 0.384961 0.384118
86330 172.66 0.391273 0.384118
86340 172.68 0.389718 0.384118
86350 172.7 0.377703 0.384118
86360 172.72 0.361836 0.384118
86370 172.74 0.356774 0.384118
86380 172.76 0.369698 0.384118
86390 172.78 0.392454 0.384118
86400 172.8 0.410275 0.37916
86410 172.82 0.409004 0.37916
86420 172.84 0.390072 0.37916
86430 172.86 0.365447 0.37916
86440 172.88 0.345353 0.37916
86450 172.9 0.342826 0.37916
86460 172.92 0.365977 0.37916
86470 172.94 0.400544 0.37916
86480 172.96 0.41369 0.37916
86490 172.98 0.395586 0.37916
86500 173 0.368904 0.37916
86510 173.02 0.351087 0.37916
86520 173.04 0.348572 0.37916
86530 173.06 0.361808 0.37916
86540 173.08 0.386076 0.37916
86550 173.1 0.406526 0.37916
86560 173.12 0.403769 0.37916
86570 173.14 0.382677 0.37916
86580 173.16 0.367981 0.37916
86590 173.18 0.36917 0.37916
86600 173.2 0.37744 0.374202
86610 173.22 0.377196 0.374202
86620 173.24 0.363656 0.374202
86630 173.26 0.352515 0.374202
86640 173.28 0.359281 0.374202
86650 173.3 0.376935 0.374202
86660 173.32 0.387001 0.374202
86670 173.34 0.38049 0.374202
86680 173.36 0.366335 0.374202
86690 173.38 0.362261 0.374202
86700 173.4 0.373158 0.374202
86710 173.42 0.384594 0.374202
86720 173.44 0.383474 0.374202
86730 173.46 0.368972 0.374202
86740 173.48 0.354524 0.374202
86750 173.5 0.355477 0.374202
86760 173.52 0.371491 0.374202
86770 173.54 0.389391 0.374202
86780 173.56 0.397067 0.374202
86790 173.58 0.390023 0.374202
86800 173.6 0.373535 0.369244
86810 173.62 0.359799 0.369244
86820 173.64 0.356368 0.369244
86830 173.66 0.356856 0.369244
86840 173.68 0.355901 0.369244
86850 173.7 0.357289 0.369244
86860 173.72 0.363915 0.369244
86870 173.74 0.369395 0.369244
86880 173.76 0.368776 0.369244
86890 173.78 0.369054 0.369244
86900 173.8 0.377283 0.369244
86910 173.82 0.387633 0.369244
86920 173.84 0.385154 0.369244
86930 173.86 0.367284 0.369244
86940 173.88 0.347784 0.369244
86950 173.9 0.338417 0.369244
86960 173.92 0.343708 0.369244
86970 173.94 0.362891 0.369244
86980 173.96 0.386723 0.369244
86990 173.98 0.400005 0.369244
87000 174 0.392817 0.364286
87010 174.02 0.368482 0.364286
87020 174.04 0.341594 0.364286
87030 174.06 0.32788 0.364286
87040 174.08 0.338048 0.364286
87050 174.1 0.367228 0.364286
87060 174.12 0.392952 0.364286
87070 174.14 0.395692 0.364286
87080 174.16 0.375416 0.364286
87090 174.18 0.347892 0.364286
87100 174.2 0.3316 0.364286
87110 174.22 0.33477 0.364286
87120 174.24 0.353725 0.364286
87130 174.26 0.379366 0.364286
87140 174.28 0.396725 0.364286
87150 174.3 0.388908 0.364286
87160 174.32 0.358218 0.364286
87170 174.34 0.329706 0.364286
87180 174.36 0.325799 0.364286
87190 174.38 0.348859 0.364286
87200 174.4 0.382323 0.359328
87210 174.42 0.400039 0.359328
87220 174.44 0.386401 0.359328
87230 174.46 0.350546 0.359328
87240 174.48 0.316465 0.359328
87250 174.5 0.307425 0.359328
87260 174.52 0.332511 0.359328
87270 174.54 0.378444 0.359328
87280 174.56 0.415035 0.359328
87290 174.58 0.414414 0.359328
87300 174.6 0.379521 0.359328
87310 174.62 0.337677 0.359328
87320 174.64 0.308861 0.359328
87330 174.66 0.300535 0.359328
87340 174.68 0.317392 0.359328
87350 174.7 0.358919 0.359328
87360 174.72 0.404217 0.359328
87370 174.74 0.421869 0.359328
87380 174.76 0.402734 0.359328
87390 174.78 0.366069 0.359328
87400 174.8 0.332995 0.35437
87410 174.82 0.31298 0.35437
87420 174.84 0.307936 0.35437
87430 174.86 0.316912 0.35437
87440 174.88 0.33864 0.35437
87450 174.9 0.374237 0.35437
87460 174.92 0.41038 0.35437
87470 174.94 0.410675 0.35437
87480 174.96 0.370088 0.35437
87490 174.98 0.32483 0.35437
87500 175 0.306089 0.35437
87510 175.02 0.315006 0.35437
87520 175.04 0.338554 0.35437
87530 175.06 0.362096 0.35437
87540 175.08 0.373549 0.35437
87550 175.1 0.370583 0.35437
87560 175.12 0.358161 0.35437
87570 175.14 0.345339 0.35437
87580 175.16 0.341036 0.35437
87590 175.18 0.342142 0.35437
87600 175.2 0.347108 0.349412
87610 175.22 0.360283 0.349412
87620 175.24 0.377862 0.349412
87630 175.26 0.381646 0.349412
87640 175.28 0.361229 0.349412
87650 175.3 0.330575 0.349412
87660 175.32 0.308602 0.349412
87670 175.34 0.304699 0.349412
87680 175.36 0.319802 0.349412
87690 175.38 0.349542 0.349412
87700 175.4 0.380508 0.349412
87710 175.42 0.389708 0.349412
87720 175.44 0.37101 0.349412
87730 175.46 0.346779 0.349412
87740 175.48 0.33269 0.349412
87750 175.5 0.32872 0.349412
87760 175.52 0.332629 0.349412
87770 175.54 0.344243 0.349412
87780 175.56 0.360928 0.349412
87790 175.58 0.369679 0.349412
87800 175.6 0.359521 0.344454
87810 175.62 0.336229 0.344454
87820 175.64 0.314866 0.344454
87830 175.66 0.307095 0.344454
87840 175.68 0.320291 0.344454
87850 175.7 0.351257 0.344454
87860 175.72 0.379671 0.344454
87870 175.74 0.381646 0.344454
87880 175.76 0.355635 0.344454
87890 175.78 0.324583 0.344454
87900 175.8 0.307446 0.344454
87910 175.82 0.309922 0.344454
87920 175.84 0.330617 0.344454
87930 175.86 0.360815 0.344454
87940 175.88 0.386467 0.344454
87950 175.9 0.388632 0.344454
87960 175.92 0.360924 0.344454
87970 175.94 0.323975 0.344454
87980 175.96 0.301145 0.344454
87990 175.98 0.300177 0.344454
88000 176 0.317838 0.339496
88010 176.02 0.345695 0.339496
88020 176.04 0.370766 0.339496
88030 176.06 0.376949 0.339496
88040 176.08 0.357958 0.339496
88050 176.1 0.326777 0.339496
88060 176.12 0.3039 0.339496
88070 176.14 0.300354 0.339496
88080 176.16 0.316283 0.339496
88090 176.18 0.346973 0.339496
88100 176.2 0.379217 0.339496
88110 176.22 0.386101 0.339496
88120 176.24 0.359229 0.339496
88130 176.26 0.322451 0.339496
88140 176.28 0.301099 0.339496
88150 176.3 0.304667 0.339496
88160 176.32 0.328001 0.339496
88170 176.34 0.356207 0.339496
88180 176.36 0.370373 0.339496
88190 176.38 0.358232 0.339496
88200 176.4 0.327389 0.334538
88210 176.42 0.301842 0.334538
88220 176.44 0.298717 0.334538
88230 176.46 0.314799 0.334538
88240 176.48 0.341167 0.334538
88250 176.5 0.370506 0.334538
88260 176.52 0.381957 0.334538
88270 176.54 0.355592 0.334538
88280 176.56 0.312996 0.334538
88290 176.58 0.287539 0.334538
88300 176.6 0.289615 0.334538
88310 176.62 0.313586 0.334538
88320 176.64 0.348563 0.334538
88330 176.66 0.376343 0.334538
88340 176.68 0.377522 0.334538
88350 176.7 0.353237 0.334538
88360 176.72 0.321829 0.334538
88370 176.74 0.300277 0.334538
88380 176.76 0.295565 0.334538
88390 176.78 0.307504 0.334538
88400 176.8 0.331529 0.32958
88410 176.82 0.353674 0.32958
88420 176.84 0.36048 0.32958
88430 176.86 0.350479 0.32958
88440 176.88 0.331845 0.32958
88450 176.9 0.315842 0.32958
88460 176.92 0.308692 0.32958
88470 176.94 0.311668 0.32958
88480 176.96 0.321614 0.32958
88490 176.98 0.33384 0.32958
88500 177 0.342265 0.32958
88510 177.02 0.341033 0.32958
88520 177.04 0.333215 0.32958
88530 177.06 0.324842 0.32958
88540 177.08 0.31691 0.32958
88550 177.1 0.310107 0.32958
88560 177.12 0.308472 0.32958
88570 177.14 0.318239 0.32958
88580 177.16 0.337006 0.32958
88590 177.18 0.349937 0.32958
88600 177.2 0.346611 0.324622
88610 177.22 0.330837 0.324622
88620 177.24 0.316376 0.324622
88630 177.26 0.310601 0.324622
88640 177.28 0.311579 0.324622
88650 177.3 0.318019 0.324622
88660 177.32 0.328334 0.324622
88670 177.34 0.336646 0.324622
88680 177.36 0.335231 0.324622
88690 177.38 0.324443 0.324622
88700 177.4 0.31363 0.324622
88710 177.42 0.312099 0.324622
88720 177.44 0.319473 0.324622
88730 177.46 0.325838 0.324622
88740 177.48 0.323502 0.324622
88750 177.5 0.315108 0.324622
88760 177.52 0.311975 0.324622
88770 177.54 0.323357 0.324622
88780 177.56 0.343171 0.324622
88790 177.58 0.352131 0.324622
88800 177.6 0.337799 0.319664
88810 177.62 0.305017 0.319664
88820 177.64 0.274456 0.319664
88830 177.66 0.272458 0.319664
88840 177.68 0.306897 0.319664
88850 177.7 0.353444 0.319664
88860 177.72 0.374971 0.319664
88870 177.74 0.354621 0.319664
88880 177.76 0.312973 0.319664
88890 177.78 0.281494 0.319664
88900 177.8 0.274105 0.319664
88910 177.82 0.288065 0.319664
88920 177.84 0.314451 0.319664
88930 177.86 0.34234 0.319664
88940 177.88 0.356781 0.319664
88950 177.9 0.346669 0.319664
88960 177.92 0.321187 0.319664
88970 177.94 0.301814 0.319664
88980 177.96 0.297954 0.319664
88990 177.98 0.30487 0.319664
89000 178 0.315724 0.314706
89010 178.02 0.323606 0.314706
89020 178.04 0.322291 0.314706
89030 178.06 0.313921 0.314706
89040 178.08 0.308668 0.314706
89050 178.1 0.311499 0.314706
89060 178.12 0.316668 0.314706
89070 178.14 0.317318 0.314706
89080 178.16 0.310458 0.314706
89090 178.18 0.298637 0.314706
89100 178.2 0.291314 0.314706
89110 178.22 0.29874 0.314706
89120 178.24 0.320378 0.314706
89130 178.26 0.344224 0.314706
89140 178.28 0.350728 0.314706
89150 178.3 0.329056 0.314706
89160 178.32 0.296584 0.314706
89170 178.34 0.278982 0.314706
89180 178.36 0.283332 0.314706
89190 178.38 0.299549 0.314706
89200 178.4 0.316326 0.309748
89210 178.42 0.325882 0.309748
89220 178.44 0.32596 0.309748
89230 178.46 0.322755 0.309748
89240 178.48 0.321836 0.309748
89250 178.5 0.318978 0.309748
89260 178.52 0.310932 0.309748
89270 178.54 0.300801 0.309748
89280 178.56 0.292342 0.309748
89290 178.58 0.287468 0.309748
89300 178.6 0.289289 0.309748
89310 178.62 0.301379 0.309748
89320 178.64 0.318034 0.309748
89330 178.66 0.327856 0.309748
89340 178.68 0.326204 0.309748
89350 178.7 0.314439 0.309748
89360 178.72 0.297503 0.309748
89370 178.74 0.28274 0.309748
89380 178.76 0.278007 0.309748
89390 178.78 0.289063 0.309748
89400 178.8 0.314073 0.30479
89410 178.82 0.341014 0.30479
89420 178.84 0.351888 0.30479
89430 178.86 0.335928 0.30479
89440 178.88 0.303049 0.30479
89450 178.9 0.274959 0.30479
89460 178.92 0.267622 0.30479
89470 178.94 0.281652 0.30479
89480 178.96 0.300298 0.30479
89490 178.98 0.308214 0.30479
89500 179 0.308388 0.30479
89510 179.02 0.31261 0.30479
89520 179.04 0.316728 0.30479
89530 179.06 0.308904 0.30479
89540 179.08 0.2954 0.30479
89550 179.1 0.289798 0.30479
89560 179.12 0.296253 0.30479
89570 179.14 0.308945 0.30479
89580 179.16 0.317563 0.30479
89590 179.18 0.316045 0.30479
89600 179.2 0.306361 0.299832
89610 179.22 0.293382 0.299832
89620 179.24 0.282064 0.299832
89630 179.26 0.278574 0.299832
89640 179.28 0.28477 0.299832
89650 179.3 0.295572 0.299832
89660 179.32 0.306892 0.299832
89670 179.34 0.314847 0.299832
89680 179.36 0.313086 0.299832
89690 179.38 0.304386 0.299832
89700 179.4 0.298195 0.299832
89710 179.42 0.295419 0.299832
89720 179.44 0.291799 0.299832
89730 179.46 0.286926 0.299832
89740 179.48 0.286235 0.299832
89750 179.5 0.293042 0.299832
89760 179.52 0.303729 0.299832
89770 179.54 0.311039 0.299832
89780 179.56 0.309428 0.299832
89790 179.58 0.299865 0.299832
89800 179.6 0.290264 0.294874
89810 179.62 0.286568 0.294874
89820 179.64 0.290121 0.294874
89830 179.66 0.296595 0.294874
89840 179.68 0.299717 0.294874
89850 179.7 0.297868 0.294874
89860 179.72 0.293121 0.294874
89870 179.74 0.288537 0.294874
89880 179.76 0.285853 0.294874
89890 179.78 0.284931 0.294874
89900 179.8 0.286908 0.294874
89910 179.82 0.291974 0.294874
89920 179.84 0.299046 0.294874
89930 179.86 0.309666 0.294874
89940 179.88 0.314411 0.294874
89950 179.9 0.302817 0.294874
89960 179.92 0.283138 0.294874
89970 179.94 0.26964 0.294874
89980 179.96 0.270408 0.294874
89990 179.98 0.28535 0.294874
90000 180 0.304791 0.289916
90010 180.02 0.313603 0.289916
90020 180.04 0.304491 0.289916
90030 180.06 0.283616 0.289916
90040 180.08 0.265342 0.289916
90050 180.1 0.264179 0.289916
90060 180.12 0.281372 0.289916
90070 180.14 0.302486 0.289916
90080 180.16 0.314339 0.289916
90090 180.18 0.316269 0.289916
90100 180.2 0.310846 0.289916
90110 180.22 0.292606 0.289916
90120 180.24 0.265626 0.289916
90130 180.26 0.24568 0.289916
90140 180.28 0.245023 0.289916
90150 180.3 0.266424 0.289916
90160 180.32 0.299192 0.289916
90170 180.34 0.324406 0.289916
90180 180.36 0.32945 0.289916
90190 180.38 0.316248 0.289916
90200 180.4 0.295943 0.284958
90210 180.42 0.278121 0.284958
90220 180.44 0.269176 0.284958
90230 180.46 0.270269 0.284958
90240 180.48 0.274851 0.284958
90250 180.5 0.275969 0.284958
90260 180.52 0.273324 0.284958
90270 180.54 0.270946 0.284958
90280 180.56 0.272786 0.284958
90290 180.58 0.279846 0.284958
90300 180.6 0.289296 0.284958
90310 180.62 0.296754 0.284958
90320 180.64 0.299673 0.284958
90330 180.66 0.295285 0.284958
90340 180.68 0.284066 0.284958
90350 180.7 0.27391 0.284958
90360 180.72 0.272104 0.284958
90370 180.74 0.280378 0.284958
90380 180.76 0.296173 0.284958
90390 180.78 0.302442 0.284958
90400 180.8 0.289146 0.28
90410 180.82 0.270129 0.28
90420 180.84 0.26147 0.28
90430 180.86 0.263466 0.28
90440 180.88 0.26838 0.28
90450 180.9 0.273201 0.28
90460 180.92 0.281371 0.28
90470 180.94 0.292639 0.28
90480 180.96 0.302497 0.28
90490 180.98 0.304409 0.28
90500 181 0.292802 0.28
90510 181.02 0.272745 0.28
90520 181.04 0.25565 0.28
90530 181.06 0.247863 0.28
90540 181.08 0.248199 0.28
90550 181.1 0.25351 0.28
90560 181.12 0.265709 0.28
90570 181.14 0.289447 0.28
90580 181.16 0.318465 0.28
90590 181.18 0.33307 0.28
90600 181.2 0.317993 0.275042
90610 181.22 0.281966 0.275042
90620 181.24 0.24765 0.275042
90630 181.26 0.22959 0.275042
90640 181.28 0.229163 0.275042
90650 181.3 0.243318 0.275042
90660 181.32 0.269381 0.275042
90670 181.34 0.299476 0.275042
90680 181.36 0.316183 0.275042
90690 181.38 0.306784 0.275042
90700 181.4 0.282871 0.275042
90710 181.42 0.267078 0.275042
90720 181.44 0.263675 0.275042
90730 181.46 0.265081 0.275042
90740 181.48 0.268111 0.275042
90750 181.5 0.270305 0.275042
90760 181.52 0.268207 0.275042
90770 181.54 0.263399 0.275042
90780 181.56 0.264754 0.275042
90790 181.58 0.276172 0.275042
90800 181.6 0.28775 0.270084
90810 181.62 0.287521 0.270084
90820 181.64 0.275482 0.270084
90830 181.66 0.262573 0.270084
90840 181.68 0.257022 0.270084
90850 181.7 0.257735 0.270084
90860 181.72 0.260349 0.270084
90870 181.74 0.262788 0.270084
90880 181.76 0.265473 0.270084
90890 181.78 0.268221 0.270084
90900 181.8 0.270782 0.270084
90910 181.82 0.275533 0.270084
90920 181.84 0.282398 0.270084
90930 181.86 0.284818 0.270084
90940 181.88 0.277756 0.270084
90950 181.9 0.265527 0.270084
90960 181.92 0.257825 0.270084
90970 181.94 0.259122 0.270084
90980 181.96 0.265549 0.270084
90990 181.98 0.270553 0.270084
91000 182 0.270794 0.265126
91010 182.02 0.266207 0.265126
91020 182.04 0.261212 0.265126
91030 182.06 0.260637 0.265126
91040 182.08 0.262659 0.265126
91050 182.1 0.264505 0.265126
91060 182.12 0.264955 0.265126
91070 182.14 0.265604 0.265126
91080 182.16 0.270947 0.265126
91090 182.18 0.275533 0.265126
91100 182.2 0.270077 0.265126
91110 182.22 0.257832 0.265126
91120 182.24 0.246823 0.265126
91130 182.26 0.242595 0.265126
91140 182.28 0.246291 0.265126
91150 182.3 0.255077 0.265126
91160 182.32 0.266642 0.265126
91170 182.34 0.279351 0.265126
91180 182.36 0.287494 0.265126
91190 182.38 0.284693 0.265126
91200 182.4 0.271752 0.260168
91210 182.42 0.253574 0.260168
91220 182.44 0.24079 0.260168
91230 182.46 0.240677 0.260168
91240 182.48 0.250237 0.260168
91250 182.5 0.261132 0.260168
91260 182.52 0.26577 0.260168
91270 182.54 0.263876 0.260168
91280 182.56 0.258752 0.260168
91290 182.58 0.25413 0.260168
91300 182.6 0.254147 0.260168
91310 182.62 0.258403 0.260168
91320 182.64 0.262502 0.260168
91330 182.66 0.263789 0.260168
91340 182.68 0.262372 0.260168
91350 182.7 0.259388 0.260168
91360 182.72 0.256449 0.260168
91370 182.74 0.253126 0.260168
91380 182.76 0.248231 0.260168
91390 182.78 0.244986 0.260168
91400 182.8 0.250197 0.25521
91410 182.82 0.265116 0.25521
91420 182.84 0.28075 0.25521
91430 182.86 0.284036 0.25521
91440 182.88 0.270354 0.25521
91450 182.9 0.248836 0.25521
91460 182.92 0.233539 0.25521
91470 182.94 0.231469 0.25521
91480 182.96 0.239929 0.25521
91490 182.98 0.252793 0.25521
91500 183 0.264497 0.25521
91510 183.02 0.270778 0.25521
91520 183.04 0.269187 0.25521
91530 183.06 0.258657 0.25521
91540 183.08 0.242466 0.25521
91550 183.1 0.230396 0.25521
91560 183.12 0.232243 0.25521
91570 183.14 0.24835 0.25521
91580 183.16 0.267471 0.25521
91590 183.18 0.275816 0.25521
91600 183.2 0.268785 0.250252
91610 183.22 0.253199 0.250252
91620 183.24 0.240592 0.250252
91630 183.26 0.235986 0.250252
91640 183.28 0.236707 0.250252
91650 183.3 0.240083 0.250252
91660 183.32 0.247044 0.250252
91670 183.34 0.256603 0.250252
91680 183.36 0.263038 0.250252
91690 183.38 0.262571 0.250252
91700 183.4 0.255745 0.250252
91710 183.42 0.244558 0.250252
91720 183.44 0.234441 0.250252
91730 183.46 0.232749 0.250252
91740 183.48 0.239207 0.250252
91750 183.5 0.25029 0.250252
91760 183.52 0.262663 0.250252
91770 183.54 0.264523 0.250252
91780 183.56 0.250685 0.250252
91790 183.58 0.231926 0.250252
91800 183.6 0.22639 0.245294
91810 183.62 0.23993 0.245294
