t,I,st,difference,relative_difference,center,max_u
446.375,4.46375000000761,4.46375,7.61257723524977e-12,1.70542195133011e-12,0.00808332314954108,0.00808332314954108
446.5,4.46500000000762,4.465,7.61612994892857e-12,1.70574019012958e-12,0.00808356102769635,0.00808356102769635
446.625,4.46625000000763,4.46625,7.62856444680438e-12,1.70804689545018e-12,0.00808379885629971,0.00808379885629971
446.75,4.46750000000765,4.4675,7.64988072887718e-12,1.7123403981818e-12,0.00808403663538889,0.00808403663538889
446.875,4.46875000000772,4.46875,7.71738228877439e-12,1.72696666601944e-12,0.00808427436500159,0.00808427436500159
447,4.47000000000767,4.47,7.67297336778938e-12,1.71654885185445e-12,0.00808451204517547,0.00808451204517547
447.125,4.4712500000077,4.47125,7.70139507721979e-12,1.72242551349618e-12,0.00808474967594816,0.00808474967594816
447.25,4.47250000000779,4.4725,7.7946538112883e-12,1.74279570962287e-12,0.00808498725735726,0.00808498725735726
447.375,4.47375000000774,4.47375,7.73869857084719e-12,1.72980130111141e-12,0.00808522478944033,0.00808522478944033
447.5,4.47500000000782,4.475,7.8204109854596e-12,1.74757787384572e-12,0.0080854622722349,0.0080854622722349
447.625,4.47625000000781,4.47625,7.8124173796823e-12,1.74530407811948e-12,0.00808569970577847,0.00808569970577847
447.75,4.47750000000786,4.4775,7.86126719276581e-12,1.75572689955685e-12,0.00808593709010849,0.00808593709010849
447.875,4.47875000000786,4.47875,7.86393172802491e-12,1.75583181200668e-12,0.0080861744252624,0.0080861744252624
448,4.4800000000079,4.48,7.89945886481291e-12,1.7632720680386e-12,0.0080864117112776,0.0080864117112776
448.125,4.48125000000792,4.48125,7.92432786056452e-12,1.76832978757367e-12,0.00808664894819145,0.00808664894819145
448.25,4.48250000000793,4.4825,7.92521603898422e-12,1.76803481070479e-12,0.00808688613604128,0.00808688613604128
448.375,4.48375000000798,4.48375,7.98294763626473e-12,1.78041764957117e-12,0.00808712327486438,0.00808712327486438
448.5,4.48500000000797,4.485,7.96962495996922e-12,1.77695093867764e-12,0.00808736036469803,0.00808736036469803
448.625,4.48625000000801,4.48625,8.01492205937393e-12,1.78655270200589e-12,0.00808759740557944,0.00808759740557944
448.75,4.48750000000805,4.4875,8.05311373142104e-12,1.7945657340214e-12,0.00808783439754583,0.00808783439754583
448.875,4.48875000000807,4.48875,8.06643640771654e-12,1.79703400895941e-12,0.00808807134063435,0.00808807134063435
449,4.49000000000812,4.49,8.12061529131824e-12,1.80860028759872e-12,0.00808830823488213,0.00808830823488213
449.125,4.49125000000807,4.49125,8.06643640771654e-12,1.79603371170978e-12,0.00808854508032628,0.00808854508032628
449.25,4.49250000000812,4.4925,8.11795075605914e-12,1.80700072477666e-12,0.00808878187700385,0.00808878187700385
449.375,4.49375000000814,4.49375,8.14015521655165e-12,1.81143926932999e-12,0.0080890186249519,0.0080890186249519
449.5,4.49500000000819,4.495,8.18634049437605e-12,1.82121034357643e-12,0.0080892553242074,0.0080892553242074
449.625,4.49625000000818,4.49625,8.18456413753665e-12,1.82030895469261e-12,0.00808949197480734,0.00808949197480734
449.75,4.49750000000822,4.4975,8.21476220380646e-12,1.82651744387025e-12,0.00808972857678865,0.00808972857678865
449.875,4.49875000000828,4.49875,8.27959922844457e-12,1.84042216803436e-12,0.00808996513018822,0.00808996513018822
450,4.50000000000827,4.5,8.26627655214907e-12,1.83695034492201e-12,0.00809020163504294,0.00809020163504294
450.125,4.50125000000831,4.50125,8.30802093787497e-12,1.84571417670091e-12,0.00809043809138963,0.00809043809138963
450.25,4.50250000000834,4.5025,8.34443625308268e-12,1.85328956203946e-12,0.00809067449926509,0.00809067449926509
450.375,4.50375000000835,4.50375,8.35420621569938e-12,1.85494448308618e-12,0.00809091085870611,0.00809091085870611
450.5,4.50500000000842,4.505,8.41726688349809e-12,1.86842772108726e-12,0.00809114716974943,0.00809114716974943
450.625,4.50625000000841,4.50625,8.40838509930109e-12,1.86593844089899e-12,0.00809138343243174,0.00809138343243174
450.75,4.50750000000845,4.5075,8.45457037712549e-12,1.87566730496406e-12,0.00809161964678972,0.00809161964678972
450.875,4.50875000000848,4.50875,8.4847684433953e-12,1.88184495556314e-12,0.00809185581286001,0.00809185581286001
451,4.51000000000853,4.51,8.5265128291212e-12,1.89057934126856e-12,0.00809209193067922,0.00809209193067922
451.125,4.51125000000851,4.51125,8.5051965470484e-12,1.88533035124376e-12,0.00809232800028394,0.00809232800028394
451.25,4.51250000000856,4.5125,8.56026360906981e-12,1.89701132610965e-12,0.0080925640217107,0.0080925640217107
451.375,4.51375000000853,4.51375,8.5291773643803e-12,1.88959897300034e-12,0.00809279999499601,0.00809279999499601
451.5,4.51500000000858,4.515,8.58424442640171e-12,1.90127229820636e-12,0.00809303592017636,0.00809303592017636
451.625,4.51625000000859,4.51625,8.58513260482141e-12,1.90094273010161e-12,0.00809327179728819,0.00809327179728819
451.75,4.51750000000863,4.5175,8.62776516896702e-12,1.90985393889696e-12,0.00809350762636793,0.00809350762636793
451.875,4.5187500000087,4.51875,8.70503669148093e-12,1.92642582384087e-12,0.00809374340745194,0.00809374340745194
452,4.52000000000869,4.52,8.68549676624752e-12,1.92157008102821e-12,0.00809397914057659,0.00809397914057659
452.125,4.52125000000872,4.52125,8.71569483251733e-12,1.92771796129772e-12,0.00809421482577819,0.00809421482577819
452.25,4.52250000000878,4.5225,8.78497274925394e-12,1.94250364825958e-12,0.00809445046309304,0.00809445046309304
452.375,4.52375000000879,4.52375,8.78763728451304e-12,1.94255590704903e-12,0.00809468605255737,0.00809468605255737
452.5,4.52500000000877,4.525,8.77431460821754e-12,1.93907505153979e-12,0.00809492159420743,0.00809492159420743
452.625,4.52625000000882,4.52625,8.81961170762224e-12,1.94854718754427e-12,0.00809515708807939,0.00809515708807939
452.75,4.52750000000882,4.5275,8.82227624288134e-12,1.94859773448511e-12,0.00809539253420942,0.00809539253420942
452.875,4.52875000000886,4.52875,8.85691520124965e-12,1.95570857328173e-12,0.00809562793263365,0.00809562793263365
453,4.53000000000885,4.53,8.84892159547235e-12,1.95340432571133e-12,0.00809586328338816,0.00809586328338816
453.125,4.5312500000089,4.53125,8.89954776539525e-12,1.9640381275355e-12,0.00809609858650903,0.00809609858650903
453.25,4.53250000000897,4.5325,8.97504293106977e-12,1.9801528805449e-12,0.00809633384203229,0.00809633384203229
453.375,4.53375000000894,4.53375,8.93596308060296e-12,1.97098716969461e-12,0.00809656904999393,0.00809656904999393
453.5,4.53500000000902,4.535,9.02300456573357e-12,1.98963716995228e-12,0.00809680421042992,0.00809680421042992
453.625,4.53625000000908,4.53625,9.07540709249588e-12,2.00064085808672e-12,0.00809703932337619,0.00809703932337619
453.75,4.53750000000909,4.5375,9.08872976879138e-12,2.00302584436174e-12,0.00809727438886867,0.00809727438886867
453.875,4.53875000000909,4.53875,9.08784159037168e-12,2.00227851068503e-12,0.00809750940694321,0.00809750940694321
454,4.54000000000911,4.54,9.10560515876568e-12,2.00563990281182e-12,0.00809774437763565,0.00809774437763565
454.125,4.54125000000909,4.54125,9.08961794721108e-12,2.0015673982298e-12,0.00809797930098182,0.00809797930098182
454.25,4.54250000000915,4.5425,9.14468500923249e-12,2.0131392425388e-12,0.00809821417701748,0.00809821417701748
454.375,4.54375000000917,4.54375,9.17399489708259e-12,2.01903601586412e-12,0.00809844900577838,0.00809844900577838
454.5,4.54500000000922,4.545,9.2228447101661e-12,2.02922875911245e-12,0.00809868378730024,0.00809868378730024
454.625,4.54625000000929,4.54625,9.28590537796481e-12,2.04254173834805e-12,0.00809891852161874,0.00809891852161874
454.75,4.5475000000092,4.5475,9.2033047849327e-12,2.02381633533429e-12,0.00809915320876953,0.00809915320876953
454.875,4.54875000000932,4.54875,9.31521526581491e-12,2.04786265805219e-12,0.00809938784878824,0.00809938784878824
455,4.55000000000931,4.55,9.31343890897551e-12,2.04690965032429e-12,0.00809962244171045,0.00809962244171045
455.125,4.55125000000939,4.55125,9.39337496674852e-12,2.06391100615183e-12,0.00809985698757172,0.00809985698757172
455.25,4.5525000000094,4.5525,9.39692768042732e-12,2.06412469641457e-12,0.00810009148640759,0.00810009148640759
455.375,4.5537500000094,4.55375,9.39692768042732e-12,2.0635580961685e-12,0.00810032593825353,0.00810032593825353
455.5,4.55500000000944,4.555,9.43778388773353e-12,2.07196133649474e-12,0.00810056034314503,0.00810056034314503
455.625,4.55625000000948,4.55625,9.47686373820034e-12,2.07997009343217e-12,0.0081007947011175,0.0081007947011175
455.75,4.55750000000949,4.5575,9.49462730659434e-12,2.08329726968609e-12,0.00810102901220636,0.00810102901220636
455.875,4.55875000000959,4.55875,9.59055057592195e-12,2.10376760645395e-12,0.00810126327644698,0.00810126327644698
456,4.56000000000952,4.56,9.52393719444444e-12,2.08858271807992e-12,0.00810149749387469,0.00810149749387469
456.125,4.56125000000957,4.56125,9.57189882910825e-12,2.09852536675434e-12,0.0081017316645248,0.0081017316645248
456.25,4.56250000000957,4.5625,9.56568158017035e-12,2.09658774359898e-12,0.00810196578843259,0.00810196578843259
456.375,4.56375000000959,4.56375,9.58788604066285e-12,2.10087889140791e-12,0.00810219986563331,0.00810219986563331
456.5,4.56500000000968,4.565,9.67936841789196e-12,2.1203435745656e-12,0.00810243389616218,0.00810243389616218
456.625,4.56625000000968,4.56625,9.68203295315107e-12,2.12034666370678e-12,0.00810266788005437,0.00810266788005437
456.75,4.56750000000972,4.5675,9.72288916045727e-12,2.12871136517948e-12,0.00810290181734504,0.00810290181734504
456.875,4.56875000000974,4.56875,9.74154090727097e-12,2.13221141609214e-12,0.00810313570806932,0.00810313570806932
457,4.57000000000976,4.57,9.76019265408468e-12,2.13570955231612e-12,0.00810336955226229,0.00810336955226229
457.125,4.57125000000983,4.57125,9.82769421398189e-12,2.14989208946828e-12,0.00810360334995902,0.00810360334995902
457.25,4.57250000000982,4.5725,9.82325332188339e-12,2.14833314858029e-12,0.00810383710119454,0.00810383710119454
