t,norm,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,leakage_above_first_excited
93.25,1.00181568087532,0.987815920090979,0.00689238095818875,0.00696502004224708,7.97874927678871e-30,8.17716918735819e-05,5.75707432108194e-05,3.78445483665225e-30,4.48307149775071e-30,1.40925070584613e-06,1.5308338308341e-06,-0.00167332109141505
93.5,1.00194915473011,0.982213655044499,0.00971362923687037,0.00981600157161632,6.61787454191622e-30,0.000117925098343587,8.30242764860984e-05,3.43896692048154e-30,2.94444592574814e-30,2.29826772051704e-06,2.49655080127537e-06,-0.001743285852986
93.75,1.00204551304572,0.974819334314692,0.0133947607883752,0.0135359287186957,5.34332386850524e-30,0.000169599983656092,0.00011940558992856,2.6059655435291e-30,1.28593578163142e-30,3.0098753770635e-06,3.26955241865766e-06,-0.00175002382176337
94,1.00210860076444,0.965514307414351,0.0179938255239424,0.0181834631851067,4.15030107966661e-30,0.000240407288985371,0.000169256939450123,1.68064511203559e-30,2.02744840631687e-31,3.37594191633398e-06,3.66720135388378e-06,-0.00169159612340031
94.25,1.00214263746857,0.954265230708494,0.0235262637401935,0.0237742079933867,2.8432867068992e-30,0.000333899535091578,0.00023507945051056,8.18787542568572e-31,1.94967091122359e-31,3.61712358922139e-06,3.92919097907938e-06,-0.00156570244207455
94.5,1.00215217345089,0.941137504112174,0.0299582350859888,0.0302739661475552,1.62513169462889e-30,0.00045356930776258,0.000319332051804236,2.85508310405435e-31,1.43634002070104e-30,4.30578616361846e-06,4.67726792702396e-06,-0.00136970534571823
94.75,1.00214202211451,0.92630368780915,0.0372027897933024,0.0375948715124342,6.57550190449031e-31,0.000602834620919192,0.000424421170264694,2.09028377334131e-31,3.50936918521737e-30,6.03184168496889e-06,6.55223891339441e-06,-0.00110134911488657
95,1.00211716198557,0.910045237058894,0.0451196276682051,0.045595145264628,1.28037729383558e-31,0.000784770965701698,0.000552512082244029,5.4876756325504e-31,5.87098571686275e-30,8.97577753455649e-06,9.75016287089665e-06,-0.000760009991727317
95.25,1.00208261324182,0.892746308707586,0.0535189420411443,0.0540829803543512,9.3647827269987e-32,0.00100135934187575,0.000704999495693076,1.16504164262466e-30,7.80697938528015e-30,1.27056461050735e-05,1.38018259061654e-05,-0.000348231103081797
95.5,1.00204328732136,0.874879348577488,0.0621694046367266,0.0628246105280804,7.53528866703472e-31,0.00125219913169773,0.000881601358709583,1.82361597793268e-30,8.95672217272772e-30,1.63919181445718e-05,1.78061311190682e-05,0.000126636257704704
95.75,1.00200380963793,0.856983110915489,0.0708097920815532,0.071556059368629,2.09779525084894e-30,0.00153294643915674,0.00107925938405445,2.25841372713316e-30,9.0052806833703e-30,1.93410407133557e-05,2.10096892800301e-05,0.0006510376343285
96,1.00196832320255,0.839634862023096,0.0791632098437027,0.0799975141413092,3.89317407601741e-30,0.00183405938556047,0.00129125568396776,2.43481207313535e-30,7.84139898706062e-30,2.14886646225726e-05,2.33425994730042e-05,0.00120441399189186
96.25,1.0019402788865,0.823419470038677,0.0869525078964845,0.0878689039239942,6.10993600189546e-30,0.00214051777520261,0.00150701540289537,2.16449139644339e-30,6.08430029807872e-30,2.34717518215678e-05,2.5496777548712e-05,0.00175911814084406
96.5,1.00192222155004,0.808898001366569,0.0939154491910037,0.0949052279408344,8.4245087002065e-30,0.00243287422381997,0.0017128467565549,1.55212873768583e-30,4.04764705391108e-30,2.61672687487912e-05,2.84248502377375e-05,0.00228132150159333
96.75,1.00191559510237,0.796577656261685,0.0998184580609896,0.100870448862084,1.01681816096863e-29,0.00268947007321943,0.00189350112992375,8.82973380393348e-31,2.4731223682535e-30,2.99732621057333e-05,3.25592057264858e-05,0.0027334368152413
97,1.00192059481898,0.786884464364717,0.10446816969182,0.105569163993454,1.1674549056247e-29,0.00288926444450644,0.00203416485083722,2.8958457197819e-31,2.20643049916196e-30,3.43293640311117e-05,3.72911304083498e-05,0.00307820195000907
97.25,1.0019360880214,0.780140179182647,0.107720368690873,0.108855638050415,1.23096275700971e-29,0.00301462945201641,0.00212242713928463,2.17716009932038e-32,3.81235604441444e-30,3.78479719357683e-05,4.11133062607641e-05,0.00328381407606448
97.5,1.00195961688692,0.776544660479051,0.109486157238865,0.110640036315941,1.23833504656326e-29,0.00305359877329272,0.00214986319615096,1.3021047401317e-31,7.29673908934255e-30,3.90234968698415e-05,4.2390249625488e-05,0.00332914596614331
97.75,1.00198748848646,0.776164890173557,0.109735314014837,0.110891818965338,1.14901570868043e-29,0.00300133438032379,0.00211306684428715,4.86188994455946e-31,1.17161649228789e-29,3.70817875162795e-05,4.02810192694184e-05,0.00320797684626783
98,1.00201494383816,0.778931767014108,0.108496880232756,0.109640333279112,1.00035374003085e-29,0.0028608172788269,0.00201413683829551,9.46295188585348e-31,1.59145378430191e-29,3.24220699559312e-05,3.52192845092957e-05,0.00293101947402341
98.25,1.00203639443825,0.784645131715835,0.105857137375552,0.10697277006426,8.1497937201075e-30,0.00264275046711822,0.00186060854345379,1.28259269254385e-30,1.86618770297093e-29,2.63803337842574e-05,2.86562974622116e-05,0.0025249608443525
98.5,1.00204571672192,0.792986165289657,0.101955265631157,0.103029776334394,6.03969601161408e-30,0.00236451056433736,0.00166471583746997,1.3437318318126e-30,1.88099184654262e-29,2.04991997972767e-05,2.22677685556271e-05,0.00202879274479228
98.75,1.0020365869293,0.803535629548352,0.0969769587319405,0.0979990028557021,4.58083500992893e-30,0.00204805369026366,0.00144191676095396,1.25649136137253e-30,1.64858012902501e-29,1.57871125599141e-05,1.71491459238594e-05,0.0014884088640057
99,1.00200283254018,0.815796485747091,0.0911461480271401,0.0921067409990454,2.94912299399916e-30,0.0017170080913733,0.0012088466027109,9.97318112282823e-31,1.23317847979453e-29,1.24000718541054e-05,1.34698882322793e-05,0.000950625226723067
99.25,1.00193877704546,0.829219504585664,0.084714926336536,0.0856077404007148,1.7818777276834e-30,0.00139351353775166,0.00098109270096416,6.43089971369298e-31,7.66759111548094e-30,9.85948380185652e-06,1.071011090916e-05,0.000457828677085215
99.5,1.00183955019678,0.843230570304483,0.0779518607465164,0.078773398586577,9.58360211345042e-31,0.00109551170027896,0.000771286753839959,2.91474478145127e-31,3.5142813764629e-30,7.57233327468236e-06,8.22563643724646e-06,4.41703624232126e-05
99.75,1.00170133099017,0.857258609202729,0.0711291175340138,0.0718787502050584,4.29970325617043e-31,0.000835092019125497,0.000587940240551462,5.58076944228192e-32,8.41284053491113e-31,5.27142766521559e-06,5.72622016311443e-06,-0.000266476941801264
100,1.00152150498892,0.870762969758254,0.0645091127380377,0.0651889769085078,1.85197799341827e-31,0.000618158704307185,0.000435209975650266,2.14853906451722e-32,1.36710697353495e-32,3.11497746753262e-06,3.38372219350131e-06,-0.000461059404799569
100.25,1.00129874144203,0.883258550430226,0.0583316386852389,0.0589463982046877,2.86905990393914e-31,0.000445246669733448,0.000313472561241742,2.39244244060202e-31,9.0918895519743e-31,1.45801256757048e-06,1.58380262287918e-06,-0.00053658732015216
100.5,1.00103299859351,0.894336805536156,0.052802481594264,0.053358969101597,8.35715583976318e-31,0.00031301783438268,0.000220377846547446,6.83399400435885e-31,2.85715190211993e-30,5.2514738635885e-07,5.70454484694671e-07,-0.000498256232016825
100.75,1.00072546109811,0.903681304793093,0.0480843953817204,0.0485911587860089,1.72549783275916e-30,0.00021593239871982,0.000152025577467638,1.32012871010181e-30,5.08866271403614e-30,2.36257483748006e-07,2.56640601567485e-07,-0.000356858960822048
101,1.00037842275349,0.911077239526231,0.0442909938194431,0.0447577784099341,2.84166804126014e-30,0.000147727818053047,0.000104006656623529,1.82699341458156e-30,6.50018352969215e-30,2.81587512008281e-07,3.05881478671131e-07,-0.000126011755607891
101.25,0.999995127580445,0.916414922579383,0.0414837671233541,0.0419209662371883,4.17484882418651e-30,0.000102520623151622,7.21788718569686e-05,2.04648919284112e-30,6.93297621893699e-30,3.47690385782219e-07,3.77687378834453e-07,0.000180344060074167
101.5,0.999579571037404,0.919687944204347,0.0396721067702121,0.0400902127216871,5.49712431419266e-30,7.55003689026917e-05,5.31554655507852e-05,2.06173362607142e-30,6.44964967966832e-30,3.03853244384254e-07,3.30068187429719e-07,0.000549736303754211
101.75,0.999136269624417,0.920986907655881,0.0388159944216111,0.0392250777701234,6.89048636561151e-30,6.32775808411023e-05,4.45501037600404e-05,1.65919007929182e-30,5.02019910809479e-30,2.19303187820765e-07,2.38223573515935e-07,0.000972020152384068
102,0.998670025876646,0.920489494652082,0.0388308977617999,0.0392401381772223,7.81763758874188e-30,6.39735421267261e-05,4.50400900565364e-05,1.05482449456322e-30,3.15863015776504e-30,2.28307834317715e-07,2.48005096019558e-07,0.00143946940889572
102.25,0.998185719297749,0.918447410058501,0.0395944011967948,0.0400116882060619,8.28285191515044e-30,7.71200794050073e-05,5.42958105194184e-05,5.18495261637627e-31,1.52924662681806e-30,3.75594124721284e-07,4.07998513253647e-07,0.00194650053864198
102.5,0.997688140481983,0.915170770816671,0.0409541469661197,0.0413857643915137,8.10400107555779e-30,0.000103399828459062,7.27978697255986e-05,1.24214995494747e-31,6.74559038407328e-31,5.7776815811131e-07,6.27615114292082e-07,0.00248931782569528
102.75,0.997181878423289,0.911010615063127,0.0427367269909079,0.0431871310998945,8.02585457713172e-30,0.00014422687960563,0.000101541847302166,4.18122358236445e-32,9.12577023825211e-31,7.34102911610135e-07,7.97437650904514e-07,0.00306552684607053
103,0.996671269394546,0.906340341338726,0.0447572032392769,0.0452289012298603,7.6116873630314e-30,0.000201166917496249,0.000141630051724797,2.85741628322914e-31,2.08640226424158e-30,8.92979139362028e-07,9.7002092749759e-07,0.00367355419213733
103.25,0.996160399061862,0.901537014061409,0.0468289204585142,0.0473224523613764,7.00485921191271e-30,0.000275232093798852,0.000193775080744991,8.34826536263507e-31,3.79422005265741e-30,1.32440658051944e-06,1.43866977736688e-06,0.00431161311870076
103.5,0.995653135599729,0.89696338960605,0.0487732167317003,0.0492872396522934,6.02959003081816e-30,0.000366137608624219,0.000257776423147761,1.52856980408595e-30,5.6285634356885e-30,2.40899383673947e-06,2.61682981477121e-06,0.00497615400995632
103.75,0.995153184009949,0.892951247390653,0.0504285625353315,0.0509600312128705,4.94737799479859e-30,0.00047164332083888,0.00033205692445586,2.14803733386393e-30,7.064032023867e-30,4.39040254028012e-06,4.76918458280805e-06,0.00566015886114546
104,0.994664164705206,0.889786493988777,0.0516586019583537,0.0522030340715453,3.74498011155906e-30,0.000587112741761643,0.000413352299766422,2.44899265166879e-30,7.59533075914628e-30,7.1538399359058e-06,7.7710375796263e-06,0.00635186998132431
104.25,0.994189712666876,0.887696612187511,0.0523585630365893,0.0529103720681359,2.5372877459746e-30,0.000705409304628826,0.000496638103049968,2.41328008681271e-30,6.71767315504547e-30,1.01992911866185e-05,1.10792351809485e-05,0.00703445270776415
104.5,0.993733585012685,0.886841116966625,0.0524595709762139,0.0530124445345563,1.40371504138761e-30,0.000817225063317146,0.000575361145008272,1.97763776722764e-30,5.02870264095384e-30,1.28609836839746e-05,1.39705652369278e-05,0.00768686752260461
104.75,0.993299763926261,0.88730569550661,0.0519305434219841,0.0524778415373534,6.0912677048717e-31,0.000911905698347693,0.000642020332332003,1.25110303267227e-30,3.06578538028354e-30,1.46572879416281e-05,1.59218456703324e-05,0.00828591953405255
105,0.992892538213807,0.889100673991193,0.0507775594024032,0.05131270617216,9.35197234388034e-32,0.00097878305834938,0.000689104833472403,4.83354198288328e-31,1.36020505146362e-30,1.55512790333376e-05,1.68929658563772e-05,0.00880906043424357
105.25,0.992516538928365,0.892164163183757,0.0490408545356373,0.0495576981019631,5.87408275756045e-32,0.00100890954440376,0.000710315158864278,1.28048438473735e-31,2.46759509392084e-31,1.59404193534824e-05,1.73156792632546e-05,0.00923728417864256
105.5,0.992176708238144,0.896369542794483,0.0467898718642523,0.0472829922323868,5.4988087833748e-31,0.000996894175252114,0.000701855828793428,2.30132776474e-31,4.07843583108498e-32,1.6362262373146e-05,1.77739167955264e-05,0.00955759310887783
105.75,0.991878200243639,0.90153626174757,0.0441170210890777,0.0445819721738672,1.4631176460464e-30,0.000942361283800872,0.00066346235767468,7.48691541042285e-31,6.62843309250959e-31,1.70968516452542e-05,1.85718827676898e-05,0.00976474498948487
106,0.991626226147284,0.907442771437774,0.041130880336725,0.0415643603623207,2.81657554050815e-30,0.000850537401581148,0.000598814445631218,1.53028452289313e-30,1.82513797228274e-30,1.79319761949705e-05,1.94790576999907e-05,0.00986198786317993
106.25,0.991425855308497,0.913840616006866,0.0379494734188265,0.0383494244671449,4.18120877644791e-30,0.0007316721894706,0.000515128289134769,2.3019473164125e-30,3.05182671436174e-30,1.82662311836762e-05,1.98421505426758e-05,0.00986048610716272
106.5,0.991281784385133,0.920468908644999,0.0346940122380789,0.0350596538482232,5.58700085861035e-30,0.000599340616968894,0.000421961243123854,2.87347215251527e-30,4.07603627723137e-30,1.75067584637686e-05,1.90171543028996e-05,0.00977742526869929
106.75,0.991198091423452,0.92706869285206,0.0314832045858358,0.0318150073631643,6.88028711454629e-30,0.000468034160838905,0.000329515922566384,2.86836926133577e-30,4.80780374270051e-30,1.55135087415991e-05,1.68519369321815e-05,0.00963309519893951
107,0.991177991530123,0.933396981794206,0.0284280162069949,0.0287276202293778,7.73937657268313e-30,0.000350682162492431,0.000246895132812828,2.56572754531997e-30,4.76989119894925e-30,1.27915101360346e-05,1.38950978576336e-05,0.00944738176942106
107.25,0.991223610848267,0.939240170995206,0.025626743821725,0.0258968251201756,7.928000517337e-30,0.000256720184471427,0.000180741910538914,1.93069204658666e-30,4.00690128059598e-30,1.0283155712821e-05,1.11703351203509e-05,0.00923626006289324
107.5,0.991335800991207,0.94442600593135,0.0231603974857482,0.0234044858595618,7.75402211959836e-30,0.00019105566187776,0.000134511298432401,1.09494448938341e-30,2.80304190682832e-30,8.87075334358759e-06,9.63607771632496e-06,0.00900911072333999
107.75,0.991514018064263,0.948832935103773,0.0210885913291079,0.0213108448533278,7.00822134264573e-30,0.000153955434173718,0.000108391162805094,4.08878679771984e-31,1.36871146061428e-30,8.89034797237117e-06,9.65736287199073e-06,0.00876762871379166
108,0.991756281774323,0.952395877067227,0.0194462867735256,0.0196512319830446,6.13558935798923e-30,0.00014167409120652,9.97445758744765e-05,9.13655123482804e-32,3.02338650001418e-31,9.95240033055283e-06,1.08110438127064e-05,0.00850660417620264
108.25,0.992059217276575,0.955107900863242,0.0182417882745825,0.0184340392252897,5.3805280796365e-30,0.000147584522444972,0.000103905770430906,2.80300116511301e-31,1.13745026095768e-32,1.11725917164841e-05,1.21365072280731e-05,0.00821627163688543
108.5,0.992418172556585,0.957017697902566,0.0174563706940737,0.0176403440968628,4.18860885144669e-30,0.000163586285320337,0.000115171690950723,9.77125595600404e-31,6.11289231239125e-31,1.16663143431157e-05,1.26728257814456e-05,0.00788558730649769
108.75,0.992827394432112,0.958223110604086,0.0170458236505475,0.0172254702812987,3.17849405136104e-30,0.000181589843361419,0.000127846960266021,1.99640652018548e-30,1.98286030437017e-30,1.10091728076737e-05,1.19589893505484e-05,0.00750559546406759
109,0.993280240544289,0.958861415112975,0.0169440389473048,0.0171226128649167,2.28903721378295e-30,0.000194873709413029,0.000137199366016504,3.19223501410105e-30,3.72828157187922e-30,9.40136277488164e-06,1.02124654839692e-05,0.0070719330748038
109.25,0.99376941248855,0.959097150573506,0.0170685657248273,0.017248452035227,1.49048580467257e-30,0.000199084435470538,0.00014016389595388,4.19352089734391e-30,5.26217099229312e-30,7.46757686405752e-06,8.11184216577588e-06,0.00658583166643978
109.5,0.994287204755185,0.95910805313397,0.0173278304028273,0.017510449114244,7.99758938616645e-31,0.000192661344745466,0.000135641767350699,4.71817534196991e-30,6.23083369108244e-30,5.84800266976654e-06,6.35253918449658e-06,0.0060536673489584
109.75,0.994825759998091,0.959069651503439,0.0176294798783549,0.0178152776858984,2.82620385749218e-31,0.00017659592550667,0.000124331030048112,4.56020354275713e-30,5.8191086368967e-30,4.8462658124662e-06,5.26437746537583e-06,0.00548559093230783
110,0.995377313587982,0.959139449939361,0.0178891041824834,0.0180776381811582,2.81335299821674e-32,0.000153648132475175,0.000108174809360966,3.72026420174878e-30,4.61901459165945e-30,4.33512459834052e-06,4.70913753562697e-06,0.00489380769699721
110.25,0.99593441144353,0.959441935269136,0.018038498189321,0.0182286066575276,9.79706606872142e-32,0.000127314891172608,8.96350893404702e-05,2.5520585549818e-30,3.01116858017798e-30,3.93728741164658e-06,4.27697693991219e-06,0.00429095988401518
110.5,0.996490088133171,0.960055673623,0.0180326742854845,0.0182227213753311,5.52311835643874e-31,0.000100888029253261,7.10294564305078e-05,1.54480368693914e-30,1.36123382097116e-30,3.32528946661228e-06,3.6121788633395e-06,0.00368893071618437
