t,x_num,v_num,Ekin,Epot,Etot,x_exact
45.6750000000,-0.0015055041,-0.1018149900,0.0051831461,0.0000011333,0.0051842794,-0.0015055041
45.6800000000,-0.0020144308,-0.1017552973,0.0051770703,0.0000020290,0.0051790992,-0.0020144309
45.6850000000,-0.0025230529,-0.1016930913,0.0051707424,0.0000031829,0.0051739253,-0.0025230529
45.6900000000,-0.0030313576,-0.1016283747,0.0051641633,0.0000045946,0.0051687578,-0.0030313576
45.6950000000,-0.0035393324,-0.1015611503,0.0051573336,0.0000062634,0.0051635971,-0.0035393324
45.7000000000,-0.0040469649,-0.1014914212,0.0051502543,0.0000081890,0.0051584432,-0.0040469649
45.7050000000,-0.0045542425,-0.1014191902,0.0051429261,0.0000103706,0.0051532966,-0.0045542425
45.7100000000,-0.0050611526,-0.1013444606,0.0051353498,0.0000128076,0.0051481575,-0.0050611527
45.7150000000,-0.0055676829,-0.1012672353,0.0051275265,0.0000154995,0.0051430260,-0.0055676829
45.7200000000,-0.0060738208,-0.1011875176,0.0051194569,0.0000184456,0.0051379025,-0.0060738209
45.7250000000,-0.0065795539,-0.1011053107,0.0051111419,0.0000216453,0.0051327872,-0.0065795540
45.7300000000,-0.0070848698,-0.1010206179,0.0051025826,0.0000250977,0.0051276803,-0.0070848698
45.7350000000,-0.0075897560,-0.1009334425,0.0050937799,0.0000288022,0.0051225821,-0.0075897560
45.7400000000,-0.0080942001,-0.1008437880,0.0050847348,0.0000327580,0.0051174928,-0.0080942001
45.7450000000,-0.0085981897,-0.1007516579,0.0050754483,0.0000369644,0.0051124127,-0.0085981898
45.7500000000,-0.0091017125,-0.1006570556,0.0050659214,0.0000414206,0.0051073420,-0.0091017126
45.7550000000,-0.0096047562,-0.1005599849,0.0050561553,0.0000461257,0.0051022810,-0.0096047562
45.7600000000,-0.0101073083,-0.1004604493,0.0050461509,0.0000510788,0.0050972298,-0.0101073083
45.7650000000,-0.0106093566,-0.1003584526,0.0050359095,0.0000562792,0.0050921887,-0.0106093566
45.7700000000,-0.0111108887,-0.1002539986,0.0050254321,0.0000617259,0.0050871580,-0.0111108887
45.7750000000,-0.0116118925,-0.1001470910,0.0050147199,0.0000674180,0.0050821379,-0.0116118925
45.7800000000,-0.0121123555,-0.1000377339,0.0050037741,0.0000733546,0.0050771287,-0.0121123556
45.7850000000,-0.0126122657,-0.0999259311,0.0049925958,0.0000795346,0.0050721305,-0.0126122657
45.7900000000,-0.0131116108,-0.0998116866,0.0049811864,0.0000859572,0.0050671436,-0.0131116108
45.7950000000,-0.0136103785,-0.0996950046,0.0049695470,0.0000926212,0.0050621682,-0.0136103785
45.8000000000,-0.0141085568,-0.0995758892,0.0049576789,0.0000995257,0.0050572045,-0.0141085568
45.8050000000,-0.0146061334,-0.0994543446,0.0049455833,0.0001066696,0.0050522529,-0.0146061334
45.8100000000,-0.0151030962,-0.0993303750,0.0049332617,0.0001140518,0.0050473135,-0.0151030962
45.8150000000,-0.0155994331,-0.0992039847,0.0049207153,0.0001216712,0.0050423864,-0.0155994331
45.8200000000,-0.0160951320,-0.0990751781,0.0049079455,0.0001295266,0.0050374721,-0.0160951320
45.8250000000,-0.0165901808,-0.0989439597,0.0048949536,0.0001376171,0.0050325706,-0.0165901809
45.8300000000,-0.0170845676,-0.0988103339,0.0048817410,0.0001459412,0.0050276823,-0.0170845676
45.8350000000,-0.0175782802,-0.0986743052,0.0048683093,0.0001544980,0.0050228072,-0.0175782802
45.8400000000,-0.0180713066,-0.0985358783,0.0048546597,0.0001632861,0.0050179457,-0.0180713067
45.8450000000,-0.0185636350,-0.0983950578,0.0048407937,0.0001723043,0.0050130980,-0.0185636350
45.8500000000,-0.0190552532,-0.0982518485,0.0048267129,0.0001815513,0.0050082642,-0.0190552533
45.8550000000,-0.0195461495,-0.0981062550,0.0048124186,0.0001910260,0.0050034446,-0.0195461495
45.8600000000,-0.0200363118,-0.0979582823,0.0047979125,0.0002007269,0.0049986394,-0.0200363118
45.8650000000,-0.0205257284,-0.0978079353,0.0047831961,0.0002106528,0.0049938489,-0.0205257284
45.8700000000,-0.0210143872,-0.0976552188,0.0047682709,0.0002208022,0.0049890731,-0.0210143872
45.8750000000,-0.0215022766,-0.0975001379,0.0047531384,0.0002311739,0.0049843124,-0.0215022766
45.8800000000,-0.0219893847,-0.0973426976,0.0047378004,0.0002417665,0.0049795669,-0.0219893847
45.8850000000,-0.0224756996,-0.0971829030,0.0047222583,0.0002525785,0.0049748369,-0.0224756997
45.8900000000,-0.0229612098,-0.0970207594,0.0047065139,0.0002636086,0.0049701225,-0.0229612098
45.8950000000,-0.0234459033,-0.0968562719,0.0046905687,0.0002748552,0.0049654239,-0.0234459034
45.9000000000,-0.0239297686,-0.0966894459,0.0046744245,0.0002863169,0.0049607414,-0.0239297686
45.9050000000,-0.0244127939,-0.0965202866,0.0046580829,0.0002979923,0.0049560751,-0.0244127939
45.9100000000,-0.0248949676,-0.0963487995,0.0046415456,0.0003098797,0.0049514253,-0.0248949676
45.9150000000,-0.0253762780,-0.0961749899,0.0046248143,0.0003219777,0.0049467921,-0.0253762781
45.9200000000,-0.0258567136,-0.0959988635,0.0046078909,0.0003342848,0.0049421757,-0.0258567137
45.9250000000,-0.0263362628,-0.0958204258,0.0045907770,0.0003467994,0.0049375764,-0.0263362628
45.9300000000,-0.0268149140,-0.0956396824,0.0045734744,0.0003595198,0.0049329942,-0.0268149141
45.9350000000,-0.0272926558,-0.0954566389,0.0045559850,0.0003724445,0.0049284295,-0.0272926558
45.9400000000,-0.0277694766,-0.0952713011,0.0045383104,0.0003855719,0.0049238823,-0.0277694766
45.9450000000,-0.0282453650,-0.0950836747,0.0045204526,0.0003989003,0.0049193529,-0.0282453650
45.9500000000,-0.0287203096,-0.0948937657,0.0045024134,0.0004124281,0.0049148415,-0.0287203096
45.9550000000,-0.0291942989,-0.0947015798,0.0044841946,0.0004261535,0.0049103482,-0.0291942989
45.9600000000,-0.0296673216,-0.0945071231,0.0044657982,0.0004400750,0.0049058731,-0.0296673216
45.9650000000,-0.0301393663,-0.0943104015,0.0044472259,0.0004541907,0.0049014166,-0.0301393663
45.9700000000,-0.0306104218,-0.0941114211,0.0044284798,0.0004684990,0.0048969788,-0.0306104218
45.9750000000,-0.0310804768,-0.0939101879,0.0044095617,0.0004829980,0.0048925597,-0.0310804768
45.9800000000,-0.0315495200,-0.0937067082,0.0043904736,0.0004976861,0.0048881597,-0.0315495200
45.9850000000,-0.0320175401,-0.0935009881,0.0043712174,0.0005125614,0.0048837788,-0.0320175401
45.9900000000,-0.0324845261,-0.0932930339,0.0043517951,0.0005276222,0.0048794173,-0.0324845261
45.9950000000,-0.0329504667,-0.0930828519,0.0043322087,0.0005428666,0.0048750753,-0.0329504668
46.0000000000,-0.0334153509,-0.0928704485,0.0043124601,0.0005582928,0.0048707529,-0.0334153509
46.0050000000,-0.0338791675,-0.0926558301,0.0042925514,0.0005738990,0.0048664504,-0.0338791676
46.0100000000,-0.0343419055,-0.0924390032,0.0042724847,0.0005896832,0.0048621679,-0.0343419056
46.0150000000,-0.0348035539,-0.0922199742,0.0042522618,0.0006056437,0.0048579055,-0.0348035539
46.0200000000,-0.0352641016,-0.0919987499,0.0042318850,0.0006217784,0.0048536634,-0.0352641016
46.0250000000,-0.0357235378,-0.0917753367,0.0042113562,0.0006380856,0.0048494418,-0.0357235378
46.0300000000,-0.0361818514,-0.0915497414,0.0041906776,0.0006545632,0.0048452408,-0.0361818514
46.0350000000,-0.0366390315,-0.0913219707,0.0041698512,0.0006712093,0.0048410605,-0.0366390316
46.0400000000,-0.0370950674,-0.0910920314,0.0041488791,0.0006880220,0.0048369011,-0.0370950675
46.0450000000,-0.0375499483,-0.0908599303,0.0041277635,0.0007049993,0.0048327628,-0.0375499483
46.0500000000,-0.0380036632,-0.0906256742,0.0041065064,0.0007221392,0.0048286456,-0.0380036632
46.0550000000,-0.0384562014,-0.0903892703,0.0040851101,0.0007394397,0.0048245498,-0.0384562014
46.0600000000,-0.0389075523,-0.0901507253,0.0040635766,0.0007568988,0.0048204754,-0.0389075523
46.0650000000,-0.0393577051,-0.0899100464,0.0040419082,0.0007745145,0.0048164227,-0.0393577051
46.0700000000,-0.0398066492,-0.0896672406,0.0040201070,0.0007922847,0.0048123917,-0.0398066492
46.0750000000,-0.0402543740,-0.0894223150,0.0039981752,0.0008102073,0.0048083825,-0.0402543740
46.0800000000,-0.0407008688,-0.0891752769,0.0039761150,0.0008282804,0.0048043954,-0.0407008689
46.0850000000,-0.0411461232,-0.0889261335,0.0039539286,0.0008465017,0.0048004303,-0.0411461233
46.0900000000,-0.0415901267,-0.0886748920,0.0039316182,0.0008648693,0.0047964876,-0.0415901267
46.0950000000,-0.0420328687,-0.0884215598,0.0039091861,0.0008833810,0.0047925671,-0.0420328687
46.1000000000,-0.0424743388,-0.0881661442,0.0038866345,0.0009020347,0.0047886692,-0.0424743388
46.1050000000,-0.0429145267,-0.0879086527,0.0038639656,0.0009208283,0.0047847939,-0.0429145267
46.1100000000,-0.0433534219,-0.0876490928,0.0038411817,0.0009397596,0.0047809413,-0.0433534219
46.1150000000,-0.0437910142,-0.0873874719,0.0038182851,0.0009588265,0.0047771116,-0.0437910142
46.1200000000,-0.0442272932,-0.0871237977,0.0037952781,0.0009780267,0.0047733048,-0.0442272932
46.1250000000,-0.0446622487,-0.0868580777,0.0037721628,0.0009973582,0.0047695211,-0.0446622487
46.1300000000,-0.0450958706,-0.0865903197,0.0037489417,0.0010168188,0.0047657605,-0.0450958706
46.1350000000,-0.0455281485,-0.0863205313,0.0037256171,0.0010364062,0.0047620232,-0.0455281486
46.1400000000,-0.0459590725,-0.0860487203,0.0037021911,0.0010561182,0.0047583093,-0.0459590725
46.1450000000,-0.0463886324,-0.0857748945,0.0036786663,0.0010759526,0.0047546189,-0.0463886324
46.1500000000,-0.0468168181,-0.0854990617,0.0036550448,0.0010959072,0.0047509520,-0.0468168181
46.1550000000,-0.0472436197,-0.0852212299,0.0036313290,0.0011159798,0.0047473088,-0.0472436197
46.1600000000,-0.0476690271,-0.0849414069,0.0036075213,0.0011361681,0.0047436894,-0.0476690271
46.1650000000,-0.0480930304,-0.0846596008,0.0035836240,0.0011564698,0.0047400938,-0.0480930304
46.1700000000,-0.0485156198,-0.0843758197,0.0035596395,0.0011768827,0.0047365222,-0.0485156198
46.1750000000,-0.0489367853,-0.0840900715,0.0035355701,0.0011974045,0.0047329745,-0.0489367854
46.1800000000,-0.0493565173,-0.0838023645,0.0035114181,0.0012180329,0.0047294510,-0.0493565173
46.1850000000,-0.0497748057,-0.0835127067,0.0034871861,0.0012387656,0.0047259517,-0.0497748058
46.1900000000,-0.0501916411,-0.0832211065,0.0034628763,0.0012596004,0.0047224767,-0.0501916411
46.1950000000,-0.0506070136,-0.0829275720,0.0034384911,0.0012805349,0.0047190260,-0.0506070136
46.2000000000,-0.0510209136,-0.0826321115,0.0034140329,0.0013015668,0.0047155997,-0.0510209136
46.2050000000,-0.0514333315,-0.0823347335,0.0033895042,0.0013226938,0.0047121980,-0.0514333315
46.2100000000,-0.0518442577,-0.0820354463,0.0033649072,0.0013439135,0.0047088208,-0.0518442578
46.2150000000,-0.0522536828,-0.0817342583,0.0033402445,0.0013652237,0.0047054682,-0.0522536828
46.2200000000,-0.0526615972,-0.0814311780,0.0033155184,0.0013866219,0.0047021403,-0.0526615972
46.2250000000,-0.0530679914,-0.0811262140,0.0032907313,0.0014081059,0.0046988372,-0.0530679915
46.2300000000,-0.0534728562,-0.0808193748,0.0032658857,0.0014296732,0.0046955588,-0.0534728562
46.2350000000,-0.0538761821,-0.0805106689,0.0032409839,0.0014513215,0.0046923054,-0.0538761821
46.2400000000,-0.0542779598,-0.0802001052,0.0032160284,0.0014730485,0.0046890769,-0.0542779598
46.2450000000,-0.0546781800,-0.0798876921,0.0031910217,0.0014948517,0.0046858734,-0.0546781801
46.2500000000,-0.0550768336,-0.0795734386,0.0031659661,0.0015167288,0.0046826949,-0.0550768337
46.2550000000,-0.0554739114,-0.0792573533,0.0031408640,0.0015386774,0.0046795414,-0.0554739114
46.2600000000,-0.0558694041,-0.0789394451,0.0031157180,0.0015606952,0.0046764132,-0.0558694041
46.2650000000,-0.0562633028,-0.0786197228,0.0030905304,0.0015827796,0.0046733100,-0.0562633028
46.2700000000,-0.0566555983,-0.0782981953,0.0030653037,0.0016049284,0.0046702321,-0.0566555984
46.2750000000,-0.0570462818,-0.0779748716,0.0030400403,0.0016271391,0.0046671794,-0.0570462818
46.2800000000,-0.0574353441,-0.0776497606,0.0030147427,0.0016494094,0.0046641520,-0.0574353441
46.2850000000,-0.0578227764,-0.0773228714,0.0029894132,0.0016717367,0.0046611500,-0.0578227764
46.2900000000,-0.0582085699,-0.0769942130,0.0029640544,0.0016941188,0.0046581732,-0.0582085699
46.2950000000,-0.0585927156,-0.0766637945,0.0029386687,0.0017165532,0.0046552219,-0.0585927156
46.3000000000,-0.0589752049,-0.0763316251,0.0029132585,0.0017390374,0.0046522959,-0.0589752049
46.3050000000,-0.0593560290,-0.0759977139,0.0028878263,0.0017615691,0.0046493953,-0.0593560290
46.3100000000,-0.0597351791,-0.0756620702,0.0028623744,0.0017841458,0.0046465202,-0.0597351791
46.3150000000,-0.0601126468,-0.0753247031,0.0028369055,0.0018067652,0.0046436706,-0.0601126468
46.3200000000,-0.0604884233,-0.0749856221,0.0028114218,0.0018294247,0.0046408464,-0.0604884233
46.3250000000,-0.0608625002,-0.0746448364,0.0027859258,0.0018521220,0.0046380478,-0.0608625002
46.3300000000,-0.0612348688,-0.0743023554,0.0027604200,0.0018748546,0.0046352746,-0.0612348689
46.3350000000,-0.0616055209,-0.0739581885,0.0027349068,0.0018976201,0.0046325269,-0.0616055209
46.3400000000,-0.0619744479,-0.0736123452,0.0027093887,0.0019204161,0.0046298048,-0.0619744479
46.3450000000,-0.0623416416,-0.0732648348,0.0026838680,0.0019432401,0.0046271081,-0.0623416416
46.3500000000,-0.0627070935,-0.0729156671,0.0026583473,0.0019660898,0.0046244370,-0.0627070935
46.3550000000,-0.0630707955,-0.0725648514,0.0026328288,0.0019889626,0.0046217915,-0.0630707955
46.3600000000,-0.0634327393,-0.0722123975,0.0026073152,0.0020118562,0.0046191714,-0.0634327393
46.3650000000,-0.0637929168,-0.0718583149,0.0025818087,0.0020347681,0.0046165768,-0.0637929168
46.3700000000,-0.0641513198,-0.0715026132,0.0025563118,0.0020576959,0.0046140078,-0.0641513198
46.3750000000,-0.0645079402,-0.0711453023,0.0025308270,0.0020806372,0.0046114642,-0.0645079402
46.3800000000,-0.0648627701,-0.0707863918,0.0025053566,0.0021035895,0.0046089461,-0.0648627701
46.3850000000,-0.0652158015,-0.0704258915,0.0024799031,0.0021265504,0.0046064535,-0.0652158015
46.3900000000,-0.0655670264,-0.0700638111,0.0024544688,0.0021495175,0.0046039863,-0.0655670264
46.3950000000,-0.0659164370,-0.0697001607,0.0024290562,0.0021724883,0.0046015445,-0.0659164370
46.4000000000,-0.0662640254,-0.0693349499,0.0024036676,0.0021954605,0.0045991282,-0.0662640254
46.4050000000,-0.0666097839,-0.0689681888,0.0023783055,0.0022184317,0.0045967372,-0.0666097839
46.4100000000,-0.0669537047,-0.0685998872,0.0023529723,0.0022413993,0.0045943715,-0.0669537047
46.4150000000,-0.0672957802,-0.0682300552,0.0023276702,0.0022643610,0.0045920312,-0.0672957802
46.4200000000,-0.0676360027,-0.0678587027,0.0023024018,0.0022873144,0.0045897162,-0.0676360028
46.4250000000,-0.0679743647,-0.0674858398,0.0022771693,0.0023102571,0.0045874264,-0.0679743647
46.4300000000,-0.0683108586,-0.0671114766,0.0022519751,0.0023331867,0.0045851618,-0.0683108586
46.4350000000,-0.0686454770,-0.0667356231,0.0022268217,0.0023561008,0.0045829225,-0.0686454770
46.4400000000,-0.0689782124,-0.0663582896,0.0022017113,0.0023789969,0.0045807082,-0.0689782124
46.4450000000,-0.0693090574,-0.0659794861,0.0021766463,0.0024018727,0.0045785190,-0.0693090575
46.4500000000,-0.0696380048,-0.0655992229,0.0021516290,0.0024247259,0.0045763549,-0.0696380048
46.4550000000,-0.0699650473,-0.0652175102,0.0021266618,0.0024475539,0.0045742157,-0.0699650473
46.4600000000,-0.0702901775,-0.0648343583,0.0021017470,0.0024703545,0.0045721015,-0.0702901775
46.4650000000,-0.0706133885,-0.0644497775,0.0020768869,0.0024931253,0.0045700122,-0.0706133885
46.4700000000,-0.0709346729,-0.0640637781,0.0020520838,0.0025158639,0.0045679477,-0.0709346730
46.4750000000,-0.0712540239,-0.0636763705,0.0020273401,0.0025385680,0.0045659080,-0.0712540239
46.4800000000,-0.0715714343,-0.0632875650,0.0020026579,0.0025612351,0.0045638930,-0.0715714343
46.4850000000,-0.0718868972,-0.0628973720,0.0019780397,0.0025838630,0.0045619027,-0.0718868972
46.4900000000,-0.0722004057,-0.0625058021,0.0019534876,0.0026064493,0.0045599369,-0.0722004058
46.4950000000,-0.0725119530,-0.0621128657,0.0019290040,0.0026289917,0.0045579957,-0.0725119530
46.5000000000,-0.0728215321,-0.0617185732,0.0019045911,0.0026514878,0.0045560789,-0.0728215321
46.5050000000,-0.0731291365,-0.0613229353,0.0018802512,0.0026739353,0.0045541865,-0.0731291365
46.5100000000,-0.0734347593,-0.0609259625,0.0018559865,0.0026963319,0.0045523184,-0.0734347593
46.5150000000,-0.0737383939,-0.0605276653,0.0018317991,0.0027186754,0.0045504745,-0.0737383939
46.5200000000,-0.0740400337,-0.0601280544,0.0018076915,0.0027409633,0.0045486548,-0.0740400337
46.5250000000,-0.0743396723,-0.0597271404,0.0017836657,0.0027631934,0.0045468591,-0.0743396723
46.5300000000,-0.0746373030,-0.0593249341,0.0017597239,0.0027853635,0.0045450874,-0.0746373030
46.5350000000,-0.0749329195,-0.0589214461,0.0017358684,0.0028074712,0.0045433396,-0.0749329195
46.5400000000,-0.0752265153,-0.0585166870,0.0017121013,0.0028295143,0.0045416156,-0.0752265153
46.5450000000,-0.0755180842,-0.0581106678,0.0016884249,0.0028514905,0.0045399154,-0.0755180842
46.5500000000,-0.0758076199,-0.0577033991,0.0016648411,0.0028733976,0.0045382388,-0.0758076199
46.5550000000,-0.0760951162,-0.0572948918,0.0016413523,0.0028952334,0.0045365857,-0.0760951162
46.5600000000,-0.0763805668,-0.0568851567,0.0016179605,0.0029169955,0.0045349560,-0.0763805668
46.5650000000,-0.0766639657,-0.0564742046,0.0015946679,0.0029386818,0.0045333497,-0.0766639657
46.5700000000,-0.0769453068,-0.0560620465,0.0015714765,0.0029602901,0.0045317666,-0.0769453068
46.5750000000,-0.0772245842,-0.0556486931,0.0015483885,0.0029818182,0.0045302067,-0.0772245842
46.5800000000,-0.0775017918,-0.0552341556,0.0015254060,0.0030032639,0.0045286698,-0.0775017918
46.5850000000,-0.0777769238,-0.0548184447,0.0015025309,0.0030246249,0.0045271559,-0.0777769238
46.5900000000,-0.0780499743,-0.0544015715,0.0014797655,0.0030458992,0.0045256647,-0.0780499743
46.5950000000,-0.0783209376,-0.0539835471,0.0014571117,0.0030670846,0.0045241963,-0.0783209376
46.6000000000,-0.0785898079,-0.0535643823,0.0014345715,0.0030881790,0.0045227505,-0.0785898079
46.6050000000,-0.0788565795,-0.0531440883,0.0014121471,0.0031091801,0.0045213271,-0.0788565795
46.6100000000,-0.0791212469,-0.0527226761,0.0013898403,0.0031300859,0.0045199261,-0.0791212469
46.6150000000,-0.0793838044,-0.0523001568,0.0013676532,0.0031508942,0.0045185474,-0.0793838044
46.6200000000,-0.0796442466,-0.0518765416,0.0013455878,0.0031716030,0.0045171908,-0.0796442466
46.6250000000,-0.0799025680,-0.0514518416,0.0013236460,0.0031922102,0.0045158562,-0.0799025680
46.6300000000,-0.0801587633,-0.0510260678,0.0013018298,0.0032127137,0.0045145435,-0.0801587633
46.6350000000,-0.0804128269,-0.0505992316,0.0012801411,0.0032331114,0.0045132525,-0.0804128269
46.6400000000,-0.0806647538,-0.0501713441,0.0012585819,0.0032534013,0.0045119831,-0.0806647538
46.6450000000,-0.0809145386,-0.0497424164,0.0012371540,0.0032735813,0.0045107353,-0.0809145387
46.6500000000,-0.0811621763,-0.0493124600,0.0012158594,0.0032936494,0.0045095088,-0.0811621763
46.6550000000,-0.0814076616,-0.0488814860,0.0011946998,0.0033136037,0.0045083035,-0.0814076616
46.6600000000,-0.0816509894,-0.0484495057,0.0011736773,0.0033334420,0.0045071193,-0.0816509895
46.6650000000,-0.0818921549,-0.0480165304,0.0011527936,0.0033531625,0.0045059561,-0.0818921550
46.6700000000,-0.0821311531,-0.0475825714,0.0011320505,0.0033727632,0.0045048137,-0.0821311531
46.6750000000,-0.0823679790,-0.0471476400,0.0011114500,0.0033922420,0.0045036920,-0.0823679790
