t,x_alpha_0.0001000000,x_alpha_0.1000000000,x_alpha_0.5000000000,x_alpha_1.9500000000
48.4950000000,-0.1979302605,-0.0270622611,-0.0000051164,-0.0000000000
48.5000000000,-0.1930390321,-0.0266339064,-0.0000051210,-0.0000000000
48.5050000000,-0.1881429801,-0.0262051003,-0.0000051255,-0.0000000000
48.5100000000,-0.1832422270,-0.0257758535,-0.0000051299,-0.0000000000
48.5150000000,-0.1783368953,-0.0253461770,-0.0000051341,-0.0000000000
48.5200000000,-0.1734271076,-0.0249160818,-0.0000051382,-0.0000000000
48.5250000000,-0.1685129868,-0.0244855789,-0.0000051421,-0.0000000000
48.5300000000,-0.1635946556,-0.0240546792,-0.0000051459,-0.0000000000
48.5350000000,-0.1586722369,-0.0236233937,-0.0000051496,-0.0000000000
48.5400000000,-0.1537458540,-0.0231917333,-0.0000051531,-0.0000000000
48.5450000000,-0.1488156299,-0.0227597091,-0.0000051565,-0.0000000000
48.5500000000,-0.1438816878,-0.0223273319,-0.0000051598,-0.0000000000
48.5550000000,-0.1389441512,-0.0218946129,-0.0000051629,-0.0000000000
48.5600000000,-0.1340031435,-0.0214615629,-0.0000051659,-0.0000000000
48.5650000000,-0.1290587881,-0.0210281930,-0.0000051687,-0.0000000000
48.5700000000,-0.1241112088,-0.0205945142,-0.0000051714,-0.0000000000
48.5750000000,-0.1191605292,-0.0201605374,-0.0000051740,-0.0000000000
48.5800000000,-0.1142068730,-0.0197262737,-0.0000051764,-0.0000000000
48.5850000000,-0.1092503641,-0.0192917340,-0.0000051787,-0.0000000000
48.5900000000,-0.1042911265,-0.0188569293,-0.0000051809,-0.0000000000
48.5950000000,-0.0993292841,-0.0184218707,-0.0000051829,-0.0000000000
48.6000000000,-0.0943649610,-0.0179865692,-0.0000051848,-0.0000000000
48.6050000000,-0.0893982812,-0.0175510356,-0.0000051866,-0.0000000000
48.6100000000,-0.0844293689,-0.0171152812,-0.0000051882,-0.0000000000
48.6150000000,-0.0794583484,-0.0166793167,-0.0000051897,-0.0000000000
48.6200000000,-0.0744853439,-0.0162431534,-0.0000051911,-0.0000000000
48.6250000000,-0.0695104798,-0.0158068020,-0.0000051923,-0.0000000000
48.6300000000,-0.0645338804,-0.0153702738,-0.0000051934,-0.0000000000
48.6350000000,-0.0595556701,-0.0149335796,-0.0000051944,-0.0000000000
48.6400000000,-0.0545759735,-0.0144967304,-0.0000051952,-0.0000000000
48.6450000000,-0.0495949149,-0.0140597373,-0.0000051959,-0.0000000000
48.6500000000,-0.0446126190,-0.0136226112,-0.0000051965,-0.0000000000
48.6550000000,-0.0396292103,-0.0131853631,-0.0000051969,-0.0000000000
48.6600000000,-0.0346448133,-0.0127480040,-0.0000051973,-0.0000000000
48.6650000000,-0.0296595526,-0.0123105450,-0.0000051974,-0.0000000000
48.6700000000,-0.0246735530,-0.0118729970,-0.0000051975,-0.0000000000
48.6750000000,-0.0196869391,-0.0114353709,-0.0000051974,-0.0000000000
48.6800000000,-0.0146998355,-0.0109976777,-0.0000051972,-0.0000000000
48.6850000000,-0.0097123668,-0.0105599285,-0.0000051968,-0.0000000000
48.6900000000,-0.0047246579,-0.0101221342,-0.0000051964,-0.0000000000
48.6950000000,0.0002631667,-0.0096843057,-0.0000051958,-0.0000000000
48.7000000000,0.0052509822,-0.0092464540,-0.0000051951,-0.0000000000
48.7050000000,0.0102386639,-0.0088085902,-0.0000051942,-0.0000000000
48.7100000000,0.0152260872,-0.0083707250,-0.0000051932,-0.0000000000
48.7150000000,0.0202131273,-0.0079328695,-0.0000051921,-0.0000000000
48.7200000000,0.0251996596,-0.0074950345,-0.0000051909,-0.0000000000
48.7250000000,0.0301855595,-0.0070572312,-0.0000051895,-0.0000000000
48.7300000000,0.0351707022,-0.0066194702,-0.0000051880,-0.0000000000
48.7350000000,0.0401549631,-0.0061817627,-0.0000051864,-0.0000000000
48.7400000000,0.0451382177,-0.0057441195,-0.0000051847,-0.0000000000
48.7450000000,0.0501203413,-0.0053065514,-0.0000051828,-0.0000000000
48.7500000000,0.0551012094,-0.0048690695,-0.0000051808,-0.0000000000
48.7550000000,0.0600806975,-0.0044316845,-0.0000051787,-0.0000000000
48.7600000000,0.0650586811,-0.0039944074,-0.0000051765,-0.0000000000
48.7650000000,0.0700350358,-0.0035572491,-0.0000051741,-0.0000000000
48.7700000000,0.0750096371,-0.0031202204,-0.0000051716,-0.0000000000
48.7750000000,0.0799823607,-0.0026833321,-0.0000051690,-0.0000000000
48.7800000000,0.0849530822,-0.0022465952,-0.0000051663,-0.0000000000
48.7850000000,0.0899216774,-0.0018100205,-0.0000051634,-0.0000000000
48.7900000000,0.0948880221,-0.0013736187,-0.0000051604,-0.0000000000
48.7950000000,0.0998519921,-0.0009374008,-0.0000051573,-0.0000000000
48.8000000000,0.1048134634,-0.0005013774,-0.0000051541,-0.0000000000
48.8050000000,0.1097723118,-0.0000655595,-0.0000051508,-0.0000000000
48.8100000000,0.1147284135,0.0003700421,-0.0000051473,-0.0000000000
48.8150000000,0.1196816445,0.0008054168,-0.0000051438,-0.0000000000
48.8200000000,0.1246318809,0.0012405538,-0.0000051401,-0.0000000000
48.8250000000,0.1295789991,0.0016754422,-0.0000051362,-0.0000000000
48.8300000000,0.1345228754,0.0021100713,-0.0000051323,-0.0000000000
48.8350000000,0.1394633861,0.0025444304,-0.0000051283,-0.0000000000
48.8400000000,0.1444004078,0.0029785089,-0.0000051241,-0.0000000000
48.8450000000,0.1493338170,0.0034122958,-0.0000051198,-0.0000000000
48.8500000000,0.1542634904,0.0038457807,-0.0000051154,-0.0000000000
48.8550000000,0.1591893048,0.0042789528,-0.0000051109,-0.0000000000
48.8600000000,0.1641111369,0.0047118013,-0.0000051062,-0.0000000000
48.8650000000,0.1690288639,0.0051443158,-0.0000051015,-0.0000000000
48.8700000000,0.1739423626,0.0055764854,-0.0000050966,-0.0000000000
48.8750000000,0.1788515104,0.0060082997,-0.0000050916,-0.0000000000
48.8800000000,0.1837561844,0.0064397479,-0.0000050865,-0.0000000000
48.8850000000,0.1886562621,0.0068708195,-0.0000050813,-0.0000000000
48.8900000000,0.1935516210,0.0073015039,-0.0000050760,-0.0000000000
48.8950000000,0.1984421386,0.0077317906,-0.0000050705,-0.0000000000
48.9000000000,0.2033276927,0.0081616688,-0.0000050650,-0.0000000000
48.9050000000,0.2082081612,0.0085911283,-0.0000050593,-0.0000000000
48.9100000000,0.2130834221,0.0090201583,-0.0000050535,-0.0000000000
48.9150000000,0.2179533535,0.0094487484,-0.0000050476,-0.0000000000
48.9200000000,0.2228178336,0.0098768881,-0.0000050416,-0.0000000000
48.9250000000,0.2276767408,0.0103045669,-0.0000050355,-0.0000000000
48.9300000000,0.2325299537,0.0107317744,-0.0000050293,-0.0000000000
48.9350000000,0.2373773510,0.0111585001,-0.0000050230,-0.0000000000
48.9400000000,0.2422188114,0.0115847336,-0.0000050165,-0.0000000000
48.9450000000,0.2470542139,0.0120104645,-0.0000050100,-0.0000000000
48.9500000000,0.2518834377,0.0124356824,-0.0000050033,-0.0000000000
48.9550000000,0.2567063619,0.0128603769,-0.0000049965,-0.0000000000
48.9600000000,0.2615228662,0.0132845377,-0.0000049897,-0.0000000000
48.9650000000,0.2663328299,0.0137081545,-0.0000049827,-0.0000000000
48.9700000000,0.2711361330,0.0141312169,-0.0000049756,-0.0000000000
48.9750000000,0.2759326552,0.0145537146,-0.0000049684,-0.0000000000
48.9800000000,0.2807222768,0.0149756373,-0.0000049611,-0.0000000000
48.9850000000,0.2855048779,0.0153969749,-0.0000049537,-0.0000000000
48.9900000000,0.2902803390,0.0158177170,-0.0000049461,-0.0000000000
48.9950000000,0.2950485408,0.0162378535,-0.0000049385,-0.0000000000
49.0000000000,0.2998093640,0.0166573741,-0.0000049308,-0.0000000000
49.0050000000,0.3045626895,0.0170762686,-0.0000049230,-0.0000000000
49.0100000000,0.3093083987,0.0174945270,-0.0000049150,-0.0000000000
49.0150000000,0.3140463728,0.0179121390,-0.0000049070,-0.0000000000
49.0200000000,0.3187764933,0.0183290946,-0.0000048989,-0.0000000000
49.0250000000,0.3234986422,0.0187453837,-0.0000048906,-0.0000000000
49.0300000000,0.3282127012,0.0191609961,-0.0000048823,-0.0000000000
49.0350000000,0.3329185525,0.0195759219,-0.0000048738,-0.0000000000
49.0400000000,0.3376160786,0.0199901510,-0.0000048653,-0.0000000000
49.0450000000,0.3423051619,0.0204036734,-0.0000048567,-0.0000000000
49.0500000000,0.3469856853,0.0208164791,-0.0000048479,-0.0000000000
49.0550000000,0.3516575317,0.0212285582,-0.0000048391,-0.0000000000
49.0600000000,0.3563205843,0.0216399007,-0.0000048301,-0.0000000000
49.0650000000,0.3609747266,0.0220504968,-0.0000048211,-0.0000000000
49.0700000000,0.3656198423,0.0224603365,-0.0000048120,-0.0000000000
49.0750000000,0.3702558151,0.0228694099,-0.0000048027,-0.0000000000
49.0800000000,0.3748825293,0.0232777073,-0.0000047934,-0.0000000000
49.0850000000,0.3794998691,0.0236852188,-0.0000047840,-0.0000000000
49.0900000000,0.3841077191,0.0240919346,-0.0000047744,-0.0000000000
49.0950000000,0.3887059642,0.0244978449,-0.0000047648,-0.0000000000
49.1000000000,0.3932944893,0.0249029400,-0.0000047551,-0.0000000000
49.1050000000,0.3978731798,0.0253072103,-0.0000047453,-0.0000000000
49.1100000000,0.4024419212,0.0257106459,-0.0000047354,-0.0000000000
49.1150000000,0.4070005993,0.0261132372,-0.0000047254,-0.0000000000
49.1200000000,0.4115491001,0.0265149747,-0.0000047153,-0.0000000000
49.1250000000,0.4160873100,0.0269158486,-0.0000047051,-0.0000000000
49.1300000000,0.4206151154,0.0273158494,-0.0000046949,-0.0000000000
49.1350000000,0.4251324032,0.0277149675,-0.0000046845,-0.0000000000
49.1400000000,0.4296390604,0.0281131934,-0.0000046741,-0.0000000000
49.1450000000,0.4341349745,0.0285105176,-0.0000046635,-0.0000000000
49.1500000000,0.4386200329,0.0289069306,-0.0000046529,-0.0000000000
49.1550000000,0.4430941236,0.0293024230,-0.0000046421,-0.0000000000
49.1600000000,0.4475571348,0.0296969853,-0.0000046313,-0.0000000000
49.1650000000,0.4520089548,0.0300906081,-0.0000046204,-0.0000000000
49.1700000000,0.4564494724,0.0304832821,-0.0000046094,-0.0000000000
49.1750000000,0.4608785766,0.0308749979,-0.0000045984,-0.0000000000
49.1800000000,0.4652961567,0.0312657462,-0.0000045872,-0.0000000000
49.1850000000,0.4697021021,0.0316555177,-0.0000045759,-0.0000000000
49.1900000000,0.4740963028,0.0320443032,-0.0000045646,-0.0000000000
49.1950000000,0.4784786489,0.0324320935,-0.0000045532,-0.0000000000
49.2000000000,0.4828490310,0.0328188793,-0.0000045417,-0.0000000000
49.2050000000,0.4872073396,0.0332046515,-0.0000045301,-0.0000000000
49.2100000000,0.4915534659,0.0335894010,-0.0000045184,-0.0000000000
49.2150000000,0.4958873012,0.0339731186,-0.0000045066,-0.0000000000
49.2200000000,0.5002087372,0.0343557953,-0.0000044948,-0.0000000000
49.2250000000,0.5045176658,0.0347374220,-0.0000044828,-0.0000000000
49.2300000000,0.5088139794,0.0351179897,-0.0000044708,-0.0000000000
49.2350000000,0.5130975705,0.0354974895,-0.0000044587,-0.0000000000
49.2400000000,0.5173683320,0.0358759123,-0.0000044466,-0.0000000000
49.2450000000,0.5216261573,0.0362532494,-0.0000044343,-0.0000000000
49.2500000000,0.5258709398,0.0366294917,-0.0000044220,-0.0000000000
49.2550000000,0.5301025734,0.0370046304,-0.0000044096,-0.0000000000
49.2600000000,0.5343209523,0.0373786567,-0.0000043971,-0.0000000000
49.2650000000,0.5385259712,0.0377515618,-0.0000043845,-0.0000000000
49.2700000000,0.5427175249,0.0381233369,-0.0000043719,-0.0000000000
49.2750000000,0.5468955085,0.0384939734,-0.0000043591,-0.0000000000
49.2800000000,0.5510598177,0.0388634625,-0.0000043463,-0.0000000000
49.2850000000,0.5552103484,0.0392317956,-0.0000043334,-0.0000000000
49.2900000000,0.5593469967,0.0395989639,-0.0000043205,-0.0000000000
49.2950000000,0.5634696594,0.0399649591,-0.0000043075,-0.0000000000
49.3000000000,0.5675782332,0.0403297724,-0.0000042943,-0.0000000000
49.3050000000,0.5716726156,0.0406933953,-0.0000042812,-0.0000000000
49.3100000000,0.5757527042,0.0410558194,-0.0000042679,-0.0000000000
49.3150000000,0.5798183970,0.0414170362,-0.0000042546,-0.0000000000
49.3200000000,0.5838695922,0.0417770373,-0.0000042412,-0.0000000000
49.3250000000,0.5879061888,0.0421358142,-0.0000042277,-0.0000000000
49.3300000000,0.5919280857,0.0424933587,-0.0000042142,-0.0000000000
49.3350000000,0.5959351825,0.0428496624,-0.0000042005,-0.0000000000
49.3400000000,0.5999273788,0.0432047170,-0.0000041868,-0.0000000000
49.3450000000,0.6039045751,0.0435585143,-0.0000041731,-0.0000000000
49.3500000000,0.6078666718,0.0439110460,-0.0000041593,-0.0000000000
49.3550000000,0.6118135698,0.0442623040,-0.0000041454,-0.0000000000
49.3600000000,0.6157451706,0.0446122802,-0.0000041314,-0.0000000000
49.3650000000,0.6196613758,0.0449609663,-0.0000041174,-0.0000000000
49.3700000000,0.6235620876,0.0453083545,-0.0000041033,-0.0000000000
49.3750000000,0.6274472084,0.0456544365,-0.0000040891,-0.0000000000
49.3800000000,0.6313166411,0.0459992045,-0.0000040748,-0.0000000000
49.3850000000,0.6351702890,0.0463426505,-0.0000040605,-0.0000000000
49.3900000000,0.6390080558,0.0466847665,-0.0000040462,-0.0000000000
49.3950000000,0.6428298455,0.0470255447,-0.0000040317,-0.0000000000
49.4000000000,0.6466355625,0.0473649771,-0.0000040172,-0.0000000000
49.4050000000,0.6504251118,0.0477030561,-0.0000040027,-0.0000000000
49.4100000000,0.6541983986,0.0480397738,-0.0000039881,-0.0000000000
49.4150000000,0.6579553286,0.0483751225,-0.0000039734,-0.0000000000
49.4200000000,0.6616958079,0.0487090945,-0.0000039586,-0.0000000000
49.4250000000,0.6654197430,0.0490416821,-0.0000039438,-0.0000000000
49.4300000000,0.6691270407,0.0493728778,-0.0000039289,-0.0000000000
49.4350000000,0.6728176085,0.0497026739,-0.0000039140,-0.0000000000
49.4400000000,0.6764913540,0.0500310628,-0.0000038990,-0.0000000000
49.4450000000,0.6801481854,0.0503580372,-0.0000038839,-0.0000000000
49.4500000000,0.6837880113,0.0506835894,-0.0000038688,-0.0000000000
49.4550000000,0.6874107408,0.0510077122,-0.0000038536,-0.0000000000
49.4600000000,0.6910162832,0.0513303981,-0.0000038384,-0.0000000000
49.4650000000,0.6946045484,0.0516516397,-0.0000038231,-0.0000000000
49.4700000000,0.6981754468,0.0519714298,-0.0000038078,-0.0000000000
49.4750000000,0.7017288891,0.0522897611,-0.0000037924,-0.0000000000
49.4800000000,0.7052647863,0.0526066263,-0.0000037769,-0.0000000000
49.4850000000,0.7087830503,0.0529220183,-0.0000037614,-0.0000000000
49.4900000000,0.7122835929,0.0532359299,-0.0000037458,-0.0000000000
49.4950000000,0.7157663268,0.0535483541,-0.0000037302,-0.0000000000
49.5000000000,0.7192311647,0.0538592837,-0.0000037145,-0.0000000000
49.5050000000,0.7226780203,0.0541687117,-0.0000036988,-0.0000000000
49.5100000000,0.7261068071,0.0544766312,-0.0000036830,-0.0000000000
49.5150000000,0.7295174397,0.0547830352,-0.0000036671,-0.0000000000
49.5200000000,0.7329098326,0.0550879168,-0.0000036512,-0.0000000000
49.5250000000,0.7362839012,0.0553912692,-0.0000036353,-0.0000000000
49.5300000000,0.7396395610,0.0556930854,-0.0000036193,-0.0000000000
49.5350000000,0.7429767282,0.0559933589,-0.0000036033,-0.0000000000
49.5400000000,0.7462953193,0.0562920827,-0.0000035872,-0.0000000000
49.5450000000,0.7495952514,0.0565892503,-0.0000035710,-0.0000000000
49.5500000000,0.7528764421,0.0568848549,-0.0000035548,-0.0000000000
49.5550000000,0.7561388092,0.0571788901,-0.0000035386,-0.0000000000
49.5600000000,0.7593822713,0.0574713491,-0.0000035223,-0.0000000000
49.5650000000,0.7626067473,0.0577622255,-0.0000035060,-0.0000000000
49.5700000000,0.7658121565,0.0580515128,-0.0000034896,-0.0000000000
49.5750000000,0.7689984188,0.0583392046,-0.0000034731,-0.0000000000
49.5800000000,0.7721654547,0.0586252945,-0.0000034567,-0.0000000000
49.5850000000,0.7753131848,0.0589097761,-0.0000034402,-0.0000000000
49.5900000000,0.7784415307,0.0591926431,-0.0000034236,-0.0000000000
49.5950000000,0.7815504139,0.0594738893,-0.0000034070,-0.0000000000
49.6000000000,0.7846397569,0.0597535084,-0.0000033903,-0.0000000000
49.6050000000,0.7877094824,0.0600314943,-0.0000033736,-0.0000000000
49.6100000000,0.7907595136,0.0603078408,-0.0000033569,-0.0000000000
49.6150000000,0.7937897744,0.0605825419,-0.0000033401,-0.0000000000
49.6200000000,0.7968001890,0.0608555915,-0.0000033233,-0.0000000000
49.6250000000,0.7997906822,0.0611269835,-0.0000033064,-0.0000000000
49.6300000000,0.8027611791,0.0613967121,-0.0000032895,-0.0000000000
49.6350000000,0.8057116055,0.0616647714,-0.0000032726,-0.0000000000
49.6400000000,0.8086418877,0.0619311554,-0.0000032556,-0.0000000000
49.6450000000,0.8115519525,0.0621958584,-0.0000032386,-0.0000000000
49.6500000000,0.8144417270,0.0624588746,-0.0000032215,-0.0000000000
49.6550000000,0.8173111391,0.0627201982,-0.0000032044,-0.0000000000
49.6600000000,0.8201601171,0.0629798235,-0.0000031873,-0.0000000000
49.6650000000,0.8229885896,0.0632377450,-0.0000031701,-0.0000000000
49.6700000000,0.8257964861,0.0634939570,-0.0000031529,-0.0000000000
49.6750000000,0.8285837363,0.0637484540,-0.0000031357,-0.0000000000
49.6800000000,0.8313502706,0.0640012305,-0.0000031184,-0.0000000000
49.6850000000,0.8340960198,0.0642522809,-0.0000031011,-0.0000000000
49.6900000000,0.8368209153,0.0645016000,-0.0000030837,-0.0000000000
49.6950000000,0.8395248889,0.0647491824,-0.0000030663,-0.0000000000
49.7000000000,0.8422078731,0.0649950226,-0.0000030489,-0.0000000000
49.7050000000,0.8448698008,0.0652391155,-0.0000030315,-0.0000000000
49.7100000000,0.8475106055,0.0654814558,-0.0000030140,-0.0000000000
49.7150000000,0.8501302211,0.0657220383,-0.0000029965,-0.0000000000
49.7200000000,0.8527285822,0.0659608580,-0.0000029789,-0.0000000000
49.7250000000,0.8553056239,0.0661979096,-0.0000029614,-0.0000000000
49.7300000000,0.8578612817,0.0664331882,-0.0000029438,-0.0000000000
49.7350000000,0.8603954917,0.0666666888,-0.0000029261,-0.0000000000
49.7400000000,0.8629081906,0.0668984065,-0.0000029085,-0.0000000000
49.7450000000,0.8653993156,0.0671283362,-0.0000028908,-0.0000000000
49.7500000000,0.8678688045,0.0673564733,-0.0000028731,-0.0000000000
49.7550000000,0.8703165954,0.0675828128,-0.0000028553,-0.0000000000
49.7600000000,0.8727426273,0.0678073500,-0.0000028375,-0.0000000000
49.7650000000,0.8751468394,0.0680300803,-0.0000028197,-0.0000000000
49.7700000000,0.8775291717,0.0682509989,-0.0000028019,-0.0000000000
49.7750000000,0.8798895646,0.0684701012,-0.0000027841,-0.0000000000
49.7800000000,0.8822279591,0.0686873826,-0.0000027662,-0.0000000000
49.7850000000,0.8845442969,0.0689028387,-0.0000027483,-0.0000000000
49.7900000000,0.8868385199,0.0691164649,-0.0000027304,-0.0000000000
49.7950000000,0.8891105709,0.0693282569,-0.0000027124,-0.0000000000
49.8000000000,0.8913603930,0.0695382103,-0.0000026944,-0.0000000000
49.8050000000,0.8935879300,0.0697463207,-0.0000026764,-0.0000000000
49.8100000000,0.8957931263,0.0699525838,-0.0000026584,-0.0000000000
49.8150000000,0.8979759267,0.0701569955,-0.0000026404,-0.0000000000
49.8200000000,0.9001362766,0.0703595514,-0.0000026223,-0.0000000000
49.8250000000,0.9022741222,0.0705602476,-0.0000026043,-0.0000000000
49.8300000000,0.9043894098,0.0707590800,-0.0000025862,-0.0000000000
49.8350000000,0.9064820867,0.0709560443,-0.0000025681,-0.0000000000
49.8400000000,0.9085521006,0.0711511368,-0.0000025499,-0.0000000000
49.8450000000,0.9105993997,0.0713443534,-0.0000025318,-0.0000000000
49.8500000000,0.9126239328,0.0715356903,-0.0000025136,-0.0000000000
49.8550000000,0.9146256494,0.0717251436,-0.0000024954,-0.0000000000
49.8600000000,0.9166044994,0.0719127095,-0.0000024772,-0.0000000000
49.8650000000,0.9185604333,0.0720983843,-0.0000024590,-0.0000000000
49.8700000000,0.9204934023,0.0722821643,-0.0000024407,-0.0000000000
49.8750000000,0.9224033581,0.0724640458,-0.0000024225,-0.0000000000
49.8800000000,0.9242902528,0.0726440252,-0.0000024042,-0.0000000000
49.8850000000,0.9261540394,0.0728220991,-0.0000023859,-0.0000000000
49.8900000000,0.9279946713,0.0729982638,-0.0000023676,-0.0000000000
49.8950000000,0.9298121025,0.0731725160,-0.0000023493,-0.0000000000
49.9000000000,0.9316062875,0.0733448522,-0.0000023310,-0.0000000000
49.9050000000,0.9333771815,0.0735152691,-0.0000023127,-0.0000000000
49.9100000000,0.9351247402,0.0736837634,-0.0000022943,-0.0000000000
49.9150000000,0.9368489200,0.0738503318,-0.0000022760,-0.0000000000
49.9200000000,0.9385496778,0.0740149712,-0.0000022576,-0.0000000000
49.9250000000,0.9402269710,0.0741776784,-0.0000022392,-0.0000000000
49.9300000000,0.9418807578,0.0743384502,-0.0000022208,-0.0000000000
49.9350000000,0.9435109968,0.0744972838,-0.0000022024,-0.0000000000
49.9400000000,0.9451176473,0.0746541759,-0.0000021840,-0.0000000000
49.9450000000,0.9467006690,0.0748091238,-0.0000021656,-0.0000000000
49.9500000000,0.9482600225,0.0749621244,-0.0000021472,-0.0000000000
