t,x,v,Ekin,Epot,Etot
21.4600000000,-0.8622258584,-0.5065240064,0.1282832845,0.3717167155,0.5000000000
21.4650000000,-0.8647476901,-0.5022065635,0.1261057162,0.3738942838,0.5000000000
21.4700000000,-0.8672479032,-0.4978765655,0.1239405372,0.3760594628,0.5000000000
21.4750000000,-0.8697264350,-0.4935341206,0.1217879641,0.3782120359,0.5000000000
21.4800000000,-0.8721832238,-0.4891793374,0.1196482121,0.3803517879,0.5000000000
21.4850000000,-0.8746182080,-0.4848123247,0.1175214951,0.3824785049,0.5000000000
21.4900000000,-0.8770313268,-0.4804331917,0.1154080259,0.3845919741,0.5000000000
21.4950000000,-0.8794225199,-0.4760420480,0.1133080157,0.3866919843,0.5000000000
21.5000000000,-0.8817917275,-0.4716390032,0.1112216747,0.3887783253,0.5000000000
21.5050000000,-0.8841388903,-0.4672241675,0.1091492113,0.3908507887,0.5000000000
21.5100000000,-0.8864639497,-0.4627976511,0.1070908329,0.3929091671,0.5000000000
21.5150000000,-0.8887668475,-0.4583595649,0.1050467454,0.3949532546,0.5000000000
21.5200000000,-0.8910475262,-0.4539100197,0.1030171530,0.3969828470,0.5000000000
21.5250000000,-0.8933059288,-0.4494491268,0.1010022588,0.3989977412,0.5000000000
21.5300000000,-0.8955419988,-0.4449769976,0.0990022642,0.4009977358,0.5000000000
21.5350000000,-0.8977556803,-0.4404937441,0.0970173693,0.4029826307,0.5000000000
21.5400000000,-0.8999469179,-0.4359994782,0.0950477725,0.4049522275,0.5000000000
21.5450000000,-0.9021156569,-0.4314943124,0.0930936708,0.4069063292,0.5000000000
21.5500000000,-0.9042618430,-0.4269783592,0.0911552596,0.4088447404,0.5000000000
21.5550000000,-0.9063854227,-0.4224517316,0.0892327328,0.4107672672,0.5000000000
21.5600000000,-0.9084863427,-0.4179145428,0.0873262825,0.4126737175,0.5000000000
21.5650000000,-0.9105645507,-0.4133669061,0.0854360995,0.4145639005,0.5000000000
21.5700000000,-0.9126199946,-0.4088089352,0.0835623728,0.4164376272,0.5000000000
21.5750000000,-0.9146526230,-0.4042407442,0.0817052896,0.4182947104,0.5000000000
21.5800000000,-0.9166623852,-0.3996624471,0.0798650358,0.4201349642,0.5000000000
21.5850000000,-0.9186492308,-0.3950741585,0.0780417954,0.4219582046,0.5000000000
21.5900000000,-0.9206131103,-0.3904759931,0.0762357506,0.4237642494,0.5000000000
21.5950000000,-0.9225539745,-0.3858680658,0.0744470821,0.4255529179,0.5000000000
21.6000000000,-0.9244717749,-0.3812504918,0.0726759687,0.4273240313,0.5000000000
21.6050000000,-0.9263664635,-0.3766233865,0.0709225876,0.4290774124,0.5000000000
21.6100000000,-0.9282379930,-0.3719868657,0.0691871141,0.4308128859,0.5000000000
21.6150000000,-0.9300863167,-0.3673410453,0.0674697218,0.4325302782,0.5000000000
21.6200000000,-0.9319113882,-0.3626860413,0.0657705823,0.4342294177,0.5000000000
21.6250000000,-0.9337131620,-0.3580219702,0.0640898656,0.4359101344,0.5000000000
21.6300000000,-0.9354915930,-0.3533489486,0.0624277397,0.4375722603,0.5000000000
21.6350000000,-0.9372466367,-0.3486670933,0.0607843710,0.4392156290,0.5000000000
21.6400000000,-0.9389782494,-0.3439765213,0.0591599236,0.4408400764,0.5000000000
21.6450000000,-0.9406863876,-0.3392773499,0.0575545601,0.4424454399,0.5000000000
21.6500000000,-0.9423710087,-0.3345696966,0.0559684409,0.4440315591,0.5000000000
21.6550000000,-0.9440320706,-0.3298536791,0.0544017248,0.4455982752,0.5000000000
21.6600000000,-0.9456695318,-0.3251294152,0.0528545683,0.4471454317,0.5000000000
21.6650000000,-0.9472833512,-0.3203970232,0.0513271262,0.4486728738,0.5000000000
21.6700000000,-0.9488734887,-0.3156566212,0.0498195512,0.4501804488,0.5000000000
21.6750000000,-0.9504399043,-0.3109083278,0.0483319942,0.4516680058,0.5000000000
21.6800000000,-0.9519825590,-0.3061522617,0.0468646037,0.4531353963,0.5000000000
21.6850000000,-0.9535014142,-0.3013885419,0.0454175266,0.4545824734,0.5000000000
21.6900000000,-0.9549964319,-0.2966172873,0.0439909076,0.4560090924,0.5000000000
21.6950000000,-0.9564675747,-0.2918386174,0.0425848893,0.4574151107,0.5000000000
21.7000000000,-0.9579148059,-0.2870526514,0.0411996123,0.4588003877,0.5000000000
21.7050000000,-0.9593380892,-0.2822595092,0.0398352153,0.4601647847,0.5000000000
21.7100000000,-0.9607373892,-0.2774593105,0.0384918345,0.4615081655,0.5000000000
21.7150000000,-0.9621126708,-0.2726521754,0.0371696044,0.4628303956,0.5000000000
21.7200000000,-0.9634638996,-0.2678382239,0.0358686571,0.4641313429,0.5000000000
21.7250000000,-0.9647910419,-0.2630175765,0.0345891228,0.4654108772,0.5000000000
21.7300000000,-0.9660940644,-0.2581903537,0.0333311294,0.4666688706,0.5000000000
21.7350000000,-0.9673729346,-0.2533566761,0.0320948027,0.4679051973,0.5000000000
21.7400000000,-0.9686276206,-0.2485166646,0.0308802663,0.4691197337,0.5000000000
21.7450000000,-0.9698580909,-0.2436704403,0.0296876417,0.4703123583,0.5000000000
21.7500000000,-0.9710643149,-0.2388181241,0.0285170482,0.4714829518,0.5000000000
21.7550000000,-0.9722462622,-0.2339598376,0.0273686028,0.4726313972,0.5000000000
21.7600000000,-0.9734039035,-0.2290957020,0.0262424203,0.4737575797,0.5000000000
21.7650000000,-0.9745372097,-0.2242258391,0.0251386135,0.4748613865,0.5000000000
21.7700000000,-0.9756461525,-0.2193503705,0.0240572925,0.4759427075,0.5000000000
21.7750000000,-0.9767307043,-0.2144694182,0.0229985657,0.4770014343,0.5000000000
21.7800000000,-0.9777908378,-0.2095831042,0.0219625388,0.4780374612,0.5000000000
21.7850000000,-0.9788265266,-0.2046915506,0.0209493154,0.4790506846,0.5000000000
21.7900000000,-0.9798377448,-0.1997948797,0.0199589970,0.4800410030,0.5000000000
21.7950000000,-0.9808244670,-0.1948932140,0.0189916824,0.4810083176,0.5000000000
21.8000000000,-0.9817866688,-0.1899866759,0.0180474685,0.4819525315,0.5000000000
21.8050000000,-0.9827243259,-0.1850753882,0.0171264497,0.4828735503,0.5000000000
21.8100000000,-0.9836374149,-0.1801594736,0.0162287180,0.4837712820,0.5000000000
21.8150000000,-0.9845259131,-0.1752390550,0.0153543632,0.4846456368,0.5000000000
21.8200000000,-0.9853897982,-0.1703142555,0.0145034728,0.4854965272,0.5000000000
21.8250000000,-0.9862290486,-0.1653851981,0.0136761319,0.4863238681,0.5000000000
21.8300000000,-0.9870436433,-0.1604520061,0.0128724231,0.4871275769,0.5000000000
21.8350000000,-0.9878335619,-0.1555148028,0.0120924269,0.4879075731,0.5000000000
21.8400000000,-0.9885987848,-0.1505737116,0.0113362213,0.4886637787,0.5000000000
21.8450000000,-0.9893392928,-0.1456288561,0.0106038819,0.4893961181,0.5000000000
21.8500000000,-0.9900550673,-0.1406803599,0.0098954818,0.4901045182,0.5000000000
21.8550000000,-0.9907460905,-0.1357283467,0.0092110921,0.4907889079,0.5000000000
21.8600000000,-0.9914123451,-0.1307729403,0.0085507810,0.4914492190,0.5000000000
21.8650000000,-0.9920538145,-0.1258142646,0.0079146146,0.4920853854,0.5000000000
21.8700000000,-0.9926704825,-0.1208524435,0.0073026565,0.4926973435,0.5000000000
21.8750000000,-0.9932623339,-0.1158876011,0.0067149680,0.4932850320,0.5000000000
21.8800000000,-0.9938293537,-0.1109198615,0.0061516078,0.4938483922,0.5000000000
21.8850000000,-0.9943715279,-0.1059493490,0.0056126323,0.4943873677,0.5000000000
21.8900000000,-0.9948888428,-0.1009761877,0.0050980952,0.4949019048,0.5000000000
21.8950000000,-0.9953812855,-0.0960005020,0.0046080482,0.4953919518,0.5000000000
21.9000000000,-0.9958488438,-0.0910224163,0.0041425401,0.4958574599,0.5000000000
21.9050000000,-0.9962915059,-0.0860420551,0.0037016176,0.4962983824,0.5000000000
21.9100000000,-0.9967092608,-0.0810595428,0.0032853247,0.4967146753,0.5000000000
21.9150000000,-0.9971020980,-0.0760750040,0.0028937031,0.4971062969,0.5000000000
21.9200000000,-0.9974700077,-0.0710885633,0.0025267919,0.4974732081,0.5000000000
21.9250000000,-0.9978129806,-0.0661003455,0.0021846278,0.4978153722,0.5000000000
21.9300000000,-0.9981310084,-0.0611104751,0.0018672451,0.4981327549,0.5000000000
21.9350000000,-0.9984240828,-0.0561190770,0.0015746754,0.4984253246,0.5000000000
21.9400000000,-0.9986921968,-0.0511262759,0.0013069480,0.4986930520,0.5000000000
21.9450000000,-0.9989353435,-0.0461321966,0.0010640898,0.4989359102,0.5000000000
21.9500000000,-0.9991535168,-0.0411369641,0.0008461249,0.4991538751,0.5000000000
21.9550000000,-0.9993467114,-0.0361407031,0.0006530752,0.4993469248,0.5000000000
21.9600000000,-0.9995149224,-0.0311435386,0.0004849600,0.4995150400,0.5000000000
21.9650000000,-0.9996581455,-0.0261455955,0.0003417961,0.4996582039,0.5000000000
21.9700000000,-0.9997763772,-0.0211469988,0.0002235978,0.4997764022,0.5000000000
21.9750000000,-0.9998696146,-0.0161478734,0.0001303769,0.4998696231,0.5000000000
21.9800000000,-0.9999378553,-0.0111483443,0.0000621428,0.4999378572,0.5000000000
21.9850000000,-0.9999810976,-0.0061485365,0.0000189023,0.4999810977,0.5000000000
21.9900000000,-0.9999993404,-0.0011485750,0.0000006596,0.4999993404,0.5000000000
21.9950000000,-0.9999925833,0.0038514152,0.0000074167,0.4999925833,0.5000000000
22.0000000000,-0.9999608264,0.0088513092,0.0000391728,0.4999608272,0.5000000000
22.0050000000,-0.9999040705,0.0138509818,0.0000959248,0.4999040752,0.5000000000
22.0100000000,-0.9998223172,0.0188503082,0.0001776671,0.4998223329,0.5000000000
22.0150000000,-0.9997155683,0.0238491633,0.0002843913,0.4997156087,0.5000000000
22.0200000000,-0.9995838265,0.0288474222,0.0004160869,0.4995839131,0.5000000000
22.0250000000,-0.9994270952,0.0338449600,0.0005727407,0.4994272593,0.5000000000
22.0300000000,-0.9992453783,0.0388416516,0.0007543369,0.4992456631,0.5000000000
22.0350000000,-0.9990386803,0.0438373721,0.0009608576,0.4990391424,0.5000000000
22.0400000000,-0.9988070064,0.0488319967,0.0011922820,0.4988077180,0.5000000000
22.0450000000,-0.9985503624,0.0538254006,0.0014485869,0.4985514131,0.5000000000
22.0500000000,-0.9982687547,0.0588174588,0.0017297467,0.4982702533,0.5000000000
22.0550000000,-0.9979621903,0.0638080465,0.0020357334,0.4979642666,0.5000000000
22.0600000000,-0.9976306769,0.0687970391,0.0023665163,0.4976334837,0.5000000000
22.0650000000,-0.9972742227,0.0737843117,0.0027220623,0.4972779377,0.5000000000
22.0700000000,-0.9968928368,0.0787697397,0.0031023359,0.4968976640,0.5000000000
22.0750000000,-0.9964865286,0.0837531985,0.0035072991,0.4964927009,0.5000000000
22.0800000000,-0.9960553083,0.0887345635,0.0039369114,0.4960630886,0.5000000000
22.0850000000,-0.9955991867,0.0937137101,0.0043911297,0.4956088703,0.5000000000
22.0900000000,-0.9951181751,0.0986905139,0.0048699088,0.4951300912,0.5000000000
22.0950000000,-0.9946122857,0.1036648504,0.0053732006,0.4946267994,0.5000000000
22.1000000000,-0.9940815309,0.1086365953,0.0059009549,0.4940990451,0.5000000000
22.1050000000,-0.9935259242,0.1136056243,0.0064531189,0.4935468811,0.5000000000
22.1100000000,-0.9929454794,0.1185718132,0.0070296374,0.4929703626,0.5000000000
22.1150000000,-0.9923402110,0.1235350377,0.0076304528,0.4923695472,0.5000000000
22.1200000000,-0.9917101342,0.1284951739,0.0082555049,0.4917444951,0.5000000000
22.1250000000,-0.9910552647,0.1334520977,0.0089047312,0.4910952688,0.5000000000
22.1300000000,-0.9903756188,0.1384056853,0.0095780669,0.4904219331,0.5000000000
22.1350000000,-0.9896712136,0.1433558127,0.0102754445,0.4897245555,0.5000000000
22.1400000000,-0.9889420666,0.1483023562,0.0109967944,0.4890032056,0.5000000000
22.1450000000,-0.9881881962,0.1532451921,0.0117420445,0.4882579555,0.5000000000
22.1500000000,-0.9874096211,0.1581841970,0.0125111201,0.4874888799,0.5000000000
22.1550000000,-0.9866063608,0.1631192472,0.0133039444,0.4866960556,0.5000000000
22.1600000000,-0.9857784354,0.1680502195,0.0141204381,0.4858795619,0.5000000000
22.1650000000,-0.9849258656,0.1729769905,0.0149605196,0.4850394804,0.5000000000
22.1700000000,-0.9840486727,0.1778994371,0.0158241049,0.4841758951,0.5000000000
22.1750000000,-0.9831468787,0.1828174362,0.0167111075,0.4832888925,0.5000000000
22.1800000000,-0.9822205060,0.1877308649,0.0176214388,0.4823785612,0.5000000000
22.1850000000,-0.9812695778,0.1926396003,0.0185550078,0.4814449922,0.5000000000
22.1900000000,-0.9802941180,0.1975435198,0.0195117211,0.4804882789,0.5000000000
22.1950000000,-0.9792941509,0.2024425007,0.0204914830,0.4795085170,0.5000000000
22.2000000000,-0.9782697014,0.2073364205,0.0214941956,0.4785058044,0.5000000000
22.2050000000,-0.9772207953,0.2122251569,0.0225197586,0.4774802414,0.5000000000
22.2100000000,-0.9761474587,0.2171085877,0.0235680694,0.4764319306,0.5000000000
22.2150000000,-0.9750497185,0.2219865908,0.0246390233,0.4753609767,0.5000000000
22.2200000000,-0.9739276020,0.2268590443,0.0257325130,0.4742674870,0.5000000000
22.2250000000,-0.9727811375,0.2317258263,0.0268484293,0.4731515707,0.5000000000
22.2300000000,-0.9716103534,0.2365868151,0.0279866605,0.4720133395,0.5000000000
22.2350000000,-0.9704152792,0.2414418893,0.0291470930,0.4708529070,0.5000000000
22.2400000000,-0.9691959446,0.2462909275,0.0303296105,0.4696703895,0.5000000000
22.2450000000,-0.9679523802,0.2511338084,0.0315340949,0.4684659051,0.5000000000
22.2500000000,-0.9666846170,0.2559704110,0.0327604256,0.4672395744,0.5000000000
22.2550000000,-0.9653926867,0.2608006143,0.0340084802,0.4659915198,0.5000000000
22.2600000000,-0.9640766217,0.2656242976,0.0352781337,0.4647218663,0.5000000000
22.2650000000,-0.9627364548,0.2704413403,0.0365692593,0.4634307407,0.5000000000
22.2700000000,-0.9613722196,0.2752516220,0.0378817277,0.4621182723,0.5000000000
22.2750000000,-0.9599839501,0.2800550225,0.0392154078,0.4607845922,0.5000000000
22.2800000000,-0.9585716810,0.2848514215,0.0405701662,0.4594298338,0.5000000000
22.2850000000,-0.9571354477,0.2896406993,0.0419458674,0.4580541326,0.5000000000
22.2900000000,-0.9556752861,0.2944227361,0.0433423738,0.4566576262,0.5000000000
22.2950000000,-0.9541912326,0.2991974124,0.0447595458,0.4552404542,0.5000000000
22.3000000000,-0.9526833244,0.3039646087,0.0461972417,0.4538027583,0.5000000000
22.3050000000,-0.9511515992,0.3087242059,0.0476553177,0.4523446823,0.5000000000
22.3100000000,-0.9495960952,0.3134760851,0.0491336280,0.4508663720,0.5000000000
22.3150000000,-0.9480168514,0.3182201273,0.0506320247,0.4493679753,0.5000000000
22.3200000000,-0.9464139072,0.3229562141,0.0521503581,0.4478496419,0.5000000000
22.3250000000,-0.9447873027,0.3276842269,0.0536884763,0.4463115237,0.5000000000
22.3300000000,-0.9431370786,0.3324040477,0.0552462255,0.4447537745,0.5000000000
22.3350000000,-0.9414632761,0.3371155584,0.0568234499,0.4431765501,0.5000000000
22.3400000000,-0.9397659371,0.3418186413,0.0584199918,0.4415800082,0.5000000000
22.3450000000,-0.9380451039,0.3465131787,0.0600356915,0.4399643085,0.5000000000
22.3500000000,-0.9363008197,0.3511990532,0.0616703875,0.4383296125,0.5000000000
22.3550000000,-0.9345331280,0.3558761478,0.0633239163,0.4366760837,0.5000000000
22.3600000000,-0.9327420731,0.3605443456,0.0649961126,0.4350038874,0.5000000000
22.3650000000,-0.9309276996,0.3652035297,0.0666868091,0.4333131909,0.5000000000
22.3700000000,-0.9290900530,0.3698535838,0.0683958367,0.4316041633,0.5000000000
22.3750000000,-0.9272291792,0.3744943915,0.0701230246,0.4298769754,0.5000000000
22.3800000000,-0.9253451247,0.3791258369,0.0718682001,0.4281317999,0.5000000000
22.3850000000,-0.9234379366,0.3837478042,0.0736311886,0.4263688114,0.5000000000
22.3900000000,-0.9215076626,0.3883601778,0.0754118139,0.4245881861,0.5000000000
22.3950000000,-0.9195543510,0.3929628424,0.0772098978,0.4227901022,0.5000000000
22.4000000000,-0.9175780506,0.3975556830,0.0790252605,0.4209747395,0.5000000000
22.4050000000,-0.9155788107,0.4021385847,0.0808577207,0.4191422793,0.5000000000
22.4100000000,-0.9135566815,0.4067114330,0.0827070949,0.4172929051,0.5000000000
22.4150000000,-0.9115117134,0.4112741135,0.0845731982,0.4154268018,0.5000000000
22.4200000000,-0.9094439575,0.4158265121,0.0864558441,0.4135441559,0.5000000000
22.4250000000,-0.9073534656,0.4203685151,0.0883548443,0.4116451557,0.5000000000
22.4300000000,-0.9052402899,0.4249000090,0.0902700088,0.4097299912,0.5000000000
22.4350000000,-0.9031044832,0.4294208803,0.0922011462,0.4077988538,0.5000000000
22.4400000000,-0.9009460989,0.4339310162,0.0941480634,0.4058519366,0.5000000000
22.4450000000,-0.8987651911,0.4384303038,0.0961105656,0.4038894344,0.5000000000
22.4500000000,-0.8965618142,0.4429186306,0.0980884567,0.4019115433,0.5000000000
22.4550000000,-0.8943360232,0.4473958846,0.1000815388,0.3999184612,0.5000000000
22.4600000000,-0.8920878740,0.4518619536,0.1020896126,0.3979103874,0.5000000000
22.4650000000,-0.8898174225,0.4563167261,0.1041124773,0.3958875227,0.5000000000
22.4700000000,-0.8875247257,0.4607600908,0.1061499306,0.3938500694,0.5000000000
22.4750000000,-0.8852098408,0.4651919364,0.1082017688,0.3917982311,0.5000000000
22.4800000000,-0.8828728257,0.4696121523,0.1102677868,0.3897322132,0.5000000000
22.4850000000,-0.8805137389,0.4740206279,0.1123477778,0.3876522222,0.5000000000
22.4900000000,-0.8781326392,0.4784172530,0.1144415340,0.3855584660,0.5000000000
22.4950000000,-0.8757295863,0.4828019177,0.1165488459,0.3834511541,0.5000000000
22.5000000000,-0.8733046402,0.4871745124,0.1186695027,0.3813304973,0.5000000000
22.5050000000,-0.8708578615,0.4915349277,0.1208032926,0.3791967074,0.5000000000
22.5100000000,-0.8683893114,0.4958830547,0.1229500020,0.3770499980,0.5000000000
22.5150000000,-0.8658990516,0.5002187846,0.1251094162,0.3748905838,0.5000000000
22.5200000000,-0.8633871444,0.5045420091,0.1272813195,0.3727186805,0.5000000000
22.5250000000,-0.8608536525,0.5088526201,0.1294654945,0.3705345055,0.5000000000
22.5300000000,-0.8582986394,0.5131505098,0.1316617228,0.3683382772,0.5000000000
22.5350000000,-0.8557221688,0.5174355707,0.1338697849,0.3661302151,0.5000000000
22.5400000000,-0.8531243052,0.5217076958,0.1360894599,0.3639105401,0.5000000000
22.5450000000,-0.8505051136,0.5259667782,0.1383205259,0.3616794741,0.5000000000
22.5500000000,-0.8478646593,0.5302127115,0.1405627597,0.3594372403,0.5000000000
22.5550000000,-0.8452030085,0.5344453895,0.1428159372,0.3571840628,0.5000000000
22.5600000000,-0.8425202277,0.5386647064,0.1450798329,0.3549201671,0.5000000000
22.5650000000,-0.8398163839,0.5428705567,0.1473542206,0.3526457794,0.5000000000
22.5700000000,-0.8370915448,0.5470628352,0.1496388728,0.3503611272,0.5000000000
22.5750000000,-0.8343457784,0.5512414372,0.1519335611,0.3480664389,0.5000000000
22.5800000000,-0.8315791534,0.5554062582,0.1542380558,0.3457619442,0.5000000000
22.5850000000,-0.8287917389,0.5595571941,0.1565521267,0.3434478733,0.5000000000
22.5900000000,-0.8259836047,0.5636941411,0.1588755424,0.3411244576,0.5000000000
22.5950000000,-0.8231548210,0.5678169958,0.1612080703,0.3387919297,0.5000000000
22.6000000000,-0.8203054584,0.5719256550,0.1635494774,0.3364505226,0.5000000000
22.6050000000,-0.8174355883,0.5760200162,0.1658995295,0.3341004705,0.5000000000
22.6100000000,-0.8145452823,0.5800999768,0.1682579916,0.3317420084,0.5000000000
22.6150000000,-0.8116346127,0.5841654350,0.1706246277,0.3293753723,0.5000000000
22.6200000000,-0.8087036523,0.5882162891,0.1729992014,0.3270007986,0.5000000000
22.6250000000,-0.8057524743,0.5922524379,0.1753814751,0.3246185249,0.5000000000
22.6300000000,-0.8027811526,0.5962737803,0.1777712105,0.3222287895,0.5000000000
22.6350000000,-0.7997897613,0.6002802159,0.1801681688,0.3198318312,0.5000000000
22.6400000000,-0.7967783754,0.6042716446,0.1825721102,0.3174278898,0.5000000000
22.6450000000,-0.7937470701,0.6082479665,0.1849827944,0.3150172056,0.5000000000
22.6500000000,-0.7906959211,0.6122090822,0.1873999802,0.3126000198,0.5000000000
