t,energy,center,max_abs_u
62.80625,9.36726430857652e-09,0.000108051046625166,0.000108051046625166
62.8125,9.17247661858995e-09,0.000105638019605463,0.000105638019605463
62.81875,8.97874349937236e-09,0.000103184267118291,0.000103184267118291
62.825,8.78636367335155e-09,0.000100690735131943,0.000100690735131943
62.83125,8.5956337762752e-09,9.81583849504654e-05,9.81583849504654e-05
62.8375,8.40684789982016e-09,9.55881928430576e-05,9.55881928430576e-05
62.84375,8.22029713812462e-09,9.29811496677041e-05,9.29811496677041e-05
62.85,8.03626913894156e-09,9.0338260489179e-05,9.0338260489179e-05
62.85625,7.85504766010705e-09,8.76605441915682e-05,8.76605441915682e-05
62.8625,7.67691213200637e-09,8.49490330854753e-05,8.49490330854753e-05
62.86875,7.50213722671232e-09,8.22047725100488e-05,8.22047725100488e-05
62.875,7.33099243446079e-09,7.94288204299804e-05,7.94288204299804e-05
62.88125,7.16374164811681e-09,7.66222470276402e-05,7.66222470276402e-05
62.8875,7.00064275627014e-09,7.37861342904993e-05,7.37861342904993e-05
62.89375,6.84194724559051e-09,7.09215755940067e-05,7.09215755940067e-05
62.9,6.68789981305285e-09,6.80296752800684e-05,6.80296752800684e-05
62.90625,6.53873798863258e-09,6.51115482313048e-05,6.51115482313048e-05
62.9125,6.39469176905138e-09,6.21683194412433e-05,6.21683194412433e-05
62.91875,6.25598326313939e-09,5.92011235806101e-05,5.92011235806101e-05
62.925,6.12282634935874e-09,5.62111045598914e-05,5.62111045598914e-05
62.93125,5.99542634601917e-09,5.31994150883365e-05,5.31994150883365e-05
62.9375,5.87397969469159e-09,5.01672162295685e-05,5.01672162295685e-05
62.94375,5.75867365730986e-09,4.71156769539686e-05,4.71156769539686e-05
62.95,5.64968602742596e-09,4.40459736880143e-05,4.40459736880143e-05
62.95625,5.54718485606571e-09,4.09592898607484e-05,4.09592898607484e-05
62.9625,5.45132819260573e-09,3.78568154475461e-05,3.78568154475461e-05
62.96875,5.36226384107341e-09,3.47397465113518e-05,3.47397465113518e-05
62.975,5.28012913224323e-09,3.16092847415767e-05,3.16092847415767e-05
62.98125,5.20505071188296e-09,2.84666369908226e-05,2.84666369908226e-05
62.9875,5.13714434547507e-09,2.53130148096215e-05,2.53130148096215e-05
62.99375,5.07651473971452e-09,2.2149633979356e-05,2.2149633979356e-05
63,5.02325538105892e-09,1.89777140435532e-05,1.89777140435532e-05
63.00625,4.97744839157898e-09,1.57984778377299e-05,1.69464230213925e-05
63.0125,4.93916440233233e-09,1.26131510179636e-05,1.52943281783105e-05
63.01875,4.90846244445551e-09,9.42296158837699e-06,1.38022579024278e-05
63.025,4.88538985814231e-09,6.22913942772236e-06,1.24172650046698e-05
63.03125,4.86998221964836e-09,3.03291581524161e-06,1.11206828430571e-05
63.0375,4.86226328643552e-09,-1.64477044018609e-07,9.90123441987722e-06
63.04375,4.86224496053935e-09,-3.36180649424769e-06,8.75013166437512e-06
63.05,4.869927270217e-09,-6.55783990407975e-06,7.66354590159632e-06
63.05625,4.88529836990386e-09,-9.75134514179424e-06,9.75134514179424e-06
63.0625,4.90833455847818e-09,-1.29410910503309e-05,1.29410910503309e-05
63.06875,4.93900031580699e-09,-1.61258479219222e-05,1.61258479219222e-05
63.075,4.9772483575152e-09,-1.93043879721707e-05,1.93043879721707e-05
63.08125,5.02301970789467e-09,-2.24754858133797e-05,2.24754858133797e-05
63.0875,5.07624379084079e-09,-2.56379189269674e-05,2.56379189269674e-05
63.09375,5.13683853867537e-09,-2.87904681347692e-05,2.87904681347692e-05
63.1,5.2047105186893e-09,-3.19319180690532e-05,3.19319180690532e-05
63.10625,5.2797550772087e-09,-3.50610576410686e-05,3.50610576410686e-05
63.1125,5.36185650096385e-09,-3.81766805079459e-05,3.81766805079459e-05
63.11875,5.45088819551006e-09,-4.12775855377623e-05,4.12775855377623e-05
63.125,5.54671288042747e-09,-4.43625772725988e-05,4.43625772725988e-05
63.13125,5.64918280099747e-09,-4.74304663894152e-05,4.74304663894152e-05
63.1375,5.7581399560298e-09,-5.04800701585586e-05,5.04800701585586e-05
63.14375,5.87341634148863e-09,-5.35102128997252e-05,5.35102128997252e-05
63.15,5.99483420954312e-09,-5.6519726435205e-05,5.6519726435205e-05
63.15625,6.12220634264115e-09,-5.95074505402414e-05,5.95074505402414e-05
63.1625,6.25533634218563e-09,-6.24722333903179e-05,6.24722333903179e-05
63.16875,6.39401893136668e-09,-6.54129320052089e-05,6.54129320052089e-05
63.175,6.53804027168381e-09,-6.83284126896206e-05,6.83284126896206e-05
63.18125,6.68717829266913e-09,-7.12175514702505e-05,7.12175514702505e-05
63.1875,6.84120303430386e-09,-7.40792345291007e-05,7.40792345291007e-05
63.19375,6.99987700160055e-09,-7.69123586328752e-05,7.69123586328752e-05
63.2,7.16295553080226e-09,-7.97158315583029e-05,7.97158315583029e-05
63.20625,7.33018716663738e-09,-8.2488572513206e-05,8.2488572513206e-05
63.2125,7.50131405004464e-09,-8.52295125531637e-05,8.52295125531637e-05
63.21875,7.67607231577322e-09,-8.79375949936143e-05,8.79375949936143e-05
63.225,7.8541924992441e-09,-9.06117758172255e-05,9.06117758172255e-05
63.23125,8.03539995204487e-09,-9.32510240763853e-05,9.32510240763853e-05
63.2375,8.21941526541733e-09,-9.5854322290649e-05,9.5854322290649e-05
63.24375,8.40595470108623e-09,-9.84206668389995e-05,9.84206668389995e-05
63.25,8.59473062876224e-09,-0.000100949068346761,0.000100949068346761
63.25625,8.78545196964761e-09,-0.000103438552067022,0.000103438552067022
63.2625,8.97782464525856e-09,-0.000105888158256416,0.000105888158256416
63.26875,9.17155203087252e-09,-0.00010829694254513,0.00010829694254513
63.275,9.36633541290282e-09,-0.000110663976300967,0.000110663976300967
63.28125,9.56187444949242e-09,-0.000112988346987355,0.000112988346987355
63.2875,9.7578676336197e-09,-0.000115269158515146,0.000115269158515146
63.29375,9.95401275800086e-09,-0.000117505531588082,0.000117505531588082
63.3,1.01500073810709e-08,-0.000119696604041771,0.000119696604041771
63.30625,1.03455492933269e-08,-0.000121841531176073,0.000121841531176073
63.3125,1.05403369833134e-08,-0.000123939486080746,0.000123939486080746
63.31875,1.0734070102531e-08,-0.000125989659954239,0.000125989659954239
63.325,1.09264499285518e-08,-0.000127991262415498,0.000127991262415498
63.33125,1.11171798256283e-08,-0.00012994352180867,0.00012994352180867
63.3375,1.13059657020833e-08,-0.000131845685500597,0.000131845685500597
63.34375,1.14925164637787e-08,-0.000133697020170966,0.000133697020170966
63.35,1.16765444629619e-08,-0.00013549681209502,0.00013549681209502
63.35625,1.18577659417964e-08,-0.000137244367418711,0.000137244367418711
63.3625,1.2035901469897e-08,-0.000138939012426196,0.000138939012426196
63.36875,1.22106763751912e-08,-0.000140580093799567,0.000140580093799567
63.375,1.23818211674427e-08,-0.000142166978870713,0.000142166978870713
63.38125,1.25490719537866e-08,-0.000143699055865232,0.000143699055865232
63.3875,1.27121708456332e-08,-0.000145175734138279,0.000145175734138279
63.39375,1.2870866356313e-08,-0.000146596444402269,0.000146596444402269
63.4,1.30249137888505e-08,-0.000147960638946351,0.000147960638946351
63.40625,1.31740756132709e-08,-0.00014926779184756,0.00014926779184756
63.4125,1.3318121832852e-08,-0.000150517399173569,0.000150517399173569
63.41875,1.3456830338764e-08,-0.000151708979176967,0.000151708979176967
63.425,1.35899872525447e-08,-0.000152842072480979,0.000152842072480979
63.43125,1.37173872558843e-08,-0.000153916242256569,0.000153916242256569
63.4375,1.38388339072117e-08,-0.000154931074390839,0.000154931074390839
63.44375,1.39541399445936e-08,-0.000155886177646683,0.000155886177646683
63.45,1.40631275744775e-08,-0.000156781183813616,0.000156781183813616
63.45625,1.41656287458378e-08,-0.000157615747849722,0.000157615747849722
63.4625,1.42614854092977e-08,-0.000158389548014679,0.000158389548014679
63.46875,1.435054976083e-08,-0.000159102285993794,0.000159102285993794
63.475,1.44326844696602e-08,-0.000159753687013007,0.000159753687013007
63.48125,1.45077628900204e-08,-0.000160343499944827,0.000160343499944827
63.4875,1.45756692564284e-08,-0.000160871497405139,0.000160871497405139
63.49375,1.46362988621889e-08,-0.000161337475840873,0.000161337475840873
63.5,1.46895582208445e-08,-0.000161741255608472,0.000161741255608472
63.50625,1.47353652103243e-08,-0.000162082681043147,0.000162082681043147
63.5125,1.47736491995711e-08,-0.000162361620518896,0.000162361620518896
63.51875,1.48043511574479e-08,-0.00016257796649924,0.00016257796649924
63.525,1.48274237437611e-08,-0.000162731635578685,0.000162731635578685
63.53125,1.4842831382255e-08,-0.000162822568514876,0.000162822568514876
63.5375,1.48505503154679e-08,-0.000162850730251436,0.000162850730251436
63.54375,1.4850568641364e-08,-0.000162816109931478,0.000162816109931478
63.55,1.48428863316863e-08,-0.000162718720901795,0.000162718720901795
63.55625,1.48275152319996e-08,-0.000162558600707712,0.000162558600707712
63.5625,1.48044790434252e-08,-0.000162335811078612,0.000162335811078612
63.56875,1.47738132860965e-08,-0.000162050437904138,0.000162050437904138
63.575,1.47355652443881e-08,-0.000161702591201081,0.000161702591201081
63.58125,1.46897938940088e-08,-0.000161292405070966,0.000161292405070966
63.5875,1.46365698110626e-08,-0.000160820037648355,0.000160820037648355
63.59375,1.4575975063228e-08,-0.00016028567103988,0.00016028567103988
63.6,1.45081030832141e-08,-0.000159689511254043,0.000159689511254043
63.60625,1.44330585246947e-08,-0.000159031788121789,0.000159031788121789
63.6125,1.43509571009396e-08,-0.000158312755207905,0.000158312755207905
63.61875,1.42619254063934e-08,-0.000157532689713268,0.000157532689713268
63.625,1.4166100721476e-08,-0.000156691892367974,0.000156691892367974
63.63125,1.40636308009058e-08,-0.000155790687315406,0.000155790687315406
63.6375,1.39546736458735e-08,-0.000154829421987266,0.000154829421987266
63.64375,1.38393972604148e-08,-0.000153808466969637,0.000153808466969637
63.65,1.37179793923602e-08,-0.000152728215860114,0.000152728215860114
63.65625,1.35906072592623e-08,-0.000151589085116062,0.000151589085116062
63.6625,1.34574772597178e-08,-0.000150391513894068,0.000150391513894068
63.66875,1.33187946705368e-08,-0.000149135963880634,0.000149135963880634
63.675,1.31747733302196e-08,-0.000147822919114192,0.000147822919114192
63.68125,1.30256353092342e-08,-0.000146452885798492,0.000146452885798492
63.6875,1.28716105675994e-08,-0.000145026392107459,0.000145026392107459
63.69375,1.27129366003029e-08,-0.000143543987981566,0.000143543987981566
63.7,1.25498580711012e-08,-0.000142006244915821,0.000142006244915821
63.70625,1.23826264352659e-08,-0.000140413755739449,0.000140413755739449
63.7125,1.22114995518588e-08,-0.00013876713438734,0.00013876713438734
63.71875,1.20367412861302e-08,-0.000137067015663371,0.000137067015663371
63.725,1.18586211026592e-08,-0.000135314054995676,0.000135314054995676
63.73125,1.16774136498585e-08,-0.000133508928183959,0.000133508928183959
63.7375,1.1493398336486e-08,-0.000131652331138967,0.000131652331138967
63.74375,1.13068589008171e-08,-0.000129744979614205,0.000129744979614205
63.75,1.11180829731412e-08,-0.000127787608929993,0.000127787608929993
63.75625,1.09273616322557e-08,-0.00012578097368999,0.00012578097368999
63.7625,1.07349889566449e-08,-0.00012372584749028,0.00012372584749028
63.76875,1.05412615710308e-08,-0.000121623022621133,0.000121623022621133
63.775,1.03464781890005e-08,-0.000119473309761565,0.000119473309761565
63.78125,1.0150939152411e-08,-0.000117277537666805,0.000117277537666805
63.7875,9.9549459682836e-09,-0.000115036552848796,0.000115036552848796
63.79375,9.75880084390247e-09,-0.000112751219249843,0.000112751219249843
63.8,9.56280622083249e-09,-0.000110422417909551,0.000110422417909551
63.80625,9.36726430857651e-09,-0.000108051046625167,0.000108051046625167
63.8125,9.1724766185899e-09,-0.000105638019605463,0.000105638019605463
63.81875,8.97874349937234e-09,-0.000103184267118292,0.000103184267118292
63.825,8.78636367335152e-09,-0.000100690735131944,0.000100690735131944
63.83125,8.59563377627516e-09,-9.81583849504648e-05,9.81583849504648e-05
63.8375,8.40684789982012e-09,-9.55881928430574e-05,9.55881928430574e-05
63.84375,8.22029713812457e-09,-9.29811496677051e-05,9.29811496677051e-05
63.85,8.03626913894152e-09,-9.03382604891795e-05,9.03382604891795e-05
63.85625,7.85504766010699e-09,-8.76605441915674e-05,8.76605441915674e-05
63.8625,7.67691213200631e-09,-8.49490330854749e-05,8.49490330854749e-05
63.86875,7.50213722671227e-09,-8.22047725100488e-05,8.22047725100488e-05
63.875,7.33099243446075e-09,-7.94288204299799e-05,7.94288204299799e-05
63.88125,7.16374164811678e-09,-7.66222470276402e-05,7.66222470276402e-05
63.8875,7.00064275627011e-09,-7.37861342905004e-05,7.37861342905004e-05
63.89375,6.84194724559049e-09,-7.09215755940073e-05,7.09215755940073e-05
63.9,6.68789981305282e-09,-6.80296752800677e-05,6.80296752800677e-05
63.90625,6.53873798863253e-09,-6.51115482313043e-05,6.51115482313043e-05
63.9125,6.39469176905138e-09,-6.21683194412442e-05,6.21683194412442e-05
63.91875,6.25598326313938e-09,-5.92011235806109e-05,5.92011235806109e-05
63.925,6.12282634935874e-09,-5.62111045598921e-05,5.62111045598921e-05
63.93125,5.99542634601917e-09,-5.31994150883376e-05,5.31994150883376e-05
63.9375,5.8739796946916e-09,-5.01672162295689e-05,5.01672162295689e-05
63.94375,5.75867365730988e-09,-4.71156769539679e-05,4.71156769539679e-05
63.95,5.64968602742594e-09,-4.40459736880143e-05,4.40459736880143e-05
63.95625,5.54718485606571e-09,-4.09592898607499e-05,4.09592898607499e-05
63.9625,5.45132819260575e-09,-3.78568154475471e-05,3.78568154475471e-05
63.96875,5.36226384107343e-09,-3.47397465113524e-05,3.47397465113524e-05
63.975,5.28012913224322e-09,-3.16092847415776e-05,3.16092847415776e-05
63.98125,5.20505071188296e-09,-2.84666369908242e-05,2.84666369908242e-05
63.9875,5.13714434547508e-09,-2.53130148096223e-05,2.53130148096223e-05
63.99375,5.07651473971454e-09,-2.21496339793565e-05,2.21496339793565e-05
64,5.02325538105893e-09,-1.89777140435545e-05,1.89777140435545e-05
64.00625,4.97744839157898e-09,-1.57984778377319e-05,1.69464230213933e-05
64.0125,4.93916440233234e-09,-1.26131510179643e-05,1.5294328178311e-05
64.01875,4.90846244445553e-09,-9.42296158837725e-06,1.38022579024286e-05
64.025,4.88538985814231e-09,-6.22913942772445e-06,1.24172650046705e-05
64.03125,4.86998221964833e-09,-3.0329158152434e-06,1.11206828430577e-05
64.0375,4.86226328643553e-09,1.64477044018733e-07,9.90123441987789e-06
64.04375,4.8622449605394e-09,3.36180649424894e-06,8.75013166437579e-06
64.05,4.86992727021701e-09,6.55783990407946e-06,7.66354590159688e-06
64.05625,4.88529836990386e-09,9.75134514179223e-06,9.75134514179223e-06
64.0625,4.90833455847816e-09,1.29410910503288e-05,1.29410910503288e-05
64.06875,4.93900031580698e-09,1.61258479219206e-05,1.61258479219206e-05
64.075,4.97724835751521e-09,1.93043879721703e-05,1.93043879721703e-05
64.08125,5.02301970789471e-09,2.24754858133803e-05,2.24754858133803e-05
64.0875,5.07624379084082e-09,2.56379189269672e-05,2.56379189269672e-05
64.09375,5.13683853867536e-09,2.87904681347678e-05,2.87904681347678e-05
64.1,5.20471051868928e-09,3.19319180690511e-05,3.19319180690511e-05
64.10625,5.27975507720872e-09,3.50610576410678e-05,3.50610576410678e-05
64.1125,5.36185650096385e-09,3.81766805079458e-05,3.81766805079458e-05
64.11875,5.45088819551005e-09,4.12775855377606e-05,4.12775855377606e-05
64.125,5.54671288042746e-09,4.43625772725973e-05,4.43625772725973e-05
64.13125,5.64918280099748e-09,4.74304663894151e-05,4.74304663894151e-05
64.1375,5.75813995602984e-09,5.04800701585595e-05,5.04800701585595e-05
64.14375,5.87341634148866e-09,5.35102128997248e-05,5.35102128997248e-05
64.15,5.9948342095431e-09,5.65197264352031e-05,5.65197264352031e-05
64.15625,6.12220634264111e-09,5.95074505402395e-05,5.95074505402395e-05
64.1625,6.25533634218557e-09,6.24722333903167e-05,6.24722333903167e-05
64.16875,6.39401893136674e-09,6.54129320052097e-05,6.54129320052097e-05
64.175,6.53804027168387e-09,6.83284126896221e-05,6.83284126896221e-05
64.18125,6.68717829266913e-09,7.12175514702494e-05,7.12175514702494e-05
64.1875,6.84120303430384e-09,7.40792345290981e-05,7.40792345290981e-05
64.19375,6.99987700160051e-09,7.69123586328739e-05,7.69123586328739e-05
64.2,7.1629555308023e-09,7.97158315583037e-05,7.97158315583037e-05
64.20625,7.33018716663746e-09,8.24885725132066e-05,8.24885725132066e-05
64.2125,7.50131405004461e-09,8.52295125531629e-05,8.52295125531629e-05
64.21875,7.67607231577327e-09,8.79375949936134e-05,8.79375949936134e-05
64.225,7.85419249924409e-09,9.06117758172246e-05,9.06117758172246e-05
64.23125,8.03539995204489e-09,9.32510240763849e-05,9.32510240763849e-05
64.2375,8.21941526541738e-09,9.58543222906493e-05,9.58543222906493e-05
64.24375,8.40595470108626e-09,9.84206668389995e-05,9.84206668389995e-05
64.25,8.59473062876219e-09,0.00010094906834676,0.00010094906834676
64.25625,8.7854519696476e-09,0.00010343855206702,0.00010343855206702
64.2625,8.97782464525858e-09,0.000105888158256416,0.000105888158256416
64.26875,9.17155203087259e-09,0.00010829694254513,0.00010829694254513
64.275,9.36633541290283e-09,0.000110663976300966,0.000110663976300966
64.28125,9.56187444949241e-09,0.000112988346987353,0.000112988346987353
64.2875,9.75786763361974e-09,0.000115269158515146,0.000115269158515146
64.29375,9.95401275800091e-09,0.000117505531588083,0.000117505531588083
64.3,1.01500073810709e-08,0.000119696604041771,0.000119696604041771
64.30625,1.03455492933269e-08,0.000121841531176072,0.000121841531176072
64.3125,1.05403369833134e-08,0.000123939486080745,0.000123939486080745
64.31875,1.0734070102531e-08,0.000125989659954239,0.000125989659954239
64.325,1.09264499285518e-08,0.000127991262415498,0.000127991262415498
64.33125,1.11171798256283e-08,0.00012994352180867,0.00012994352180867
64.3375,1.13059657020833e-08,0.000131845685500597,0.000131845685500597
64.34375,1.14925164637787e-08,0.000133697020170965,0.000133697020170965
64.35,1.16765444629619e-08,0.000135496812095019,0.000135496812095019
64.35625,1.18577659417964e-08,0.00013724436741871,0.00013724436741871
64.3625,1.2035901469897e-08,0.000138939012426196,0.000138939012426196
64.36875,1.22106763751912e-08,0.000140580093799566,0.000140580093799566
64.375,1.23818211674426e-08,0.000142166978870713,0.000142166978870713
64.38125,1.25490719537867e-08,0.000143699055865232,0.000143699055865232
64.3875,1.27121708456333e-08,0.000145175734138279,0.000145175734138279
64.39375,1.28708663563131e-08,0.000146596444402269,0.000146596444402269
64.4,1.30249137888505e-08,0.00014796063894635,0.00014796063894635
64.40625,1.31740756132709e-08,0.000149267791847559,0.000149267791847559
64.4125,1.3318121832852e-08,0.000150517399173568,0.000150517399173568
64.41875,1.3456830338764e-08,0.000151708979176966,0.000151708979176966
64.425,1.35899872525448e-08,0.000152842072480979,0.000152842072480979
64.43125,1.37173872558843e-08,0.000153916242256569,0.000153916242256569
64.4375,1.38388339072118e-08,0.000154931074390838,0.000154931074390838
64.44375,1.39541399445936e-08,0.000155886177646683,0.000155886177646683
64.45,1.40631275744774e-08,0.000156781183813616,0.000156781183813616
64.45625,1.41656287458378e-08,0.000157615747849722,0.000157615747849722
64.4625,1.42614854092977e-08,0.000158389548014679,0.000158389548014679
64.46875,1.435054976083e-08,0.000159102285993794,0.000159102285993794
64.475,1.44326844696603e-08,0.000159753687013007,0.000159753687013007
64.48125,1.45077628900205e-08,0.000160343499944827,0.000160343499944827
64.4875,1.45756692564285e-08,0.000160871497405139,0.000160871497405139
64.49375,1.46362988621889e-08,0.000161337475840873,0.000161337475840873
64.5,1.46895582208445e-08,0.000161741255608472,0.000161741255608472
64.50625,1.47353652103243e-08,0.000162082681043147,0.000162082681043147
64.5125,1.47736491995712e-08,0.000162361620518896,0.000162361620518896
64.51875,1.4804351157448e-08,0.00016257796649924,0.00016257796649924
64.525,1.48274237437612e-08,0.000162731635578685,0.000162731635578685
64.53125,1.4842831382255e-08,0.000162822568514876,0.000162822568514876
64.5375,1.4850550315468e-08,0.000162850730251436,0.000162850730251436
64.54375,1.48505686413641e-08,0.000162816109931478,0.000162816109931478
64.55,1.48428863316865e-08,0.000162718720901796,0.000162718720901796
64.55625,1.48275152319998e-08,0.000162558600707713,0.000162558600707713
64.5625,1.48044790434253e-08,0.000162335811078613,0.000162335811078613
64.56875,1.47738132860966e-08,0.000162050437904138,0.000162050437904138
64.575,1.47355652443882e-08,0.000161702591201081,0.000161702591201081
64.58125,1.46897938940088e-08,0.000161292405070966,0.000161292405070966
64.5875,1.46365698110627e-08,0.000160820037648355,0.000160820037648355
64.59375,1.45759750632281e-08,0.000160285671039881,0.000160285671039881
64.6,1.45081030832142e-08,0.000159689511254044,0.000159689511254044
64.60625,1.44330585246948e-08,0.000159031788121789,0.000159031788121789
64.6125,1.43509571009397e-08,0.000158312755207905,0.000158312755207905
64.61875,1.42619254063935e-08,0.000157532689713269,0.000157532689713269
64.625,1.41661007214761e-08,0.000156691892367975,0.000156691892367975
64.63125,1.4063630800906e-08,0.000155790687315406,0.000155790687315406
64.6375,1.39546736458736e-08,0.000154829421987266,0.000154829421987266
64.64375,1.38393972604149e-08,0.000153808466969638,0.000153808466969638
64.65,1.37179793923604e-08,0.000152728215860115,0.000152728215860115
64.65625,1.35906072592624e-08,0.000151589085116063,0.000151589085116063
64.6625,1.34574772597179e-08,0.000150391513894069,0.000150391513894069
64.66875,1.33187946705369e-08,0.000149135963880634,0.000149135963880634
64.675,1.31747733302197e-08,0.000147822919114191,0.000147822919114191
64.68125,1.30256353092343e-08,0.000146452885798493,0.000146452885798493
64.6875,1.28716105675995e-08,0.00014502639210746,0.00014502639210746
64.69375,1.2712936600303e-08,0.000143543987981567,0.000143543987981567
64.7,1.25498580711013e-08,0.000142006244915821,0.000142006244915821
64.70625,1.2382626435266e-08,0.000140413755739449,0.000140413755739449
64.7125,1.22114995518589e-08,0.000138767134387341,0.000138767134387341
64.71875,1.20367412861304e-08,0.000137067015663373,0.000137067015663373
64.725,1.18586211026593e-08,0.000135314054995676,0.000135314054995676
64.73125,1.16774136498586e-08,0.000133508928183958,0.000133508928183958
64.7375,1.14933983364861e-08,0.000131652331138968,0.000131652331138968
64.74375,1.13068589008173e-08,0.000129744979614206,0.000129744979614206
64.75,1.11180829731413e-08,0.000127787608929994,0.000127787608929994
64.75625,1.09273616322559e-08,0.000125780973689992,0.000125780973689992
64.7625,1.0734988956645e-08,0.00012372584749028,0.00012372584749028
64.76875,1.05412615710309e-08,0.000121623022621133,0.000121623022621133
64.775,1.03464781890006e-08,0.000119473309761566,0.000119473309761566
64.78125,1.01509391524111e-08,0.000117277537666807,0.000117277537666807
64.7875,9.95494596828375e-09,0.000115036552848797,0.000115036552848797
64.79375,9.75880084390265e-09,0.000112751219249843,0.000112751219249843
64.8,9.56280622083262e-09,0.000110422417909551,0.000110422417909551
64.80625,9.36726430857665e-09,0.000108051046625168,0.000108051046625168
64.8125,9.17247661859011e-09,0.000105638019605465,0.000105638019605465
64.81875,8.97874349937249e-09,0.000103184267118292,0.000103184267118292
64.825,8.78636367335163e-09,0.000100690735131943,0.000100690735131943
64.83125,8.5956337762753e-09,9.81583849504649e-05,9.81583849504649e-05
64.8375,8.40684789982027e-09,9.55881928430592e-05,9.55881928430592e-05
64.84375,8.22029713812473e-09,9.29811496677071e-05,9.29811496677071e-05
64.85,8.03626913894171e-09,9.0338260489181e-05,9.0338260489181e-05
64.85625,7.85504766010717e-09,8.76605441915676e-05,8.76605441915676e-05
64.8625,7.67691213200646e-09,8.4949033085474e-05,8.4949033085474e-05
64.86875,7.50213722671238e-09,8.22047725100497e-05,8.22047725100497e-05
64.875,7.3309924344609e-09,7.94288204299822e-05,7.94288204299822e-05
64.88125,7.16374164811693e-09,7.66222470276416e-05,7.66222470276416e-05
64.8875,7.00064275627028e-09,7.37861342905e-05,7.37861342905e-05
64.89375,6.84194724559062e-09,7.0921575594007e-05,7.0921575594007e-05
64.9,6.68789981305296e-09,6.80296752800696e-05,6.80296752800696e-05
64.90625,6.5387379886327e-09,6.51115482313059e-05,6.51115482313059e-05
64.9125,6.39469176905154e-09,6.21683194412451e-05,6.21683194412451e-05
64.91875,6.25598326313951e-09,5.92011235806108e-05,5.92011235806108e-05
64.925,6.12282634935889e-09,5.62111045598914e-05,5.62111045598914e-05
64.93125,5.99542634601928e-09,5.31994150883377e-05,5.31994150883377e-05
64.9375,5.87397969469171e-09,5.016721622957e-05,5.016721622957e-05
64.94375,5.75867365731e-09,4.71156769539695e-05,4.71156769539695e-05
64.95,5.64968602742609e-09,4.40459736880137e-05,4.40459736880137e-05
64.95625,5.54718485606584e-09,4.09592898607489e-05,4.09592898607489e-05
64.9625,5.45132819260584e-09,3.78568154475486e-05,3.78568154475486e-05
64.96875,5.36226384107354e-09,3.47397465113539e-05,3.47397465113539e-05
64.975,5.28012913224336e-09,3.16092847415771e-05,3.16092847415771e-05
64.98125,5.20505071188309e-09,2.84666369908224e-05,2.84666369908224e-05
64.9875,5.13714434547519e-09,2.53130148096219e-05,2.53130148096219e-05
64.99375,5.07651473971463e-09,2.21496339793578e-05,2.21496339793578e-05
65,5.02325538105904e-09,1.89777140435559e-05,1.89777140435559e-05
65.00625,4.97744839157909e-09,1.57984778377328e-05,1.69464230213933e-05
65.0125,4.93916440233245e-09,1.2613151017964e-05,1.52943281783114e-05
65.01875,4.90846244445564e-09,9.42296158837605e-06,1.38022579024286e-05
65.025,4.88538985814244e-09,6.22913942772305e-06,1.2417265004671e-05
65.03125,4.86998221964846e-09,3.03291581524356e-06,1.11206828430582e-05
65.0375,4.86226328643564e-09,-1.64477044016975e-07,9.90123441987794e-06
65.04375,4.86224496053948e-09,-3.3618064942471e-06,8.75013166437629e-06
65.05,4.8699272702171e-09,-6.55783990407865e-06,7.66354590159712e-06
65.05625,4.88529836990395e-09,-9.75134514179205e-06,9.75134514179205e-06
65.0625,4.90833455847826e-09,-1.29410910503293e-05,1.29410910503293e-05
65.06875,4.93900031580712e-09,-1.61258479219217e-05,1.61258479219217e-05
65.075,4.97724835751532e-09,-1.93043879721702e-05,1.93043879721702e-05
65.08125,5.0230197078948e-09,-2.24754858133789e-05,2.24754858133789e-05
65.0875,5.07624379084088e-09,-2.56379189269656e-05,2.56379189269656e-05
65.09375,5.13683853867544e-09,-2.8790468134767e-05,2.8790468134767e-05
65.1,5.20471051868931e-09,-3.19319180690507e-05,3.19319180690507e-05
65.10625,5.27975507720881e-09,-3.5061057641068e-05,3.5061057641068e-05
65.1125,5.36185650096397e-09,-3.81766805079465e-05,3.81766805079465e-05
65.11875,5.45088819551016e-09,-4.12775855377615e-05,4.12775855377615e-05
65.125,5.54671288042756e-09,-4.43625772725972e-05,4.43625772725972e-05
65.13125,5.64918280099756e-09,-4.74304663894141e-05,4.74304663894141e-05
65.1375,5.75813995602991e-09,-5.04800701585583e-05,5.04800701585583e-05
65.14375,5.87341634148876e-09,-5.35102128997241e-05,5.35102128997241e-05
65.15,5.99483420954315e-09,-5.65197264352027e-05,5.65197264352027e-05
65.15625,6.1222063426412e-09,-5.95074505402399e-05,5.95074505402399e-05
65.1625,6.25533634218572e-09,-6.24722333903176e-05,6.24722333903176e-05
65.16875,6.39401893136685e-09,-6.54129320052098e-05,6.54129320052098e-05
65.175,6.53804027168396e-09,-6.83284126896211e-05,6.83284126896211e-05
65.18125,6.68717829266922e-09,-7.12175514702491e-05,7.12175514702491e-05
65.1875,6.84120303430394e-09,-7.40792345290983e-05,7.40792345290983e-05
65.19375,6.99987700160064e-09,-7.69123586328738e-05,7.69123586328738e-05
65.2,7.16295553080245e-09,-7.97158315583039e-05,7.97158315583039e-05
65.20625,7.33018716663759e-09,-8.24885725132074e-05,8.24885725132074e-05
