# t b1 d1 e1 b2 d2 e2 b3 d3 e3 
0.116167 0.00470803 -0.0324292 0.00573184 0.000275641 -0.0092885 9.65451e-05 1.7474e-06 -5.98679e-05 7.67438e-09
0.116333 0.00470263 -0.032392 0.0057187 0.000274097 -0.00923648 9.54668e-05 1.73733e-06 -6.09647e-05 7.6296e-09
0.1165 0.00469723 -0.0323548 0.00570558 0.000272562 -0.00918476 9.44005e-05 1.72708e-06 -6.20185e-05 7.58317e-09
0.116667 0.00469184 -0.0323177 0.0056925 0.000271035 -0.00913332 9.3346e-05 1.71665e-06 -6.30301e-05 7.53511e-09
0.116833 0.00468646 -0.0322806 0.00567944 0.000269517 -0.00908217 9.23034e-05 1.70607e-06 -6.40003e-05 7.48548e-09
0.117 0.00468108 -0.0322436 0.00566642 0.000268008 -0.00903131 9.12724e-05 1.69532e-06 -6.493e-05 7.43431e-09
0.117167 0.00467571 -0.0322066 0.00565342 0.000266507 -0.00898074 9.0253e-05 1.68442e-06 -6.582e-05 7.38163e-09
0.117333 0.00467035 -0.0321697 0.00564045 0.000265014 -0.00893044 8.92449e-05 1.67338e-06 -6.66709e-05 7.32751e-09
0.1175 0.00466499 -0.0321327 0.00562752 0.00026353 -0.00888043 8.8248e-05 1.6622e-06 -6.74836e-05 7.27197e-09
0.117667 0.00465964 -0.0320959 0.00561461 0.000262054 -0.0088307 8.72623e-05 1.65089e-06 -6.82589e-05 7.21507e-09
0.117833 0.00465429 -0.0320591 0.00560174 0.000260587 -0.00878124 8.62877e-05 1.63945e-06 -6.89975e-05 7.15686e-09
0.118 0.00464895 -0.0320223 0.00558889 0.000259127 -0.00873207 8.53239e-05 1.62789e-06 -6.97001e-05 7.09738e-09
0.118167 0.00464362 -0.0319855 0.00557607 0.000257676 -0.00868317 8.43708e-05 1.61621e-06 -7.03676e-05 7.03668e-09
0.118333 0.00463829 -0.0319488 0.00556328 0.000256233 -0.00863454 8.34284e-05 1.60443e-06 -7.10005e-05 6.97481e-09
0.1185 0.00463297 -0.0319122 0.00555053 0.000254798 -0.00858618 8.24966e-05 1.59255e-06 -7.15997e-05 6.91182e-09
0.118667 0.00462765 -0.0318756 0.0055378 0.000253371 -0.0085381 8.15751e-05 1.58056e-06 -7.21658e-05 6.84777e-09
0.118833 0.00462234 -0.031839 0.0055251 0.000251952 -0.00849028 8.0664e-05 1.56849e-06 -7.26995e-05 6.7827e-09
0.119 0.00461704 -0.0318025 0.00551242 0.000250541 -0.00844274 7.9763e-05 1.55633e-06 -7.32016e-05 6.71666e-09
0.119167 0.00461174 -0.031766 0.00549978 0.000249137 -0.00839546 7.8872e-05 1.54409e-06 -7.36726e-05 6.64971e-09
0.119333 0.00460645 -0.0317295 0.00548717 0.000247742 -0.00834844 7.79911e-05 1.53177e-06 -7.41133e-05 6.58189e-09
0.1195 0.00460116 -0.0316931 0.00547458 0.000246355 -0.00830169 7.71199e-05 1.51939e-06 -7.45243e-05 6.51325e-09
0.119667 0.00459588 -0.0316568 0.00546203 0.000244975 -0.00825519 7.62585e-05 1.50693e-06 -7.49063e-05 6.44386e-09
0.119833 0.00459061 -0.0316204 0.0054495 0.000243603 -0.00820896 7.54068e-05 1.49442e-06 -7.52599e-05 6.37375e-09
0.12 0.00458534 -0.0315842 0.005437 0.000242239 -0.00816299 7.45645e-05 1.48185e-06 -7.55857e-05 6.30297e-09
0.120167 0.00458008 -0.0315479 0.00542454 0.000240882 -0.00811728 7.37316e-05 1.46922e-06 -7.58844e-05 6.23158e-09
0.120333 0.00457483 -0.0315117 0.0054121 0.000239533 -0.00807182 7.29081e-05 1.45655e-06 -7.61566e-05 6.15963e-09
0.1205 0.00456958 -0.0314756 0.00539968 0.000238191 -0.00802661 7.20937e-05 1.44384e-06 -7.64028e-05 6.08716e-09
0.120667 0.00456434 -0.0314395 0.0053873 0.000236857 -0.00798166 7.12884e-05 1.43108e-06 -7.66237e-05 6.01422e-09
0.120833 0.0045591 -0.0314034 0.00537494 0.000235531 -0.00793696 7.04922e-05 1.4183e-06 -7.68199e-05 5.94085e-09
0.121 0.00455387 -0.0313674 0.00536262 0.000234212 -0.00789251 6.97048e-05 1.40548e-06 -7.69919e-05 5.86711e-09
0.121167 0.00454864 -0.0313314 0.00535032 0.0002329 -0.00784831 6.89262e-05 1.39263e-06 -7.71403e-05 5.79304e-09
0.121333 0.00454342 -0.0312954 0.00533805 0.000231595 -0.00780436 6.81563e-05 1.37976e-06 -7.72657e-05 5.71868e-09
0.1215 0.00453821 -0.0312595 0.00532581 0.000230298 -0.00776065 6.7395e-05 1.36688e-06 -7.73685e-05 5.64408e-09
0.121667 0.004533 -0.0312236 0.00531359 0.000229009 -0.00771719 6.66423e-05 1.35397e-06 -7.74495e-05 5.56928e-09
0.121833 0.0045278 -0.0311878 0.00530141 0.000227726 -0.00767397 6.58979e-05 1.34106e-06 -7.7509e-05 5.49432e-09
0.122 0.00452261 -0.031152 0.00528925 0.000226451 -0.00763099 6.51618e-05 1.32814e-06 -7.75476e-05 5.41925e-09
0.122167 0.00451742 -0.0311163 0.00527712 0.000225182 -0.00758826 6.4434e-05 1.31521e-06 -7.75659e-05 5.34411e-09
0.122333 0.00451224 -0.0310806 0.00526502 0.000223921 -0.00754576 6.37143e-05 1.30228e-06 -7.75644e-05 5.26892e-09
0.1225 0.00450706 -0.0310449 0.00525294 0.000222667 -0.0075035 6.30026e-05 1.28936e-06 -7.75435e-05 5.19374e-09
0.122667 0.00450189 -0.0310093 0.00524089 0.00022142 -0.00746148 6.22989e-05 1.27643e-06 -7.75037e-05 5.1186e-09
0.122833 0.00449672 -0.0309737 0.00522887 0.00022018 -0.00741969 6.1603e-05 1.26352e-06 -7.74456e-05 5.04354e-09
0.123 0.00449156 -0.0309382 0.00521688 0.000218947 -0.00737814 6.09149e-05 1.25062e-06 -7.73696e-05 4.96859e-09
0.123167 0.00448641 -0.0309027 0.00520492 0.000217721 -0.00733682 6.02345e-05 1.23773e-06 -7.72762e-05 4.89379e-09
0.123333 0.00448126 -0.0308672 0.00519298 0.000216501 -0.00729573 5.95617e-05 1.22486e-06 -7.71658e-05 4.81916e-09
0.1235 0.00447612 -0.0308318 0.00518107 0.000215289 -0.00725487 5.88964e-05 1.21201e-06 -7.7039e-05 4.74475e-09
0.123667 0.00447099 -0.0307964 0.00516919 0.000214083 -0.00721424 5.82386e-05 1.19918e-06 -7.68961e-05 4.67059e-09
0.123833 0.00446586 -0.0307611 0.00515733 0.000212884 -0.00717384 5.75881e-05 1.18638e-06 -7.67376e-05 4.5967e-09
0.124 0.00446073 -0.0307258 0.00514551 0.000211692 -0.00713366 5.69448e-05 1.1736e-06 -7.65639e-05 4.52311e-09
0.124167 0.00445561 -0.0306906 0.00513371 0.000210506 -0.00709371 5.63088e-05 1.16086e-06 -7.63755e-05 4.44985e-09
0.124333 0.0044505 -0.0306554 0.00512193 0.000209327 -0.00705398 5.56798e-05 1.14814e-06 -7.61728e-05 4.37696e-09
0.1245 0.0044454 -0.0306202 0.00511019 0.000208155 -0.00701448 5.50579e-05 1.13546e-06 -7.59562e-05 4.30445e-09
0.124667 0.0044403 -0.030585 0.00509847 0.000206989 -0.00697519 5.44429e-05 1.12282e-06 -7.57261e-05 4.23235e-09
0.124833 0.0044352 -0.03055 0.00508677 0.00020583 -0.00693613 5.38348e-05 1.11022e-06 -7.54829e-05 4.16069e-09
0.125 0.00443011 -0.0305149 0.00507511 0.000204677 -0.00689728 5.32334e-05 1.09766e-06 -7.52269e-05 4.08949e-09
0.125167 0.00442503 -0.0304799 0.00506347 0.000203531 -0.00685866 5.26388e-05 1.08515e-06 -7.49587e-05 4.01877e-09
0.125333 0.00441995 -0.0304449 0.00505186 0.000202391 -0.00682025 5.20509e-05 1.07268e-06 -7.46785e-05 3.94855e-09
0.1255 0.00441488 -0.03041 0.00504027 0.000201257 -0.00678205 5.14695e-05 1.06025e-06 -7.43867e-05 3.87886e-09
0.125667 0.00440982 -0.0303751 0.00502871 0.00020013 -0.00674407 5.08946e-05 1.04788e-06 -7.40838e-05 3.80971e-09
0.125833 0.00440476 -0.0303403 0.00501718 0.000199009 -0.0067063 5.03261e-05 1.03556e-06 -7.377e-05 3.74112e-09
0.126 0.0043997 -0.0303054 0.00500567 0.000197895 -0.00666874 4.97639e-05 1.02329e-06 -7.34457e-05 3.67311e-09
0.126167 0.00439465 -0.0302707 0.00499419 0.000196786 -0.00663139 4.92081e-05 1.01108e-06 -7.31112e-05 3.6057e-09
0.126333 0.00438961 -0.0302359 0.00498274 0.000195684 -0.00659425 4.86584e-05 9.98921e-07 -7.2767e-05 3.5389e-09
0.1265 0.00438458 -0.0302012 0.00497131 0.000194588 -0.00655732 4.81149e-05 9.86822e-07 -7.24133e-05 3.47273e-09
0.126667 0.00437954 -0.0301666 0.00495991 0.000193498 -0.0065206 4.75775e-05 9.74783e-07 -7.20504e-05 3.4072e-09
0.126833 0.00437452 -0.030132 0.00494853 0.000192415 -0.00648408 4.70461e-05 9.62805e-07 -7.16788e-05 3.34232e-09
0.127 0.0043695 -0.0300974 0.00493719 0.000191337 -0.00644776 4.65206e-05 9.5089e-07 -7.12986e-05 3.27812e-09
0.127167 0.00436449 -0.0300629 0.00492586 0.000190265 -0.00641165 4.60009e-05 9.39039e-07 -7.09102e-05 3.21459e-09
0.127333 0.00435948 -0.0300284 0.00491457 0.0001892 -0.00637575 4.54871e-05 9.27254e-07 -7.0514e-05 3.15175e-09
0.1275 0.00435448 -0.0299939 0.00490329 0.00018814 -0.00634004 4.4979e-05 9.15535e-07 -7.01101e-05 3.08961e-09
0.127667 0.00434948 -0.0299595 0.00489205 0.000187086 -0.00630453 4.44766e-05 9.03884e-07 -6.9699e-05 3.02818e-09
0.127833 0.00434449 -0.0299251 0.00488083 0.000186039 -0.00626922 4.39798e-05 8.92302e-07 -6.92808e-05 2.96747e-09
0.128 0.00433951 -0.0298908 0.00486964 0.000184997 -0.00623411 4.34886e-05 8.8079e-07 -6.8856e-05 2.90749e-09
0.128167 0.00433453 -0.0298565 0.00485847 0.000183961 -0.0061992 4.30028e-05 8.6935e-07 -6.84246e-05 2.84824e-09
0.128333 0.00432955 -0.0298223 0.00484733 0.00018293 -0.00616448 4.25225e-05 8.57982e-07 -6.79871e-05 2.78973e-09
0.1285 0.00432459 -0.029788 0.00483621 0.000181906 -0.00612996 4.20475e-05 8.46687e-07 -6.75437e-05 2.73196e-09
0.128667 0.00431962 -0.0297539 0.00482512 0.000180887 -0.00609562 4.15779e-05 8.35467e-07 -6.70946e-05 2.67495e-09
0.128833 0.00431467 -0.0297197 0.00481405 0.000179874 -0.00606149 4.11134e-05 8.24322e-07 -6.66402e-05 2.61869e-09
0.129 0.00430972 -0.0296856 0.00480301 0.000178866 -0.00602754 4.06542e-05 8.13254e-07 -6.61805e-05 2.56319e-09
0.129167 0.00430477 -0.0296516 0.004792 0.000177865 -0.00599378 4.02001e-05 8.02262e-07 -6.5716e-05 2.50845e-09
0.129333 0.00429983 -0.0296175 0.00478101 0.000176868 -0.00596021 3.97511e-05 7.91348e-07 -6.52468e-05 2.45448e-09
0.1295 0.0042949 -0.0295836 0.00477004 0.000175878 -0.00592683 3.93071e-05 7.80513e-07 -6.47732e-05 2.40128e-09
0.129667 0.00428997 -0.0295496 0.0047591 0.000174893 -0.00589364 3.8868e-05 7.69757e-07 -6.42954e-05 2.34884e-09
0.129833 0.00428505 -0.0295157 0.00474819 0.000173913 -0.00586063 3.84338e-05 7.59081e-07 -6.38137e-05 2.29718e-09
0.13 0.00428013 -0.0294819 0.0047373 0.000172939 -0.00582781 3.80045e-05 7.48486e-07 -6.33281e-05 2.24629e-09
0.130167 0.00427522 -0.029448 0.00472643 0.000171971 -0.00579517 3.758e-05 7.37972e-07 -6.28391e-05 2.19617e-09
0.130333 0.00427032 -0.0294142 0.00471559 0.000171008 -0.00576271 3.71603e-05 7.2754e-07 -6.23467e-05 2.14682e-09
0.1305 0.00426542 -0.0293805 0.00470478 0.00017005 -0.00573044 3.67452e-05 7.1719e-07 -6.18512e-05 2.09824e-09
0.130667 0.00426053 -0.0293468 0.00469399 0.000169097 -0.00569835 3.63348e-05 7.06923e-07 -6.13528e-05 2.05043e-09
0.130833 0.00425564 -0.0293131 0.00468322 0.00016815 -0.00566643 3.59289e-05 6.96739e-07 -6.08517e-05 2.00339e-09
0.131 0.00425075 -0.0292795 0.00467248 0.000167209 -0.0056347 3.55276e-05 6.86639e-07 -6.0348e-05 1.95711e-09
0.131167 0.00424588 -0.0292459 0.00466177 0.000166272 -0.00560314 3.51307e-05 6.76623e-07 -5.98421e-05 1.91159e-09
0.131333 0.00424101 -0.0292123 0.00465108 0.000165341 -0.00557176 3.47383e-05 6.66691e-07 -5.9334e-05 1.86684e-09
0.1315 0.00423614 -0.0291788 0.00464041 0.000164415 -0.00554055 3.43503e-05 6.56845e-07 -5.88239e-05 1.82284e-09
0.131667 0.00423128 -0.0291453 0.00462977 0.000163494 -0.00550952 3.39666e-05 6.47083e-07 -5.8312e-05 1.7796e-09
0.131833 0.00422642 -0.0291119 0.00461915 0.000162578 -0.00547867 3.35872e-05 6.37407e-07 -5.77986e-05 1.7371e-09
0.132 0.00422158 -0.0290785 0.00460856 0.000161668 -0.00544798 3.3212e-05 6.27817e-07 -5.72837e-05 1.69535e-09
0.132167 0.00421673 -0.0290451 0.00459799 0.000160762 -0.00541747 3.28411e-05 6.18313e-07 -5.67675e-05 1.65434e-09
0.132333 0.00421189 -0.0290118 0.00458744 0.000159862 -0.00538713 3.24742e-05 6.08895e-07 -5.62502e-05 1.61407e-09
0.1325 0.00420706 -0.0289785 0.00457692 0.000158967 -0.00535696 3.21115e-05 5.99563e-07 -5.57319e-05 1.57452e-09
0.132667 0.00420223 -0.0289453 0.00456643 0.000158076 -0.00532696 3.17528e-05 5.90317e-07 -5.52128e-05 1.5357e-09
0.132833 0.00419741 -0.0289121 0.00455595 0.000157191 -0.00529713 3.13981e-05 5.81159e-07 -5.46931e-05 1.4976e-09
0.133 0.0041926 -0.0288789 0.0045455 0.000156311 -0.00526746 3.10474e-05 5.72086e-07 -5.41728e-05 1.46022e-09
0.133167 0.00418779 -0.0288458 0.00453508 0.000155435 -0.00523796 3.07006e-05 5.63101e-07 -5.36522e-05 1.42354e-09
0.133333 0.00418298 -0.0288127 0.00452468 0.000154565 -0.00520862 3.03577e-05 5.54202e-07 -5.31314e-05 1.38757e-09
0.1335 0.00417818 -0.0287796 0.0045143 0.000153699 -0.00517945 3.00186e-05 5.45391e-07 -5.26105e-05 1.35229e-09
0.133667 0.00417339 -0.0287466 0.00450395 0.000152838 -0.00515044 2.96833e-05 5.36666e-07 -5.20896e-05 1.31769e-09
0.133833 0.0041686 -0.0287136 0.00449362 0.000151982 -0.0051216 2.93518e-05 5.28027e-07 -5.15689e-05 1.28378e-09
0.134 0.00416382 -0.0286807 0.00448331 0.000151131 -0.00509291 2.90239e-05 5.19476e-07 -5.10485e-05 1.25055e-09
0.134167 0.00415904 -0.0286477 0.00447303 0.000150285 -0.00506439 2.86997e-05 5.11011e-07 -5.05285e-05 1.21798e-09
0.134333 0.00415427 -0.0286149 0.00446277 0.000149443 -0.00503603 2.83791e-05 5.02633e-07 -5.0009e-05 1.18607e-09
0.1345 0.0041495 -0.028582 0.00445254 0.000148606 -0.00500782 2.80621e-05 4.94341e-07 -4.94902e-05 1.15481e-09
0.134667 0.00414474 -0.0285493 0.00444233 0.000147774 -0.00497978 2.77487e-05 4.86136e-07 -4.89722e-05 1.1242e-09
0.134833 0.00413999 -0.0285165 0.00443214 0.000146946 -0.00495189 2.74387e-05 4.78017e-07 -4.84551e-05 1.09423e-09
0.135 0.00413524 -0.0284838 0.00442197 0.000146123 -0.00492415 2.71322e-05 4.69985e-07 -4.79389e-05 1.06488e-09
0.135167 0.00413049 -0.0284511 0.00441183 0.000145305 -0.00489657 2.68292e-05 4.62038e-07 -4.74238e-05 1.03616e-09
0.135333 0.00412575 -0.0284185 0.00440172 0.000144491 -0.00486915 2.65295e-05 4.54177e-07 -4.69099e-05 1.00805e-09
0.1355 0.00412102 -0.0283858 0.00439162 0.000143682 -0.00484188 2.62332e-05 4.46401e-07 -4.63973e-05 9.80552e-10
0.135667 0.00411629 -0.0283533 0.00438155 0.000142877 -0.00481476 2.59401e-05 4.38711e-07 -4.58861e-05 9.53648e-10
0.135833 0.00411157 -0.0283207 0.0043715 0.000142077 -0.0047878 2.56504e-05 4.31106e-07 -4.53764e-05 9.27333e-10
0.136 0.00410685 -0.0282883 0.00436147 0.000141281 -0.00476098 2.53639e-05 4.23585e-07 -4.48682e-05 9.01599e-10
0.136167 0.00410214 -0.0282558 0.00435147 0.00014049 -0.00473432 2.50806e-05 4.1615e-07 -4.43617e-05 8.76438e-10
0.136333 0.00409743 -0.0282234 0.00434149 0.000139703 -0.0047078 2.48004e-05 4.08798e-07 -4.38569e-05 8.51843e-10
0.1365 0.00409273 -0.028191 0.00433154 0.00013892 -0.00468144 2.45234e-05 4.01531e-07 -4.33539e-05 8.27803e-10
0.136667 0.00408803 -0.0281586 0.0043216 0.000138142 -0.00465522 2.42495e-05 3.94347e-07 -4.28529e-05 8.04312e-10
0.136833 0.00408334 -0.0281263 0.00431169 0.000137369 -0.00462915 2.39786e-05 3.87246e-07 -4.23538e-05 7.81361e-10
0.137 0.00407866 -0.0280941 0.0043018 0.000136599 -0.00460322 2.37108e-05 3.80229e-07 -4.18568e-05 7.58942e-10
0.137167 0.00407398 -0.0280618 0.00429194 0.000135834 -0.00457744 2.34459e-05 3.73294e-07 -4.13619e-05 7.37045e-10
0.137333 0.0040693 -0.0280296 0.00428209 0.000135073 -0.0045518 2.3184e-05 3.66442e-07 -4.08691e-05 7.15663e-10
0.1375 0.00406464 -0.0279975 0.00427227 0.000134317 -0.00452631 2.29251e-05 3.59671e-07 -4.03787e-05 6.94787e-10
0.137667 0.00405997 -0.0279654 0.00426248 0.000133565 -0.00450096 2.2669e-05 3.52982e-07 -3.98906e-05 6.7441e-10
0.137833 0.00405531 -0.0279333 0.0042527 0.000132817 -0.00447575 2.24158e-05 3.46374e-07 -3.94048e-05 6.54522e-10
0.138 0.00405066 -0.0279012 0.00424295 0.000132073 -0.00445068 2.21654e-05 3.39847e-07 -3.89216e-05 6.35115e-10
0.138167 0.00404601 -0.0278692 0.00423322 0.000131333 -0.00442576 2.19178e-05 3.334e-07 -3.84408e-05 6.16182e-10
0.138333 0.00404137 -0.0278372 0.00422351 0.000130597 -0.00440097 2.1673e-05 3.27034e-07 -3.79626e-05 5.97713e-10
0.1385 0.00403673 -0.0278053 0.00421382 0.000129866 -0.00437632 2.14309e-05 3.20746e-07 -3.7487e-05 5.79701e-10
0.138667 0.0040321 -0.0277734 0.00420416 0.000129139 -0.00435181 2.11915e-05 3.14538e-07 -3.70141e-05 5.62138e-10
0.138833 0.00402748 -0.0277415 0.00419452 0.000128415 -0.00432744 2.09548e-05 3.08408e-07 -3.65439e-05 5.45015e-10
0.139 0.00402286 -0.0277097 0.0041849 0.000127696 -0.0043032 2.07207e-05 3.02357e-07 -3.60765e-05 5.28324e-10
0.139167 0.00401824 -0.0276779 0.0041753 0.000126981 -0.0042791 2.04893e-05 2.96383e-07 -3.56119e-05 5.12057e-10
0.139333 0.00401363 -0.0276461 0.00416572 0.00012627 -0.00425514 2.02604e-05 2.90486e-07 -3.51502e-05 4.96206e-10
0.1395 0.00400902 -0.0276144 0.00415617 0.000125563 -0.00423131 2.00341e-05 2.84666e-07 -3.46914e-05 4.80764e-10
0.139667 0.00400442 -0.0275827 0.00414664 0.000124859 -0.00420761 1.98103e-05 2.78922e-07 -3.42355e-05 4.65722e-10
0.139833 0.00399983 -0.0275511 0.00413713 0.00012416 -0.00418404 1.95891e-05 2.73254e-07 -3.37826e-05 4.51073e-10
0.14 0.00399524 -0.0275195 0.00412764 0.000123465 -0.00416061 1.93702e-05 2.67661e-07 -3.33327e-05 4.36809e-10
0.140167 0.00399066 -0.0274879 0.00411817 0.000122773 -0.00413731 1.91539e-05 2.62143e-07 -3.28859e-05 4.22923e-10
0.140333 0.00398608 -0.0274564 0.00410873 0.000122086 -0.00411414 1.89399e-05 2.56699e-07 -3.24422e-05 4.09406e-10
0.1405 0.0039815 -0.0274249 0.00409931 0.000121402 -0.00409109 1.87284e-05 2.51329e-07 -3.20017e-05 3.96251e-10
0.140667 0.00397694 -0.0273934 0.0040899 0.000120722 -0.00406818 1.85192e-05 2.46032e-07 -3.15642e-05 3.83452e-10
0.140833 0.00397237 -0.027362 0.00408052 0.000120046 -0.0040454 1.83123e-05 2.40808e-07 -3.113e-05 3.70999e-10
0.141 0.00396782 -0.0273306 0.00407117 0.000119373 -0.00402274 1.81078e-05 2.35655e-07 -3.0699e-05 3.58887e-10
0.141167 0.00396326 -0.0272992 0.00406183 0.000118705 -0.00400021 1.79055e-05 2.30575e-07 -3.02712e-05 3.47108e-10
0.141333 0.00395872 -0.0272679 0.00405251 0.00011804 -0.00397781 1.77055e-05 2.25565e-07 -2.98467e-05 3.35655e-10
0.1415 0.00395417 -0.0272366 0.00404322 0.000117379 -0.00395553 1.75077e-05 2.20626e-07 -2.94255e-05 3.24521e-10
0.141667 0.00394964 -0.0272054 0.00403395 0.000116722 -0.00393337 1.73122e-05 2.15757e-07 -2.90076e-05 3.13699e-10
0.141833 0.00394511 -0.0271742 0.0040247 0.000116068 -0.00391134 1.71188e-05 2.10957e-07 -2.8593e-05 3.03183e-10
0.142 0.00394058 -0.027143 0.00401547 0.000115418 -0.00388944 1.69276e-05 2.06226e-07 -2.81818e-05 2.92964e-10
0.142167 0.00393606 -0.0271118 0.00400626 0.000114771 -0.00386766 1.67385e-05 2.01563e-07 -2.77739e-05 2.83038e-10
0.142333 0.00393154 -0.0270807 0.00399707 0.000114129 -0.00384599 1.65515e-05 1.96968e-07 -2.73694e-05 2.73396e-10
0.1425 0.00392703 -0.0270497 0.0039879 0.000113489 -0.00382445 1.63666e-05 1.9244e-07 -2.69684e-05 2.64034e-10
0.142667 0.00392253 -0.0270186 0.00397876 0.000112854 -0.00380303 1.61838e-05 1.87978e-07 -2.65707e-05 2.54944e-10
0.142833 0.00391802 -0.0269876 0.00396963 0.000112222 -0.00378174 1.60031e-05 1.83583e-07 -2.61765e-05 2.4612e-10
0.143 0.00391353 -0.0269567 0.00396053 0.000111593 -0.00376056 1.58243e-05 1.79253e-07 -2.57857e-05 2.37555e-10
0.143167 0.00390904 -0.0269257 0.00395144 0.000110968 -0.00373949 1.56475e-05 1.74987e-07 -2.53984e-05 2.29245e-10
0.143333 0.00390455 -0.0268948 0.00394238 0.000110347 -0.00371855 1.54728e-05 1.70787e-07 -2.50145e-05 2.21182e-10
0.1435 0.00390007 -0.026864 0.00393334 0.000109729 -0.00369772 1.52999e-05 1.66649e-07 -2.46341e-05 2.13362e-10
0.143667 0.0038956 -0.0268332 0.00392432 0.000109114 -0.00367701 1.5129e-05 1.62575e-07 -2.42572e-05 2.05777e-10
0.143833 0.00389113 -0.0268024 0.00391532 0.000108503 -0.00365642 1.496e-05 1.58564e-07 -2.38837e-05 1.98422e-10
0.144 0.00388667 -0.0267716 0.00390634 0.000107895 -0.00363594 1.47929e-05 1.54614e-07 -2.35138e-05 1.91293e-10
0.144167 0.00388221 -0.0267409 0.00389738 0.000107291 -0.00361558 1.46277e-05 1.50726e-07 -2.31473e-05 1.84382e-10
0.144333 0.00387775 -0.0267102 0.00388844 0.00010669 -0.00359533 1.44643e-05 1.46898e-07 -2.27843e-05 1.77685e-10
0.1445 0.0038733 -0.0266796 0.00387953 0.000106093 -0.00357519 1.43027e-05 1.43131e-07 -2.24248e-05 1.71197e-10
0.144667 0.00386886 -0.026649 0.00387063 0.000105498 -0.00355517 1.4143e-05 1.39423e-07 -2.20689e-05 1.64911e-10
0.144833 0.00386442 -0.0266184 0.00386175 0.000104908 -0.00353526 1.3985e-05 1.35775e-07 -2.17164e-05 1.58824e-10
0.145 0.00385999 -0.0265878 0.0038529 0.00010432 -0.00351546 1.38288e-05 1.32184e-07 -2.13674e-05 1.5293e-10
0.145167 0.00385556 -0.0265573 0.00384406 0.000103736 -0.00349577 1.36743e-05 1.28652e-07 -2.10219e-05 1.47223e-10
0.145333 0.00385113 -0.0265269 0.00383524 0.000103155 -0.00347619 1.35216e-05 1.25177e-07 -2.06799e-05 1.417e-10
0.1455 0.00384671 -0.0264964 0.00382645 0.000102577 -0.00345672 1.33705e-05 1.21759e-07 -2.03414e-05 1.36354e-10
0.145667 0.0038423 -0.026466 0.00381767 0.000102002 -0.00343736 1.32212e-05 1.18397e-07 -2.00064e-05 1.31182e-10
0.145833 0.00383789 -0.0264357 0.00380892 0.000101431 -0.00341811 1.30735e-05 1.1509e-07 -1.96749e-05 1.2618e-10
0.146 0.00383349 -0.0264053 0.00380018 0.000100863 -0.00339897 1.29275e-05 1.11838e-07 -1.93468e-05 1.21341e-10
0.146167 0.00382909 -0.026375 0.00379147 0.000100298 -0.00337993 1.27831e-05 1.08641e-07 -1.90222e-05 1.16663e-10
0.146333 0.0038247 -0.0263448 0.00378277 9.97364e-05 -0.003361 1.26403e-05 1.05498e-07 -1.87011e-05 1.1214e-10
0.1465 0.00382031 -0.0263145 0.0037741 9.91779e-05 -0.00334218 1.24991e-05 1.02407e-07 -1.83835e-05 1.07769e-10
0.146667 0.00381593 -0.0262844 0.00376544 9.86224e-05 -0.00332346 1.23595e-05 9.93698e-08 -1.80693e-05 1.03545e-10
0.146833 0.00381155 -0.0262542 0.0037568 9.807e-05 -0.00330484 1.22214e-05 9.63843e-08 -1.77585e-05 9.94639e-11
0.147 0.00380717 -0.0262241 0.00374819 9.75208e-05 -0.00328633 1.20849e-05 9.34503e-08 -1.74511e-05 9.55222e-11
0.147167 0.00380281 -0.026194 0.00373959 9.69746e-05 -0.00326793 1.19499e-05 9.05673e-08 -1.71472e-05 9.17157e-11
0.147333 0.00379844 -0.0261639 0.00373102 9.64315e-05 -0.00324963 1.18164e-05 8.77346e-08 -1.68467e-05 8.80406e-11
0.1475 0.00379409 -0.0261339 0.00372246 9.58914e-05 -0.00323143 1.16845e-05 8.49517e-08 -1.65496e-05 8.44932e-11
0.147667 0.00378973 -0.0261039 0.00371392 9.53543e-05 -0.00321333 1.15539e-05 8.22181e-08 -1.62559e-05 8.10698e-11
